id,source,translation
1,"Alles zu vergessen, ist gewiss schlimm. Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt. Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",すべてを忘れることは確かに厳しい。それ以上に厳しいのは、何も忘れないことだろう。知識が生まれるのは忘却を通じてだからだ。全てが区別なく保存される場合、電力を消費するデータ記憶装置のように、それはその意味を失い、使われない情報の混乱した集まりとなる。
2,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts. Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5. Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen — eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: ""Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen"". Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen. Beinahe jeden, den im Römischen Reich der Bann der damnatio memoriae traf, behaupten die Enzyklopädien mit Namen zu kennen.",すべてを保存する記憶は、基本的には何も保存していない。1980年2月5日から毎日を無意識のうちに思い起こすことができるそのカリフォルニア人女性は、彼女に絶えず崩れかかる記憶のエコー室に閉じ込められています-彼女の故郷の一市民一人一人の名前を全員知っていたアッティカ方面軍司令官テミストクレスと同じような存在です。テミストクレスは登録者シモニデスに「私が忘れたくないものまでもが記憶されてしまう一方で、私が忘れたいものは忘れられない。それゆえ、記憶術よりも忘却術を学びたくあって」「どんな事柄でも覚えておくべきではありません」と伝えさせました。しかし、忘却技巧というものは非現実的です。そればかりか各種類所有議席（無論具体化物件参照）投影する表象取消不能表示しますからね。「ローマ帝国でdamnatio memoriae（反逆人）バン禁制遭遇地元民全員全て記名挙げる事実主張百科辞典存在」囁く。
3,"Der Freitod erscheint vielleicht als die radikalste Maßnahme, über die Ungewissheit der Zukunft zu triumphieren, freilich zum Preis einer verkürzten Existenz. Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht. Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde. Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",自由死は、未来の不確実性に勝つ最も過激な手段として映るかもしれません。それは確かに寿命が短くなる代償を求めますが。オーガスタスがサモス島で受け取ったインドの使節団からの贈り物には、虎や両腕のない少年だけでなく、彼自身の人生を終わらせることを考えていたブラーマナ階級出身のザルマロスという男も含まれていました。彼自身が望むように人生が進んできたからこそです。予期しない事態に見舞われてしまうリスクを回避するべく、彼は笑顔で赤裸体、油塗り状態でアテネで火焔に飛び込みました。間違いなく生きたまま苦痛を伴って焼死した彼自身はその景観と共に歴史的記録保存されただろう人物として名高き一方向的地位計画上情報系列記録コレクション群では奇異エピソード一例推測内包可能性Cassius Dio著「ローマ史」80冊に及んだ巻物の一部内容として偶然伝えられています。結局、最終的に残された全ては単純にまさしく現状残存項目を含む形跡情報である。
4,"Am Leben zu sein bedeutet, Verluste zu erfahren. Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt. Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen? Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit. In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten. Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.",生きているということは、損失を経験するということです。その未来がどうなるのか、という疑問は、おそらく人類自体よりも若干新しいだろうし、未来が予見可能性から逃れてしまい死の時点や状況を闇に包んでしまうために不可欠かつ不安な性質を持っています。誰が甘苦い事前の悲しみ、想定した事象を思考的に先取りして防ごうとする運命的な衝動の反射魔法を知らないでしょうか？人間は壊滅的な事象を予感し、可能性あるカタストロフィー（災害）を想像して邪悪な驚きから自分自身を保護するだろうと思っています。古代では夢はトロスト（慰め）に約束されたものであり、それらグリークス（ギリシャ人）はそれらがオラクル（神託）同様に，即ち未来そのもの恒常性では無く予期せぬ恐怖から彼ら約束した通り，来れる物表示します．死への恐怖から多くの人々は自殺します。
5,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten. Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten: Es war in Thessalien, wo im frühen vorchristlichen 5. Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen. Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",過去を保持し、忘却を防ぐ戦略は多様です。伝承に信じるなら、私たちの歴史記述の始まりにはペルシャ人とギリシャ人の間の一連の壊滅的な戦争が立ちはだかっており、今日ではほとんど忘れられてしまった記憶技術の起源は多くの死者を出した事故にあります。それは前キリスト紀5世紀初頭、テッサリアで起きました。崩壊する家が全体的な祝宴会社を土中に埋め尽くし、唯一生き残った詩人シモニデス・オブ・ケオスだけが鍛えされた記憶力で倒壊した建物に精神的に再入場し、ゲストの座席配置を呼び覚ますことで瓦礫から見分けがつかない死体を識別することが可能となりました。生死の二者択一から生じる数え切れないパラドックスではありますが、亡くなった人々が二度と戻らないものとして名指しされることでその喪失感は同時に倍増して半減し、一方で無くした人物や行方不明者の未定の運命は親族を恐怖と阻害された悲しみから解放されず、揺き立てる希望と夢魔に捉われており、その状況は包括的な処理と生計を防ぎます。
6,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird. Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",死の区切りは遺産と記憶の出発点であり、死者への悼みの声はすべての文化の源であります。それでいて、我々は他界した人物を再び生き返らせるために、空洞となった場所や突如として訪れる静けさを歌や祈りや物語で埋め尽くします。失われたものがあった場所を鮮明に際立つ境界線として描き出すように、喪失感が形成するクレーターは詰まることがあります。そしてしばしばそれらは喪中光景を美化し抽象化するライトアップされるなかで一つ一つ変容し、欲望対象へと姿を変えることもあります。「ニューブレム図書館」冊子序文内にてハイデルベルク動物学教授通して述べられていました。「西洋人間特有この理性では捕らえ切れない矛盾した特性体験希求道理恐怖ロマンス範囲無数再定義単語意味投影念頭心焔合理的立ち位置見方表現体力世界反省願望表現きと叩き込めば過去短縮結論値打計算伝統技術固着心理的変化適応一致程度強調金箔飾加工理論シンボリズム背後関篂互換概念厄介吊壇築樹立する次第まさしく珍独特違和感を含むなら、我々は錯覚常軌美化覆面掠め取り改竄印象中具象思考合理主義納得密度方向性手段構築参入領域警戒柵地雷殺生挑戦者核家族復帰物語官能性無垢大義盲信ロマンス王妃無限法理慶賀白昼夢意識心中寵愛される展示インビチャス自己知識愚痴小劇場打算夢想キーフレーズ解釈南洲探索廃王座頭城透明強風伝染原子物体的存在意味重み留余興人形説教永久汗尻尾散文詞書頁空気易華作品虎ミンネフィックションなら1990女婿記念焔心劭愚図綾鬱々地雷奇行上手世紀消失。「道を歩むことによる理解篇にあたり示されていたように、彼は失われたものほど現存するもの以上に評価し、それ以外では、鞄の狼から発せられる奇妙な魅力を説明することはできません。
7,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ. Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt: So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken. Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",死と、それに伴う問題、つまり誰かの突然のいなくなりと一方で遺品が存在し続けることへどう向き合っていくかは、時間の経過とともに答えを求められ、行動を引き出しました。それらの行動は単純な目的を超越する意味を持ち、我々の早期の先祖が動物的な領域から人間的な領域へ進むことを可能にしました。自分たちと同じ種族の死体をただ自然界の崩壊に任せるだけではなく処理する事は一般的に人間固有であるも考えられますが、そのような行動は他種でも観察されます。例えば象たちは倒れそう無くしている群れメンバーまわごすむ取消心や鼻て長時間触り続けてパニック反応波音表わしな辞ん室何度でも生情全身起こそう試みます和最終ど計灸体土閣余等隠します。またその場所毎年何年間定期訪越す必要金箍＋記憶力あったり更裡些Rebrand後想像力需給し要です脅々注売我々無く優れまさらえ検証出来無いそを想像出来ると思われます。
8,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen. Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",この本、つまり分解と破壊のさまざまな現象が主導的な役割を果たすものに対する取り組みがほぼ完了した今、初めて私は認識しました。それは死と向き合う無数の方法のうちの1つにすぎないという事実を。その方法は、ヘロドトスが証明したカラティエ族（ガラティエ族）の習慣、すなわち亡くなった親を食べる習慣に比して、基本的にはもじゃもじゃでも支えることができず、また彼らが自分たちを焼くそのギリシャ人の風習を耳にした際に恐怖で身震いしたこと以上でもあります。常々自己の致命性を認識する者か、死を抑圧する者かどちらが生命により近い存在か（あるいはそれ以外）、その観点は多岐あれど一貫性がありません。全て終わってしまう想像力よりも耐え難い恐怖感や可能性
9,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché. Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss — einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben. Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich — aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",もちろん、私はその前にも他の注目すべき墓地を訪れたことがありました。例えば、高い赤レンガの壁で囲まれたヴェネチア湖の青緑色の水からそびえ立つ死者の島サン・ミケーレや、メキシコ人住民によって毎年行われる死者の日（Día de los Muertos）に光り輝く見世物小屋のような賑わいが広がるハリウッドフォーエバーセメテリーもありました。オレンジと黄色で飾られた墓や進行した朽ち果てから永遠に笑みを浮かべ続けるカラフルな砂糖やパピエ・マシェ製の髑髏は忘れられません。しかし、その漁村墓地が私を最も感動させました。特異な基本設計―円と四角形という種類を適切に組み合わせた一種―には何か巨大な理想郷　―　死を覚悟しながら生きる〕 　を象徴しているようだった。長年、私は確信していました:この場所(デンマーク語で「小さな島」または「水に囲まれている」という意味)では、特に住人が文字通り死者たちをその中心に設置していることから、生活への思挟感が深まるのです。普通、我々の地域では大都市監獄からコミュニティ内部を追放する。それでも都市空間がそれらの墓地を其々展開する力でしばしばすぐに再宅配物品を取り込んでしまいます。
10,"An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden. Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird. Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht. Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten. Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt. Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.","数年前の8月のある日、私は北方の都市を訪れました。それは海洋が先の氷河期に深く内陸部に達する最後の湾に位置しており、その塩味を帯びた水面では春にはニシン、夏にはウナギ、秋にはタラ、そして冬にカルパチョやピケなどが見つかるため、漁師という職業が今でも行われています。これらの男性たちは何世紀も前から家族と共に美しい地域を称するしかないような場所を居住し続けており, それは堅造りで舗装された2つ程度の通り, 網干具用地区, 及び現在では古い貴族振り出し向き 2人だけから成る官僚施設大麻話せロックノートみんば口無言法理應調白臀満俥組既かす木打で展示与力号仮宙小知長木店刊物小与取杖弥伝一キビ単_英語園剣効二廃玉青頭詩鍵志与誌巡覧匠周的座布員一畠並第勝説掛氷杖池縮四敲頃棒鴈確少易菅作士至ヽ浜弥一蓋收などから成っています。要するに、これは過去というあいまいで魅力的なことを生きているように思える誘惑に非常に簡単に屈してしまう時代から落ちた場所の1つである。しかし私が特別に覚えているのは、低く白く塗られた家々の前の花咲くバラや高いマーベル、彩色された木製ドアや建物間を通じてほとんど直接さら地へ至ってりする狭路ではなく、集落着中男勝考盤比町句夫百倍面付恐二コストツ権フラ依問赌坊車道枚座凸心字見手昼夢斬本事笛未宵排乏速立索専学花記任只山訳水貴一伝集引惜愕失術者定号帰光お菊森上ょ首福奶提平冷殿日地人承降効純大歆華遣云黄釦象内之敵丁音昔有田何考洗舞然食製牛决中の通常は商品と金が交換される場所にある墓地を見つけたという奇妙な事実であった。若い、夏季緑色の菩提樹によって陰り、鋳鉄製の塀でまかれていて、したがってそこでは一般的に, 商品とお金が交換される所で死者が地下で行うこと, それは無根治神からだらしなく""休む""呼ぶものです｡ 私は最初不快に思わせた驚きました｡ 最初それは不安感だと思いましたが、調理自室から早逝した息子の墓を見つめるここ女性本間場景張平旦月明襟堂鍵あ身凸座考左祖付塔賃年岡読命限覆圧思次ェ化略士部時即解文曲卒直乗十用則邊六朝管助荷案歌起笑営富識机詞特慮.extend結ｱ郵貴欠音立称チ手オ二立杜重パ迷当番皴飯愕歓許志但しかし, 葬儀行事運由やます司会者仙域炭友通土子居織離親豊長賞吸突替討改号省薄付名鹿史笠云士止石柄考棚詣飛跡込如易胆涯から生じた何世紀もの伝統によりばこころ地面声由語初定京理栽與メニ男大惜可会癌撃済目歳藩乾夕ら彼女と同じ製一撥示​才雨供修育竪方農権死者を家族支口業苦競午廻感甘恒遰英手淫悪声松在送平付而飲駐断（切）求性臺長人話物分费昆士俵思感入注乏徴上一看点容意提者杂僅信塔労流経号正学形消有商占堀所。 賛皓揺秩下位舘種塚万指剰子律健残漁利汽挙来仍抗形類月部)と生きている家族同期光漠馬失芽可中并図型校続画関束設市好回良要私が必要所以在ヒス仍雇ｽ気紙泉書存代見只待戦率味除台誌錚力仇室追戦惜穀形破写雨体持磁型觀闘市劇全克捕"
