id,source,translation
1,"Patrzy na rodzinę, same dziewczynki, matka z dzieckiem przy piersi zsiada właśnie niezgrabnie z fury i furman pogania ją, bo fura zaraz musi wracać po innych na przedmieścia. Spada tobołek, który miała na plecach, i wysypuje się stamtąd trochę zszarzałych szmat i pojedynczy sznurek korali, drobnych, pociemniałych. Kobieta zbiera je zawstydzona, jakby właśnie oczom świata odsłoniła swoje najniedostępniejsze sekrety. Deymowa mija ją i nagle podbiega do niej chłopczyk, może sześcio-, siedmioletni, i patrząc na nią uśmiechniętymi oczami, bardzo z siebie zadowolony, mówi: ""Niech będzie pochwalony Jezus Chrystus!"". Ona zaś odpowiada automatycznie, ale i uroczyście: ""Na wieki wieków, amen"". I już chwyta się za serce i łzy nabiegają jej do oczu. Kuca przy chłopcu, chwyta go za nadgarstki, a ten patrzy jej prosto w oczy pełne łez, dalej uśmiechnięty, mały łobuziak.","He looks at the family, all girls, the mother with a child at her breast awkwardly getting off the cart and a wagoner urging her on because the cart has to return to pick up others in the outskirts. A bundle she had on her back falls and some slightly grayed rags and a single string of beads, small but tarnished, spill out from it. The woman gathers them up feeling embarrassed as if she'd just revealed her most closely guarded secrets to all eyes. Deymowa goes past her and suddenly a little boy, about six or seven years old, runs up to her delighted with himself, his eyes twinkling at him he says: ""Praise Jesus Christ!"" She automatically but solemnly replies: ""Forever and ever. Amen."" And now she clutches at her heart while tears well into her eyes as she squats down beside the child doesn't take him by his wrists both grinning even though slightly teary-eyes roguish little face.."
2,"Wyrastają przed nimi pierwsze zabudowania, nagle, bez ostrzeżenia. Widać mgła zmienia poczucie odległości, bo zaskoczona tym wydaje się sama Kaśka. Nagle skacze, szarpiąc dyszlem, i gdyby nie stanowcza reakcja Roszka i jego bat, wywróciłaby kolaskę. Może Kaśkę wystraszyły iskry, które sypią się z paleniska, albo niepokój koni czekających na swoją kolej do podkuwania...","The first buildings appear before them, suddenly, without warning. The fog seems to distort the sense of distance, as even Kaśka herself seems surprised. She jumps suddenly, pulling on the reins, and if it weren't for Roszko's firm reaction and his whip, she would have overturned the carriage. Perhaps Kaśka was startled by sparks flying from the furnace or by the restlessness of the horses waiting their turn to be shoed..."
3,"Wszędzie czuć mdły zapach słodu, przenika każdy towar wystawiony do sprzedaży. Można się nim najeść jak chlebem. Na przedmieściach Rohatyna, w Babińcach, jest kilka małych browarów, to stamtąd roznosi się na całą okolicę ten sycący zapach. Wiele kramików sprzedaje tu piwo, a lepsze sklepy mają na składzie i gorzałkę, i miód pitny, głównie trójniak. Skład żydowskiego kupca Wakszula oferuje wino, prawdziwego węgrzyna i prawdziwe reńskie, i takie trochę kwaskowate, które przywożą tu aż z Wołoszczyzny.","You can smell a faint aroma of malt everywhere, penetrating every item for sale. You can fill yourself up with it like bread. In the suburbs of Rohatyn, in Babiniec, there are several small breweries from which this satisfying scent spreads throughout the area. Many stalls here sell beer, and better shops have both spirits and mead in stock, mainly trójniak. The warehouse of Jewish merchant Wakszul offers wine, real Hungarian and genuine Rhine wine, as well as some slightly tart varieties that are brought here all the way from Wallachia."
4,"Najwięcej do powiedzenia byłoby o rodzinie Wołowskich, jako że rozrosła się do ogromnych rozmiarów. Niemal wszystkie gałęzie tego rodu zostały nobilitowane, jedne były herbu Bawół, drugie herbu Na Kaskach. Niewątpliwie wielką karierę zrobił Franciszek, syn Izaaka Wołowskiego, tego samego, którego ksiądz Chmielowski nazwał Jeremiaszem. Urodził się w 1786 roku w Brünn i wychowany w Offenbachu, stał się jednym z najlepszych prawników i znawcą prawa tamtego czasu. Co ciekawe gdy w sejmie pojawił się wniosek o nadanie polskiego obywatelstwa Żydom, Franciszek jako poseł w swojej porywającej przemowie przekonywał, że jeszcze nie czas na taki krok. Najpierw naród polski musi wywalczyć sobie niepodległość, a potem będzie pora na reformy społeczne.","There would be the most to say about the Wołowski family, as it grew to enormous proportions. Almost all branches of this family were ennobled; some bore the Bison crest, others bore the Crest of Na Kaskach. Undoubtedly, Franciszek made a great career for himself, son of Izaak Wołowski, the same one whom Father Chmielowski called Jeremiasz. He was born in 1786 in Brünn and raised in Offenbach; he became one of the best lawyers and legal experts of his time. Interestingly enough, when a proposal was made in parliament to grant Polish citizenship to Jews, Franciszek, as a deputy, argued in his impassioned speech that it was not yet time for such a step. First and foremost, the Polish nation must fight for its independence; only then will it be time for social reforms."
5,"Wszyscy offenbachscy neofici zostali pochowani na miejskim cmentarzu, który po latach zaczął jednak przeszkadzać planom rozbudowy miasta i został w 1866 roku zlikwidowany. Kości pogrzebanych tam ludzi zebrano i z szacunkiem pochowano w innym miejscu. Przy tej okazji została wyjęta z grobu czaszka Jakuba Franka i, opisana starannie jako ""czaszka żydowskiego patryarchy"", znalazła się w rękach historiografa miasta Offenbach. Wiele lat potem, w nieznanych okolicznościach, trafiła do Berlina, gdzie poddana została szczegółowym pomiarom i badaniom i uznana za przykład żydowskiej niższości rasowej. Po wojnie przepadła bez wieści może zniszczona wojenną zawieruchą, rozsypała się w pył, albo leży jeszcze w podziemnych magazynach jakiegoś muzeum.","All neophytes of Offenbach were buried in the municipal cemetery, which, however, began to interfere with the city's expansion plans and was abolished in 1866. The bones of those buried there were gathered and respectfully reburied elsewhere. On that occasion, Jacob Frank's skull was exhumed and carefully described as the ""skull of a Jewish patriarch"" and ended up in the hands of the city historian of Offenbach. Many years later, under unknown circumstances, it found its way to Berlin where it underwent detailed measurements and examinations and was recognized as an example of Jewish racial inferiority. After the war it disappeared without a trace - perhaps destroyed during wartime turmoil or turned to dust - or maybe it still lies in some underground archives of a museum."
6,"Po śmierci Jakuba nastał dla mnie czas wielkiego spokoju. Głównym moim zajęciem stało się studiowanie merkawy, do tego doszły jeszcze nasze rozmowy z Jeruchimem Dembowskim, jako że zamieszkaliśmy w jednym pokoju, przez co zbliżyliśmy się do siebie. Jemu, Jeruchimowi, powiedziałem też o Chai Szor że była jedyną kobietą, którą mogłem pokochać i kochałem od tego pięknego momentu, kiedym ją dostał na jedną noc, wtedy gdym przyjechał z wieściami o Jakubie do Rohatyna. Lecz przede wszystkim kochałem Jakuba.","After Jakub's death, a period of great calmness came over me. My main occupation became studying the merkava, and in addition to that, our conversations with Jeruchim Dembowski as we lived in the same room and grew closer to each other. I also told him, Jeruchim, about Chai Szor being the only woman I could love and had loved from that beautiful moment when I had her for one night when he came with news about Jakub to Rohatyn. But above all, I loved Jakub."
7,"Byli w Iwaniu od kwietnia. Gdyby nie dobrzy iwańscy ludzie, chyba pomarliby z głodu. Iwanie uratowało im życie i zdrowie, Bejla czuje się teraz lepiej i już nie kaszle tak bardzo. Srol wierzy, że kiedy już się ochrzczą, będzie im tak samo dobrze jak chrześcijanom. Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze. Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie. To wszystkie jego marzenia.","They had been in Ivanov since April. If it weren't for the good people of Ivanov, they would probably have starved to death. Ivanov saved their lives and health, Bejla is feeling better now and doesn't cough as much. Srol believes that once they are baptized, they will be just as well off as the Christians. They will get a piece of land, Bejla will have vegetables in the garden, and Srol will weave carpets because he is good at it. In old age, when their daughters get married, they will take them in. Those are all his dreams."
8,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje. Roszko schodzi z kozła i żegna się kilka razy zamaszyście. Potem nachyla się i zagląda w mgłę, jakby patrzył do wody. Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula. Nie wiem, gdzie jechać mówi. Jak to nie wiesz? Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz. A jednak! Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel. Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty. Że też im się coś podobnego przydarzyło! Przecież to tak, jakby zgubić się we własnej kieszeni. Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując. I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody. Jedźmy za tym szumem. To woda płynie decyduje ksiądz.","Look here, kind sir, Kaśka doesn't want to go,"" says Roszko gloomily when the carriage stops. Roszko gets off the driver's seat and waves a few times fervently. Then he leans over and peeks into the fog, as if looking into water. A shirt emerges from under his festive red but slightly faded coat. ""I don't know where to go,"" he says. ""What do you mean you don't know? We're already on the road to Rohatyn,"" says the surprised priest. ""And yet! He gets off the carriage and follows the servant, helplessly circling around it, straining his eyes in search of something white. They think they see something, but their eyes that can't latch onto anything start playing tricks on them. As if something like this could happen to them! It's like getting lost in one's own pocket. Quiet!"" Suddenly the priest says and raises his finger upwards, listening attentively."
9,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły. Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu. Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił. Za chwilę odezwie się bim-bom. Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać. Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego. Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień... Jest w tym jakaś racja. Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument? Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?","Soon the priest relaxes in his armchair, stretches out his legs and allows his eyes to wander over the sea of fog. Immediately he falls into a contemplative state, because a man’s thoughts flow best when he is on the move. Slowly, with some reluctance, the mechanism of his mind begins to come alive, engaging gears and levers that set in motion its driving wheels—just like the clock standing in the hallway of his presbytery, which he bought in Lvov; he paid dearly for it. In a moment there will be a bim-bom. Did not the world emerge from such fog?, he ponders. After all, according to Josephus Flavius, the Jewish historian who lived around 2 AD/CE ,the world was created in autumn during an autumnal equinox., One could think so because there were fruits in paradise; if there was an apple hanging on a tree then it must have been autumn... There's some truth to that idea. But immediately another thought enters his mind: What kind of argument is that? Couldn't almighty God create such insignificant fruits at any time of year?"
10,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie. Jest środa, targ w Rohatynie, jadą chłopskie wozy obładowane workami z ziarnem, klatkami z drobiem, wszelakimi płodami rolnymi. Między nimi żwawym krokiem maszerują handlarze z każdym możliwym towarem ich kramiki, sprytnie teraz złożone, dają się nieść na plecach niczym koromysła, a za chwilę staną się stołami pełnymi barwnych materiałów, drewnianych zabawek, jajek skupowanych po wsiach za jedną czwartą ceny... Chłopi prowadzą też kozy i krowy na sprzedaż zwierzęta, przerażone zgiełkiem, zapierają się w kałużach. Mija ich rozpędzona fura przykryta dziurawą plandeką, pełna hałaśliwych Żydów, którzy ściągają na jarmark do Rohatyna z całej okolicy, a za nimi przedziera się bogata kareta, której we mgle i tłoku na drodze trudno zachować dostojeństwo jasne lakierowane drzwiczki są czarne od błota, a mina stangreta w niebieskiej pelerynie wydaje się nietęga, nie spodziewał się widać takiego zamieszania i teraz rozpaczliwie szuka wzrokiem okazji, żeby zjechać z tej diabelskiej drogi.","As they approach the main road leading to Rohatyn, they merge into a stream of pedestrians, horses and all manner of carts emerging from the fog like figurines made of bread at Christmas time. It's Wednesday, market day in Rohatyn. There are peasant wagons loaded with sacks of grain, cages with poultry, and various agricultural produce. Among them march briskly the traders with their stalls carrying every possible kind of merchandise; cleverly folded now and carried on their backs like backpacks but soon to become tables full of colorful fabrics, wooden toys, eggs bought up in the villages for a quarter of their price... The peasants also lead goats and cows for sale - frightened by the hubbub they resist in puddles. A fast-moving cart covered with a tattered tarpaulin passes them filled with noisy Jews who have come to the fair from all over the area; behind them struggles a rich carriage that finds it difficult to maintain its dignity in this fog and traffic chaos - its bright lacquered doors are blackened by mud and its coachman's expression under his blue cloak seems weary; he obviously didn't expect such commotion here and now desperately looks for an opportunity to get off this devilish road."
