id,source,translation
1,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Miho, która teraz jest zamężna i mieszka w domu jednorodzinnym w swoim rodzinnym mieście, często gromadzi tam swoich przyjaciół. Czasami czuję się zniechęcony, bo jutro też muszę pracować na pół etatu. Jednak to jest jedyna okazja do kontaktu ze światem poza sklepem convenience store i wartościową możliwość spędzenia czasu z Moich rówieśniczką w „normalnym wieku trzydziestolatków”, więc staram się jak najczęściej przyjmować zaproszenie od Miho. Dziś też spotkaliśmy się u niej na herbatce, ja z Moją Yūkāri, która miała ze sobą jeszcze małe dziecko, Sasuke również już zamężna ale dopiero niedawno i jeszcze bezdzietna."
2,そのとき、私は、初めて、世界の部品になることができたのだった。私は、今、自分が生まれたと思った。世界の正常な部品としての私が、この日、確かに誕生したのだった。,"Wtedy po raz pierwszy poczułem, że mogę stać się częścią tego świata. Urodziłem się tego dnia jako normalna część świata."
3,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"Przez dwa tygodnie przed otwarciem kontynuowaliśmy trening, ćwicząc razem, w parze lub z innymi pracownikami udającymi klientów. Mieliśmy stale praktykować uśmiech i ukłon wobec naszych ""klientów"", pakować artykuły higieniczne do papierowych torebek, rozdzielać produkty ciepłe od zimnych i dezynfekować ręce alkoholem po zamówieniu fast foodu. W kasie mieliśmy prawdziwe pieniądze, ale na paragonach napisane było „Trening”, a nasi koledzy z pracy mieli takie same uniformy - czuło się trochę jak bawienie się w sklepik."
4,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。そのため、妹はいつも私についてまわっていた。,"Moja dwa lata młodsza siostra była ""normalnym"" dzieckiem, w przeciwieństwie do mnie. Nie unikała mojego towarzystwa, wręcz przeciwnie, darzyła mnie uczuciem. Gdy siostra dostawała ochrzan od matki za coś normalnego, podchodziłam do niej i pytałam: ""Dlaczego jesteś zła?"". Po zakończeniu wykładu matki, którego skutkiem może było oczyszczenie jej sumienia, siostra zawsze mówiła mi: ""Dziękuję"". Ja nie interesowałam się słodyczami ani zabawkami, więc często je jej oddawałam. Dzięki temu siostra zawsze ze mną chodziła."
5,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。ほら、皆も泣いてるよ。お友達が死んじゃって寂しいね。ね、かわいそうでしょう？」 「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Mamo, tato lubi kury z grilla, więc dzisiaj upieczmy to i zjedzmy"" Powtórzyłem zdecydowanie, bojąc się, że może mnie nie usłyszała. Mama lekko przestraszyła się i obok stojąca matka innego dziecka również wydała zdziwione dźwięki, jej oczy, nozdrza i usta otworzyły się szeroko. Wyglądały dość dziwnie i miałem ochotę się zaśmiać, ale spojrzałem na ręce kobiety skupione na moim czynnościach. Wtedy pomyślałem sobie: ""Ach tak, jeden ptak to za mało"". ""Czy mam przynieść więcej?"" Spojrzałem przelotnie na wróble idące w grupkach blisko mnie. W końcu mama odzyskała przytomność i krzyknęła ze swoim ostrzeżeniem: ""Eiko!"" Jej głos brzmiał jakby mnie karcił: ""Ptaszki ​​zacznijemy chować w grobie. Patrzcie wszyscy płaczą! Przyjaciele martwego są smutni."" ""Dlaczego? Zwłaszcza teraz są martwi."" Na moje pytanie mama straciła mowę."
6,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Szybko wsadza puszki z kawą, papierosy i hot-dogi do mniejszego woreczka. W tym czasie mężczyzna, który wcześniej odgarniał drobną monetę w kieszeni, nagle włożył rękę do piersiowej kieszeni. Z tego zachowania natychmiast wnioskuję, że zamierza zapłacić kartą zbliżeniową."
7,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。 「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。 「年齢確認のタッチをお願いします」 画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"- Witamy, dzień dobry! - lekki ukłon i przyjęcie puszki kawy od mężczyzny."
8,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Słysząc cichy dźwięk drobnych monet, odwracam się i spoglądam w stronę kasy. Wielu ludzi, którzy trzymają monety w dłoniach lub kieszeniach, robi to gdy chcą szybko kupić papierosy lub gazetę i wrócić do domu, dlatego są czujni na dźwięk pieniędzy. Jak się przewidywało, mężczyzna trzymał puszkę kawy w jednej ręce i mocował drugą w kieszeni podczas zbliżania się do kasy. Szybko porusza się po sklepie i wpada na stanowisko kasowe ślizgając się do środka by nie zmuszać klientów do oczekiwania."
9,コンビニエンスストアは、音で満ちている。客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。店員の掛け声に、バーコードをスキャンする音。かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Sklep convenience store jest pełen dźwięków. Dzwonek, gdy klient wchodzi do środka, żeński głos na nagłośnieniu promujący nowy produkt. Okrzyki kasjera i dźwięk skanowania kodów kreskowych. Dźwięki wrzucanych przedmiotów do koszyka, zaciskania torebek z chlebem oraz odgłosy obcasów poruszających się po sklepie. Wszystko to miksuje się razem tworząc ""dźwięki convenience store"", które ciągle trafiają w moje bębenki słuchowe."
10,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Miho i Satsuki często się spotykają w naszej okolicy, dlatego mają bardzo podobne wyraz twarzy i sposób mówienia. Szczególnie podobne jest ich jedzenie słodyczy - obie dzielą ciastko na małe kawałki za pomocą paznokci lub paznokcia, a następnie wkładają je do ust. Zastanawiam się czy tak było od zawsze, ale moje wspomnienia są mgliste. Mam również wrażenie, że te małe nawyki i gesty dwóch dziewczyn zniknęły gdzieś po ostatnim razem, kiedy się widzieliśmy."
