id,source,translation
1,"Celui qui est sous ma joue est un manuscrit d'amour : c'est l'histoire d'un mec qui rencontre une fille mais il est marié et elle a un copain. J'en ai lu sept pages et je le connais déjà par cœur. Rien ne pourra me surprendre. Depuis des lunes, je ne lis plus, je relis. La même vieille bouillie dont on fait des « nouveautés », des saisons, des rentrées « littéraires », des succès, des bides, des bides. Du papier qu'on recycle, des camions qui partent le matin et qui rentrent le soir, bourrés de nouveautés déjà hors d'âge.",私の頬の下にあるのは恋愛小説、それは男が女性に出会う話なんだけど、その男は既婚者で女性も彼氏がいる。私は7ページ読んですでに完璧にわかっている。何も驚かせられないよ。数ヶ月前から本を読むのではなくて再読するだけ。同じ古くさい内容をつくり新潮流や文庫化や新刊ラッシュやベストセラーや不振作品にしてしまう。リサイクルされる紙と朝出発して夜戻って来るトラック、中身はすでに時代遅れの新潟物書きたちが載せられた物ですよ。
2,"Depuis combien d'années ai-je arrêté de sauter de joie à l'idée que j'allais découvrir un chef-d'œuvre et rentrer au bureau le lundi en étant un homme neuf? Vingt ans? Trente ans? Je n'aime pas tenir ce genre de compte qui sent la mort. Si je ferme les yeux je vois la lueur jaune uniforme de la lampe de Perzel à travers mes paupières et puis des formes noires l'envahissent, construisant des ruines mouvantes, des dessins de Victor Hugo. Mon souffle ralentit, mon cœur se calme un peu, je pourrais m'endormir, mourir. Mourir à l'attache. On dirait : « Il est mort comme il a vécu, parmi les livres, en lisant! » et, en vérité, je serais mort en rêvant à rien. Il y a bien bien longtemps que je ne lis plus vraiment. Est-ce que je sais seulement encore lire ce qui s'appelle lire? En suis-je seulement capable? Si je tourne la tête sur le côté, mon cœur cogne davantage et fait trembler le bois.",どのくらい前から私は喜びで飛び上がることなく、傑作を発見し、月曜日に新たな人間として職場に戻ることを楽しみにしなくなったのか。20年？30年？私はこのような死んだ臭いがする数え方は好きではありません。目を閉じれば、まぶた越しのペルゼルランプの均一で黄色い光が見え、そして黒い形が迫ってきて動く廃墟やヴィクトル・ユーゴーの絵画が築かれます。息が遅くなり、心臓も少し落ち着きます。寝入ることもできるし、命を絶つこともできるだろう。その場所で死んですごした様子だけ似合っています。「彼は本や読書を通じて生活して生涯を終えました」と言われそうですが、本当のところ何も考えずに夢中に描いていただけです。実際には本当に読書していませんからね。読むっていう行為自体わかるだろうか？それさえ可能であるだろうか？頭を横に向けば胸騒ぎはますます高まり、木を震わせる。
3,"La maison est plongée tout entière dans un silence de vieux papier. Comme la neige, les livres mangent les bruits. Mon métier a son odeur et ses étouffements. Je le respire encore mieux dans ce silence. Retourner au bruit du monde est toujours une épreuve.",家全体がひときわ古い紙の静寂に包まれている。本は雪のように音を食べる。私の仕事はその匂いと息苦しさを持っている。この静けさの中でそれをもっと良く感じる。世間の喧騒に戻ることは常に試練だ。
4,"Qui peut bien frapper? Je ne reconnais pas cette frappe légère, petite, discrète. Petite main. Entrez. Elle entre. Je ne l'ai jamais vue. J'ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs. Elle a une bonne tête. Vu son regard étonné, la mienne doit être un rien froissée. Des marques rouges de la manche de ma veste sur ma joue, sans doute.",誰がノックしているのだろう？私はこの軽く、小さく、控え目なノックを認識できない。小さな手。入ってください。彼女が入ってくる。私は彼女を一度も見たことがない。すぐに懐かしさがわいてくる、家がまだ小さい頃の懐かしさで、廊下ですべての女の子たちをふくらはぎで見分けられた時代のことを思い出す。彼女はよい顔をしている。驚きの表情から察するに、私の顔に少ししわが寄ったようだろう。おそらくジャケットの袖から頬に赤みもつ痕跡もあるだろう
5,"Je vous dérange? Je survivrai à votre passage, Mademoiselle. Qui êtes-vous? Ben, je suis la stagiaire! Dans quel service? On ne me l'a pas dit. Vous savez, nous les stagiaires, on abat tellement de boulot qu'on a intérêt à être polyvalents. Vous voulez une augmentation? Non, je ne gagne rien.",「お邪魔していますか？あなたが通り過ぎるのは生き残れますわ、お嬢さん。あなたは誰ですか？まあ、私はスタッフです！」
6,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste. Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie. Je ne sais plus lire ces filles-là non plus. Elle est vive. Normale Sup? Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?","彼女はかなり髪の毛が乱れていて、ジーンズが穴だらけで、他の部分も色付いているように見えます。彼女は小柄で、黒い目をしており、愛想が良いですが、美しいかどうかはよくわかりません。私もこうした女性たちのことを読むことはできません。彼女は元気ですね。　何万人ものガストンギャリマールを年間製造する機械から創られたノルマルスッドOK, ピュブリシスティー?"
7,"Alors qu'est-ce que vous faites ici? J'aime bien les livres aussi! Et puis il y avait une place. On doit faire un stage en entreprise. Obligatoire. Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret? C'est monsieur Meunier, le grand patron, qui m'a dit de. Le grand patron? Meunier? Vous ne le connaissez pas? Trop bien.",あなたはここで何をしているのですか？私も本が好きです！それに、空き席がありました。企業での実習をしなければなりません。義務です。それとも、私の部屋にいるのは、おしえてもらっていないからですか？大統領様から指示されて…大統領様？モニエ氏？知りませんか？そんなこと言わず…
8,"Non, gestion d'entreprises culturelles. Vraiment? Et vous voulez gérer l'édition? Je vous souhaite bonne chance. Je préférerais organiser des concerts. Asseyez-vous. Il faut que j'y aille, c'est vendredi. Il est tard. Cinq minutes. Vous voulez organiser des concerts? Oui, c'est bien, la musique.",いいえ、文化企業の経営です。本当に？それで出版を手がけたいのですか？幸運をお祈りします。私はコンサートを企画したいと思います。座ってください。私は行かなければなりません、今日は金曜日ですから。時間も遅くなっています。5分だけ待ってください。コンサートを企画したいのですか？はい、それは素晴らしいことですね、音楽が好きですから。
9,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir. Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais. Le bois du bureau amplifie les battements de mon cœur. Le vieux mobilier Art déco conduit bien les émotions et les fatigues. Ruhlman? Leleu? Il en a tant vu. J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison. À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end. Comme chaque vendredi.",長い間、私は少しリラックスしたり、もっと脳に血を巡わせるために足を交差させていました。しかし最近では、特に夜、特に金曜日の夜に頻繁にそれを枕元に置くことが増えました。開いた手稿の上で腕を組み、額は腕の前、頬は新しいテキストにあてるようにして頭を置きます。机の木材が心臓の鼓動を増幅させます。古いアールデコ調家具は感情や疲労を良く伝えます。ルールマン？レリュー？彼らは多く見てきただろう。私は自分自身の心臓、金曜日の古い心臓、家の静寂で聞こえる心臓を聞きます。この時間帯だと誰も残っておらず、私だけが船内でずっと立ち残っています。週末持ち帰るべき手稿物件一覧表作成する勇気がないからです。毎週金曜日同じですから。
10,"Alors vous savez. C'est lui qui m'a dit de vous apporter ça. Et qu'est-ce que c'est, ça? Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi. Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd. Vous voulez que je vous explique? Regardez, c'est comme un écran avec tous vos manuscrits dessus. Ils sont sur l'étagère virtuelle en faux-vrai bois. Vous les touchez et ils s'ouvrent. Il y en a un paquet. Vous n'allez jamais lire tout ça en deux jours! Regardez, le texte s'ouvre.",それでは、知っていますよね。彼自身が私にこれを持ってくるように言ったのです。これは何かというと、ええっと、電子書籍リーダーでしょうか、eBookでしょうか、アイパッドでしょうか、わからないですけど。彼は週末のためにすべての原稿をそこに入れてくれたって言ったんです。そしたら重さが軽くなるってさ。説明しますか？見てください、画面みたいなもので原稿が全部表示されています。本棚みたいでもありますけど仮想的な木材ですね。触れば本が開きます。結構な量ありますよ！二日間では全部読めませんよ！見てください、テキストが開きますよ。
