id,source,translation
1,"Patrzy na rodzinę, same dziewczynki, matka z dzieckiem przy piersi zsiada właśnie niezgrabnie z fury i furman pogania ją, bo fura zaraz musi wracać po innych na przedmieścia. Spada tobołek, który miała na plecach, i wysypuje się stamtąd trochę zszarzałych szmat i pojedynczy sznurek korali, drobnych, pociemniałych. Kobieta zbiera je zawstydzona, jakby właśnie oczom świata odsłoniła swoje najniedostępniejsze sekrety. Deymowa mija ją i nagle podbiega do niej chłopczyk, może sześcio-, siedmioletni, i patrząc na nią uśmiechniętymi oczami, bardzo z siebie zadowolony, mówi: ""Niech będzie pochwalony Jezus Chrystus!"". Ona zaś odpowiada automatycznie, ale i uroczyście: ""Na wieki wieków, amen"". I już chwyta się za serce i łzy nabiegają jej do oczu. Kuca przy chłopcu, chwyta go za nadgarstki, a ten patrzy jej prosto w oczy pełne łez, dalej uśmiechnięty, mały łobuziak.","He looks at the family, all girls, the mother with a child at her breast is just clumsily getting down from the cart and the cart driver is urging her on because the cart has to go back for others in the suburbs. The bag she had on her back falls off and some grayish rags and a single string of darkened beads spill out. The woman picks them up embarrassed, as if she had just revealed her most hidden secrets to the eyes of the world. Deymowa passes by her and suddenly a boy, maybe six or seven years old, runs up to her and with his eyes smiling happily at her he says, ""Praised be Jesus Christ!"" She automatically but solemnly responds: ""Forever and ever, amen."" And tears fill her eyes as she clutches at her heart. She crouches down beside the boy, takes hold of his wrists, and he looks straight into her tear-filled eyes still smiling mischievously."
2,"Wyrastają przed nimi pierwsze zabudowania, nagle, bez ostrzeżenia. Widać mgła zmienia poczucie odległości, bo zaskoczona tym wydaje się sama Kaśka. Nagle skacze, szarpiąc dyszlem, i gdyby nie stanowcza reakcja Roszka i jego bat, wywróciłaby kolaskę. Może Kaśkę wystraszyły iskry, które sypią się z paleniska, albo niepokój koni czekających na swoją kolej do podkuwania...","The first buildings rise before them, suddenly and without warning. The fog seems to alter the sense of distance because even Kaśka herself appears surprised. She jumps suddenly, tugging at the reins, and if it weren't for Roszek's firm reaction and his whip, she would have overturned the cart. Perhaps Kaśka was scared by the sparks flying from the forge, or maybe it was the horses' unease as they waited their turn to be shod..."
3,"Wszędzie czuć mdły zapach słodu, przenika każdy towar wystawiony do sprzedaży. Można się nim najeść jak chlebem. Na przedmieściach Rohatyna, w Babińcach, jest kilka małych browarów, to stamtąd roznosi się na całą okolicę ten sycący zapach. Wiele kramików sprzedaje tu piwo, a lepsze sklepy mają na składzie i gorzałkę, i miód pitny, głównie trójniak. Skład żydowskiego kupca Wakszula oferuje wino, prawdziwego węgrzyna i prawdziwe reńskie, i takie trochę kwaskowate, które przywożą tu aż z Wołoszczyzny.","You can feel the sweet smell of malt everywhere, it permeates every product on sale. You can eat it like bread. In the suburbs of Rohatyn, in Babincy, there are a few small breweries, from there this satiating smell spreads throughout the area. Many stalls sell beer here, and better stores have both spirits and mead in stock, mainly trójniak. The warehouse of Jewish merchant Wakszul offers wine, true Hungarian and true Rhine wine, as well as somewhat sour ones that are brought all the way from Wallachia."
4,"Najwięcej do powiedzenia byłoby o rodzinie Wołowskich, jako że rozrosła się do ogromnych rozmiarów. Niemal wszystkie gałęzie tego rodu zostały nobilitowane, jedne były herbu Bawół, drugie herbu Na Kaskach. Niewątpliwie wielką karierę zrobił Franciszek, syn Izaaka Wołowskiego, tego samego, którego ksiądz Chmielowski nazwał Jeremiaszem. Urodził się w 1786 roku w Brünn i wychowany w Offenbachu, stał się jednym z najlepszych prawników i znawcą prawa tamtego czasu. Co ciekawe gdy w sejmie pojawił się wniosek o nadanie polskiego obywatelstwa Żydom, Franciszek jako poseł w swojej porywającej przemowie przekonywał, że jeszcze nie czas na taki krok. Najpierw naród polski musi wywalczyć sobie niepodległość, a potem będzie pora na reformy społeczne.","There would be the most to say about the Wołowski family, as it has grown to enormous proportions. Almost all branches of this family were ennobled, some bore the Bawół coat of arms, others the Na Kaskach coat of arms. Without a doubt, Franciszek, son of Izaak Wołowski, who Father Chmielowski called Jeremiasz, made a great career. He was born in 1786 in Brünn and raised in Offenbach. He became one of the best lawyers and experts in law at that time. Interestingly enough, when a proposal to grant Polish citizenship to Jews appeared in parliament, Franciszek argued against it in his inspiring speech as a member of parliament. He believed that it was not yet time for such a step. First, the Polish nation must fight for its independence and then it will be time for social reforms."
5,"Wszyscy offenbachscy neofici zostali pochowani na miejskim cmentarzu, który po latach zaczął jednak przeszkadzać planom rozbudowy miasta i został w 1866 roku zlikwidowany. Kości pogrzebanych tam ludzi zebrano i z szacunkiem pochowano w innym miejscu. Przy tej okazji została wyjęta z grobu czaszka Jakuba Franka i, opisana starannie jako ""czaszka żydowskiego patryarchy"", znalazła się w rękach historiografa miasta Offenbach. Wiele lat potem, w nieznanych okolicznościach, trafiła do Berlina, gdzie poddana została szczegółowym pomiarom i badaniom i uznana za przykład żydowskiej niższości rasowej. Po wojnie przepadła bez wieści może zniszczona wojenną zawieruchą, rozsypała się w pył, albo leży jeszcze w podziemnych magazynach jakiegoś muzeum.","All the neophytes of Offenbach were buried in the city cemetery, which after years began to interfere with the city's development plans and was closed down in 1866. The bones of those buried there were collected and respectfully reburied elsewhere. On this occasion, Jacob Frank's skull was removed from the grave and, carefully labeled as ""the skull of a Jewish patriarch,"" ended up in the hands of the city's historian. Many years later, under unknown circumstances, it found its way to Berlin where it underwent detailed measurements and research and was recognized as an example of Jewish racial inferiority. After the war, it disappeared without a trace - possibly destroyed in the chaos of war or still lying in some museum's underground storage facilities."
6,"Po śmierci Jakuba nastał dla mnie czas wielkiego spokoju. Głównym moim zajęciem stało się studiowanie merkawy, do tego doszły jeszcze nasze rozmowy z Jeruchimem Dembowskim, jako że zamieszkaliśmy w jednym pokoju, przez co zbliżyliśmy się do siebie. Jemu, Jeruchimowi, powiedziałem też o Chai Szor że była jedyną kobietą, którą mogłem pokochać i kochałem od tego pięknego momentu, kiedym ją dostał na jedną noc, wtedy gdym przyjechał z wieściami o Jakubie do Rohatyna. Lecz przede wszystkim kochałem Jakuba.","After Jakub's death, a time of great peace came for me. My main occupation became the study of merquie, and on top of that, our conversations with Jeruchim Dembowski. We lived in the same room, which brought us closer together. I also told him, Jeruchim, about Chai Szor - that she was the only woman I could love and loved from that beautiful moment when I had her for one night when he came with news about Jakub to Rohatyn. But above all, I loved Jakub."
7,"Byli w Iwaniu od kwietnia. Gdyby nie dobrzy iwańscy ludzie, chyba pomarliby z głodu. Iwanie uratowało im życie i zdrowie, Bejla czuje się teraz lepiej i już nie kaszle tak bardzo. Srol wierzy, że kiedy już się ochrzczą, będzie im tak samo dobrze jak chrześcijanom. Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze. Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie. To wszystkie jego marzenia.","They had been in Ivanov since April. If it weren't for the good people of Ivanov, they would probably have starved to death. Ivanov saved their lives and health, Bejla feels better now and no longer coughs so much. Srol believes that once they are baptized, they will be just as well off as Christians. They will receive a piece of land, Bejla will have vegetables in the garden, and Srol will weave carpets because he is good at it. In old age, when their daughters get married, they will take them in. These are all his dreams."
8,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje. Roszko schodzi z kozła i żegna się kilka razy zamaszyście. Potem nachyla się i zagląda w mgłę, jakby patrzył do wody. Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula. Nie wiem, gdzie jechać mówi. Jak to nie wiesz? Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz. A jednak! Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel. Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty. Że też im się coś podobnego przydarzyło! Przecież to tak, jakby zgubić się we własnej kieszeni. Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując. I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody. Jedźmy za tym szumem. To woda płynie decyduje ksiądz.","Look, good sir, Kaśka doesn't want to go,"" says Roszko gloomily when the carriage stops. Roszko gets off the horse and waves his hand grandly a few times. Then he bends down and peers into the mist as if looking into water. A shirt peeks out from under his once splendid red frock coat, which has faded a bit. ""I don't know where to go,"" he says. ""What do you mean you don't know? We're already on the rohatyński road,"" says the surprised priest. ""And yet!"" He gets off the carriage and follows the servant, helplessly circling around it, straining his eyes in search of something white. They think they see something but their eyes keep playing tricks on them because they can't latch onto anything solid. How strange that something like this should happen to them! It's like getting lost in your own pocket! ""Quiet!"" suddenly says the priest, raising a finger and listening intently. And indeed, from somewhere on their left side, from within a cluster of mist comes a faint sound of water rushing. Let's follow that sound of rushing water,” decides the priest"
9,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły. Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu. Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił. Za chwilę odezwie się bim-bom. Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać. Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego. Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień... Jest w tym jakaś racja. Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument? Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?","Soon the priest relaxes into his rocking chair, stretches out his legs in front of him, and allows his eyes to wander over the sea of fog. Immediately he falls into a contemplative reverie, for a man's thoughts flow best when he is in motion. Slowly, hesitantly, the mechanism of his mind comes back to life, engaging gears and levers that set the driving wheels turning just like in the clock that stands on a pedestal in the hallway of his rectory, purchased in Lviv at great expense. In a moment the chimes will sound their bim-bom. He begins to ponder whether or not the world emerged from such fog. After all, Jewish historian Josephus claims that the world was created in autumn during the autumnal equinox. This could be true because there were fruits in paradise; since an apple hung on a tree, it must have been autumn... There is some merit to this argument. But then another thought occurs to him: What kind of argument is this? Could not almighty God have created such paltry fruits ex nihilo at any time of year?"
10,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie. Jest środa, targ w Rohatynie, jadą chłopskie wozy obładowane workami z ziarnem, klatkami z drobiem, wszelakimi płodami rolnymi. Między nimi żwawym krokiem maszerują handlarze z każdym możliwym towarem ich kramiki, sprytnie teraz złożone, dają się nieść na plecach niczym koromysła, a za chwilę staną się stołami pełnymi barwnych materiałów, drewnianych zabawek, jajek skupowanych po wsiach za jedną czwartą ceny... Chłopi prowadzą też kozy i krowy na sprzedaż zwierzęta, przerażone zgiełkiem, zapierają się w kałużach. Mija ich rozpędzona fura przykryta dziurawą plandeką, pełna hałaśliwych Żydów, którzy ściągają na jarmark do Rohatyna z całej okolicy, a za nimi przedziera się bogata kareta, której we mgle i tłoku na drodze trudno zachować dostojeństwo jasne lakierowane drzwiczki są czarne od błota, a mina stangreta w niebieskiej pelerynie wydaje się nietęga, nie spodziewał się widać takiego zamieszania i teraz rozpaczliwie szuka wzrokiem okazji, żeby zjechać z tej diabelskiej drogi.","As they approach the main road leading to Rohatyn, they merge into a stream of pedestrians, horse riders, and all sorts of carts emerging from the mist like figures made of bread for Christmas. It’s Wednesday, market day in Rohatyn. Peasant carts laden with sacks of grain, crates of poultry, and various agricultural products pass by. Among them march the brisk footsteps of merchants carrying their wares on their backs like pack animals; in a moment, these bundles will unfold into brightly colored fabrics and wooden toys or eggs bought at a quarter of their regular price from surrounding villages... The peasants also lead goats and cows for sale; the animals are terrified by the bustle and resist in puddles. A speeding wagon covered with a tattered tarp passes them by; it is crowded with noisy Jews who have come to market day in Rohatyn from all over the area. Behind them pushes through an elegant carriage that finds it difficult to maintain its dignity amid fog and traffic on the road: its shiny black doors are covered in mud; its stately coachman dressed in a blue coat seems nonchalant as if not expecting such commotion- he desperately scans his surroundings for an opportunity to leave this devilish road"
