id,source,translation
1,"Patrzy na rodzinę, same dziewczynki, matka z dzieckiem przy piersi zsiada właśnie niezgrabnie z fury i furman pogania ją, bo fura zaraz musi wracać po innych na przedmieścia. Spada tobołek, który miała na plecach, i wysypuje się stamtąd trochę zszarzałych szmat i pojedynczy sznurek korali, drobnych, pociemniałych. Kobieta zbiera je zawstydzona, jakby właśnie oczom świata odsłoniła swoje najniedostępniejsze sekrety. Deymowa mija ją i nagle podbiega do niej chłopczyk, może sześcio-, siedmioletni, i patrząc na nią uśmiechniętymi oczami, bardzo z siebie zadowolony, mówi: ""Niech będzie pochwalony Jezus Chrystus!"". Ona zaś odpowiada automatycznie, ale i uroczyście: ""Na wieki wieków, amen"". I już chwyta się za serce i łzy nabiegają jej do oczu. Kuca przy chłopcu, chwyta go za nadgarstki, a ten patrzy jej prosto w oczy pełne łez, dalej uśmiechnięty, mały łobuziak.","She looks at the family, all girls, a mother with a child at her breast is clumsily getting off a cart and the driver rushes her because the cart needs to immediately return for others in the suburbs. A bundle she had on her back falls and spills out some grayish rags and a single string of small, darkened beads. The woman gathers them up feeling embarrassed as if she just exposed her deepest secrets to the world. Deymowa passes by, and suddenly a boy of perhaps six or seven years runs up to her and looking at her with smiling eyes very pleased with himself says: ""Praised be Jesus Christ!"". She responds automatically but solemnly: ""Forever and ever, amen"". And now she clutches at her heart as tears well up in her eyes. She kneels next to the boy, grabs him by his wrists; he continues looking into her tearful eyes still smiling - what a charming little rascal."
2,"Wyrastają przed nimi pierwsze zabudowania, nagle, bez ostrzeżenia. Widać mgła zmienia poczucie odległości, bo zaskoczona tym wydaje się sama Kaśka. Nagle skacze, szarpiąc dyszlem, i gdyby nie stanowcza reakcja Roszka i jego bat, wywróciłaby kolaskę. Może Kaśkę wystraszyły iskry, które sypią się z paleniska, albo niepokój koni czekających na swoją kolej do podkuwania...","The first buildings suddenly appear in front of them, without warning. Apparently, the fog changes the sense of distance because Kaśka seems surprised by this too. Suddenly she jumps, jerking on the shafts, and if it wasn't for Roszek's firm reaction and his whip, she would have overturned the carriage. Perhaps Kaśka was frightened by the sparks flying from the forge or maybe she picked up on anxiety from horses waiting for their turn to be shod..."
3,"Wszędzie czuć mdły zapach słodu, przenika każdy towar wystawiony do sprzedaży. Można się nim najeść jak chlebem. Na przedmieściach Rohatyna, w Babińcach, jest kilka małych browarów, to stamtąd roznosi się na całą okolicę ten sycący zapach. Wiele kramików sprzedaje tu piwo, a lepsze sklepy mają na składzie i gorzałkę, i miód pitny, głównie trójniak. Skład żydowskiego kupca Wakszula oferuje wino, prawdziwego węgrzyna i prawdziwe reńskie, i takie trochę kwaskowate, które przywożą tu aż z Wołoszczyzny.","Everywhere there is a sickly smell of malt, permeating every item for sale. One could fill up on it as though it were bread. On the outskirts of Rohatyn, in Babintsi, there are several small breweries from where this saturating scent difusses into the surrounding area. Many market stalls sell beer here, and better shops stock both spirits and mead, especially ordinary mead. The store owned by Jewish merchant Wakszul offers wine - real Hungarian and Rhine wines along with slightly tart ones brought all the way from Wallachia."
4,"Najwięcej do powiedzenia byłoby o rodzinie Wołowskich, jako że rozrosła się do ogromnych rozmiarów. Niemal wszystkie gałęzie tego rodu zostały nobilitowane, jedne były herbu Bawół, drugie herbu Na Kaskach. Niewątpliwie wielką karierę zrobił Franciszek, syn Izaaka Wołowskiego, tego samego, którego ksiądz Chmielowski nazwał Jeremiaszem. Urodził się w 1786 roku w Brünn i wychowany w Offenbachu, stał się jednym z najlepszych prawników i znawcą prawa tamtego czasu. Co ciekawe gdy w sejmie pojawił się wniosek o nadanie polskiego obywatelstwa Żydom, Franciszek jako poseł w swojej porywającej przemowie przekonywał, że jeszcze nie czas na taki krok. Najpierw naród polski musi wywalczyć sobie niepodległość, a potem będzie pora na reformy społeczne.","The most to say would be about the Wołowski family, as it has grown to huge sizes. Almost all branches of this family were ennobled - some under the Bawół coat of arms, others under the Na Kaskach coat of arms. Without a doubt, Franciszek made a great career - he was the son of Izaak Wołowski, who was called Jeremiah by priest Chmielowski. He was born in 1786 in Brünn and raised in Offenbach and became one of the best lawyers and experts on law at that time. Interestingly, when a proposal appeared in parliament to grant Polish citizenship to Jews, Franciszek as a member of parliament argued in his impassioned speech that it is not yet time for such action. First the Polish nation must gain independence and then there will be time for social reforms."
5,"Wszyscy offenbachscy neofici zostali pochowani na miejskim cmentarzu, który po latach zaczął jednak przeszkadzać planom rozbudowy miasta i został w 1866 roku zlikwidowany. Kości pogrzebanych tam ludzi zebrano i z szacunkiem pochowano w innym miejscu. Przy tej okazji została wyjęta z grobu czaszka Jakuba Franka i, opisana starannie jako ""czaszka żydowskiego patryarchy"", znalazła się w rękach historiografa miasta Offenbach. Wiele lat potem, w nieznanych okolicznościach, trafiła do Berlina, gdzie poddana została szczegółowym pomiarom i badaniom i uznana za przykład żydowskiej niższości rasowej. Po wojnie przepadła bez wieści może zniszczona wojenną zawieruchą, rozsypała się w pył, albo leży jeszcze w podziemnych magazynach jakiegoś muzeum.","All the Neophytes of Offenbach were buried in the city cemetery, which after years began to hinder the city's expansion plans and was closed down in 1866. The bones of those buried there were collected and respectfully reburied elsewhere. On this occasion, Jakub Frank's skull was exhumed from his grave and, meticulously labelled as ""the skull of a Jewish patriarch,"" it ended up in the hands of the Offenbach city historian. Many years later, under unknown circumstances, it found its way to Berlin where it underwent detailed measurements and analysis and was deemed an example of Jewish racial inferiority. After the war, it vanished without trace - perhaps destroyed in wartime chaos or reduced to dust – or may still lie within an underground archive somewhere in a museum."
6,"Po śmierci Jakuba nastał dla mnie czas wielkiego spokoju. Głównym moim zajęciem stało się studiowanie merkawy, do tego doszły jeszcze nasze rozmowy z Jeruchimem Dembowskim, jako że zamieszkaliśmy w jednym pokoju, przez co zbliżyliśmy się do siebie. Jemu, Jeruchimowi, powiedziałem też o Chai Szor że była jedyną kobietą, którą mogłem pokochać i kochałem od tego pięknego momentu, kiedym ją dostał na jedną noc, wtedy gdym przyjechał z wieściami o Jakubie do Rohatyna. Lecz przede wszystkim kochałem Jakuba.","After Jakub's death, a time of great tranquility came for me. My main occupation became studying the Merkavah, to which were added our conversations with Jeruchim Dembowski, as we lived in the same room, bringing us closer to each other. I also told him about Chai Szor - she was the only woman I could love and I loved her from that beautiful moment when I got her for one night, when I brought news about Jakub to Rohatyn. But above all, I loved Jakub."
7,"Byli w Iwaniu od kwietnia. Gdyby nie dobrzy iwańscy ludzie, chyba pomarliby z głodu. Iwanie uratowało im życie i zdrowie, Bejla czuje się teraz lepiej i już nie kaszle tak bardzo. Srol wierzy, że kiedy już się ochrzczą, będzie im tak samo dobrze jak chrześcijanom. Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze. Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie. To wszystkie jego marzenia.","They had been in Ivania since April. If not for the good people of Ivania, they probably would have starved to death. Ivania saved their lives and health; Bejla is feeling better now and she doesn't cough as much. Srol believes that once they are baptized, they will be doing just as well as the Christians. They will get a piece of land, Bejla will have vegetables in her garden, and he, Srol, will weave kilims because he is good at it. In old age when they marry off their daughters, those daughters will take them in. These are all his dreams."
8,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje. Roszko schodzi z kozła i żegna się kilka razy zamaszyście. Potem nachyla się i zagląda w mgłę, jakby patrzył do wody. Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula. Nie wiem, gdzie jechać mówi. Jak to nie wiesz? Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz. A jednak! Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel. Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty. Że też im się coś podobnego przydarzyło! Przecież to tak, jakby zgubić się we własnej kieszeni. Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując. I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody. Jedźmy za tym szumem. To woda płynie decyduje ksiądz.","""Look, good sir, Kaśka does not want to go,"" Roszko says grimly as the carriage comes to a halt. Roszko dismounts from the mount and a few times bids farewell excessively. Then he leans over and peers into the fog, as if looking at water. A shirt comes out from under his holiday red coat, though it is already somewhat faded. ""I don't know where to go,"" he says. ""How do you not know? We're already on the Rohatyn highway,"" says the priest in surprise. Yet! He gets out of the carriage and follows his servant aimlessly around it, straining his eyes into white nothingness. They think they see something but their eyes begin to play tricks when they can't latch onto anything solid . What an odd predicament! It's like getting lost in one's own pocket.""Quiet!"" suddenly says the priest and raising his finger up listening intently . And indeed , somewhere on left side among clouds of fog we hear a faint sound of streaming water .""Let us follow that noise . It must be running water , "" decides priest."
9,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły. Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu. Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił. Za chwilę odezwie się bim-bom. Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać. Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego. Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień... Jest w tym jakaś racja. Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument? Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?","Soon the priest relaxes into the carriage, stretches out his legs and allows his eyes to wander over the sea of mist. He immediately falls into a travel reverie, for a man thinks best when in motion. Slowly, hesitantly his mind’s mechanism springs to life, gears and cogs meshing together like in a clock he owns that sits in his presbytery corridor which was bought in Lviv; he paid handsomely for it. In no time it would chime 'bim-bom'. He starts to wonder if perhaps the world didn't come from such mist. After all, Jewish historian Josephus maintains that the world was created in autumn during equinoctium autumnale . One can assume so as there were fruits present in Eden; since an apple hung on the tree it must have been Autumn...There is some truth there. But soon another thought comes: What kind of argument is this? Couldn't an almighty God create such petty fruits extra, at any time of year?"
10,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie. Jest środa, targ w Rohatynie, jadą chłopskie wozy obładowane workami z ziarnem, klatkami z drobiem, wszelakimi płodami rolnymi. Między nimi żwawym krokiem maszerują handlarze z każdym możliwym towarem ich kramiki, sprytnie teraz złożone, dają się nieść na plecach niczym koromysła, a za chwilę staną się stołami pełnymi barwnych materiałów, drewnianych zabawek, jajek skupowanych po wsiach za jedną czwartą ceny... Chłopi prowadzą też kozy i krowy na sprzedaż zwierzęta, przerażone zgiełkiem, zapierają się w kałużach. Mija ich rozpędzona fura przykryta dziurawą plandeką, pełna hałaśliwych Żydów, którzy ściągają na jarmark do Rohatyna z całej okolicy, a za nimi przedziera się bogata kareta, której we mgle i tłoku na drodze trudno zachować dostojeństwo jasne lakierowane drzwiczki są czarne od błota, a mina stangreta w niebieskiej pelerynie wydaje się nietęga, nie spodziewał się widać takiego zamieszania i teraz rozpaczliwie szuka wzrokiem okazji, żeby zjechać z tej diabelskiej drogi.","When they reach the main road leading to Rohatyn, they join the stream of pedestrians, horsemen and every kind of wagon emerging from the fog, as if baked out of bread for Christmas. It's Wednesday, market day in Rohatyn; peasant wagons laden with sacks of grain, cages full of poultry and all manner of agricultural produce pass by. Among them march traders carrying a variety of goods; their cleverly folded stalls are carried on their backs like yokes. In a moment they'll have tables spread with colorful fabrics, wooden toys and eggs bought cheaply from villagers... Peasants also lead goats and cows to sell at the market - animals terrified by all the clamor resist and balk in puddles. They are passed by a fast-moving cart covered with a tattered tarpaulin full of raucous Jews from surrounding areas heading into Rohatyn for market day. Closely following behind is an elegant coach that struggles to maintain its dignity amid all this foggy traffic; its highly polished doors have been blackened by mud and its coachman wearing a blue cloak looks confused – evidently he did not expect such chaos as now he desperately scans for an opportunity to exit this devilish road."
