id,source,translation
1,"«Лжешь»! подумал я. Брелоки и перстень на мизинце плохо вязались с письмом ради куска хлеба, да и по лицу Камышева пробежала чуть заметная, уловимая опытным глазом тучка, которую можно видеть на лицах только редко лгущих людей. Какой сюжет вашей повести? спросил я. Сюжет. Как бы вам сказать? Сюжет не новый. Любовь, убийство. Да вы прочтете, увидите. «Из записок судебного следователя».",「うそつけ！」と私は心の中で思った。キーチェーンや小指のリングは、パンくずを得るための手紙とは矛盾していて、しかもカムイシェフの顔にはわずかに見えた一陣の曇りがありました。それは経験豊富な目だからこそ捉えられる稀有な嘘つきの顔色です。「あなたの物語って何？」と私が尋ねると、「どんなストーリーですか？ああ、あなたにどう言っていいか。決して新しい話ではありませんよ。恋愛や殺人、それに・・・あなたが読むとわかりますよ、「裁判官メモから」」
2,"Камышев вскинул на меня своими добрыми глазами и тихо засмеялся. Надоедная служба. Служил-служил, махнул рукой и бросил. Занятий у меня теперь нет, есть почти нечего. И если вы, минуя достоинства, напечатаете мою повесть, то сделаете мне больше, чем одолжение. Вы поможете мне. Газета не богадельня, не странно-приимный дом. Я это знаю, но. уж вы будьте так добры.",カミーシェフは私に対してその優しい目でちらりと見上げ、静かに笑った。「退屈な仕事だった。一生懸命働いたが、諦めて投げ出した。今では私の手持ち無沙汰で、食べるものもほとんどない。それでもあなたが私の短編小説を印刷してくれるなら、ただの好意以上のことをしてくれることになるよ。助けてくれるんだ。新聞は慈善施設でも受け入れ施設でもありません、それは知っていますが...そうすれば親切さを示すことになります」
3,"Очень рад. Чем могу быть полезен? Желающий попасть в начинающие сел и продолжал, глядя на пол своими умоляющими глазами: Я притащил к вам маленькую повесть, которую мне хотелось бы напечатать в вашей газете. Я вам откровенно скажу, г. редактор: написал я свою повесть не для авторской славы и не для звуков сладких. Для этих хороших вещей я уже постарел. Вступаю же на путь авторский просто из меркантильных побуждений. Заработать хочется. Я теперь решительно никаких не имею занятий. Был, знаете ли, судебным следователем в С-м уезде, прослужил пять с лишком лет, но ни капитала не нажил, ни невинности не сохранил.",大変喜ばしく思います。どのようにお役に立てますでしょうか？新たな領域に進出しようとしています。地面を見つめる訴えるような目で、彼は言い続けました。「小さな物語を持ってきたのですが、あなたの新聞で印刷して欲しいと思っています。 私はエディターさんに率直に話します：私は自分の物語を書くことなく著者の名声や甘美な音楽を求めていません。歳だって、もうそんなこと考えているわけじゃありませんからね。私が作家らしい道へ進み出した理由は純粋に商業的動機です。収入がほしいんですよね。絶対的に何も生活費以外の活動ではありません。S地区裁判官追跡者、5年以上務めましたが、資本も得られず罪悪感も保持することができませんでした。
4,"«Как, однако, он много говорит!» подумал я, протягивая руку к перу и тем давая знать, что мне некогда. (Уж больно надоели мне тогда посетители!) Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом. Но прежде всего позвольте представиться. Кандидат прав Иван Петрович Камышев, бывший судебный следователь. К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями. Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок. Но лучше поздно, чем никогда.",「ほんとうによくしゃべるなあ」と思いながら私はペンを手に取り、時間がないことを示そうとした。（その時期、来客ばかりでうんざりしていた）「ただ一分だけでもお願いします！」と主人公は謝罪するような口調で続けた。「まず名前から。法学博士候補のイヴァン・ペトローヴィチ・カミシェフ、元検察官です。書き物をする人間ではありませんが、それでも純粋に作家志望であなたのもとに来ました。ここには四十近くても新進気鋭の部類に入ろうという意気込みで立っています。でも遅すぎるよりましだろ？」
5,"Войдя ко мне в кабинет, он сконфузился. Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид. Извините, ради бога! начал он мягким, сочным баритоном. Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение. Вы так заняты! Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу. Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение. Я преклоняюсь перед правилами, потому что люблю порядок.",私の事務所に入ってきた彼は少し困惑した様子でした。おそらく、私の眉間に寄せた、不満そうな顔立ちは彼の敏感で優しい性格をショックさせたのかもしれません。「どうかおゆるしください！」と彼は柔らかい豊響のバリトンで始めました。「定刻に映ったわけではありませんが、あなたが私のために例外を作って頂くよう迫ります。貴方はとても忙しそうです！しかしご覧ください、編集者様。明日重要な事務でオデッサへ行く予定です。この旅行を土曜日まで延期することが可能だったら、信じて下さい、私はあなただけが例外的対応して頂くよう求めることはありませんだろう。私は秩序を愛していますからルール尊重します」
6,"Каштановые волосы и борода густы и мягки, как шёлк. Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души. Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы. Правда это или нет читатель опять-таки увидит далее. Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела. В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность. Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного. За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами. Шаги его бесшумны, рукопожатия слабы. Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям. Глядя на его легкие движения, не верится, что он силен и тяжел. Спенсер мог бы назвать его образцом грации.","彼の栗色の髪とひげは、シルクのように豊かで柔らかい。柔らかい髪は、心が優しく繊細で「シルクのような」ことを示すと言われています。大抵、犯罪者や悪質で頑固な性格の人々は硬い髪を持っています。これが真実かどうかは、読者がまた次に見ることになるでしょう。 顔つきもひげも何も彼に対してはソフトさやテンダネスを示しておりませんが、大きく重たい体つきからする動作ではそれらが現れます。これらの動作には教育的さ、軽易さ、優雅さ,そして許す表現からある種の女性的な面までも透けて見えます 。 私たちの主人公コカード氏は力を使わず金属靴底を曲げたりサーディン缶を握っただけで扁平化することが出来ますし一方では強く物理的な特徴あるものから何も感じ取れません 。ドアノブや帽子に指先足り得微点無理装気取って触れ明確な強さでそれを持ち、蝶のように柔らかく、慎重に。 彼の足音は静かであり握手は弱い 。彼を見ると彼がゴライアー大君のように 偉大であることを忘れ、ひとつの手だけで五つの編集者ンドレイグループ が持てないもモノすら上げられます。 彼から風采からだけでは信じ得ず優雅その姿重さ強さ SPENCER氏は確実コカード氏 を実験例呼び 述位し一ことできた"
7,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой. Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать. Я мог бы даже держать пари. Проиграл бы я пари или нет читатель увидит далее.",その顔全体が、単純さ、大らかさ、素朴な性格、そして真実を感じさせていた。面影は魂の鏡と呼ばれるが嘘ではないとすれば、そのコカード（徽章）付きの紳士と初めて出会った日に、彼が嘘をつく能力がないことを語り立てることだろう。私は自分が勝負に出ることすら可能であった。読者はこの先で私が賭けに勝つかどうか見つけるだろう。
8,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь. Всё его тело дышит здоровьем и силой. Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика. Ему под сорок. Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм. На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень. Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив. Я не женщина и не художник. Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление. Его большое мускулистое лицо осталось навсегда в моей памяти. На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название. Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно. Что-то умоляющее, детское, безропотно терпящее. У хитрых и очень умных людей не бывает таких глаз.","彼は元から述べたように、背が高く肩幅が広く、丈夫で良品種の働き馬のような体つきだ。その全身から健康と力を感じさせる。顔色はピンクで手は大きく、胸筋は広くて筋肉質、髪は健やかな少年のように濃い。年齢は四十歳そこそこだろう。彼の服装について吟味すると最新の流行を追った上品な服装であって、新しく最近ちょうど注文したトリコットスーツを着ている様子だ。胸元に金色の長いネックレスが下がりチャームもつけられており小指に輝かしすぎるダイヤモンドリングも視野をわし掴みしてパッと目立つそん場合でも一見してわか dt 。何より重要な事実そしてロマンや物語中 のどんなある程度元気之剣英雄でもばめ詳細 それ内 実外観 上超法的 今年比較的美男子です 私 では女性また画家しかし私知識男性美_,その太陽盤袋状秩序私し深い印象ませんとその健康的で筋肉の顔は私の記憶にその日からずっと焼き付けた。その顔上では真のギリシャ鼻、細か目眩み彼ら良心ブルー 瞳を見つけます どこ照明気前者あり何か 難しい適した名前摘出すべて。これ「それ何」家畜小動物瞳目撃する場合彼ら物悲しけれ美官僚 忍耐我 見つめる、子供、無言苦情 。このような目は陰険で非常に知識人には存在しません。"
9,"Я вздохнул, положил перо и принялся ждать господина с кокардой. Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время. Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени. Господин же с кокардой не заставил ждать себя. Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой. Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль, Необходимо описать его наружность.",私はため息をつき、ペンを置いて、コカード付きの氏を待つことにした。新人作家や編集秘密に通じていない一般の人々は、「編集部」という言葉を耳にすると神聖な恐怖に陥り、自分たち自身を待たせる時間が長くなります。彼らは編集者からの「お願いします」という言葉の後で長時間せき払って鼻水をすすり、ゆっくりとドアを開けてもっとゆっくりと入室し、これによって相当な時間が浪費されます。しかしコカード付きの氏は彼自身を待たせることはありませんでした。アンドレイがドアを閉める暇も無く私のオフィスでは紙製の包みを一方脱帽し又姿見え始めましたパワ他シャ 、、ラ点：専歴 コープ艮手か高大で広肩な男性ですごしましたが、このように僕 . 彼が共演して欲しかった芝居中非常重要景色開始個性その見かけ描写必要だろう。
10,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором. Должно быть, чиновник-с, добавил Андрей, с кокардой. Попроси его прийти в другое время, сказал я. Сегодня я занят. Скажи, что редактор принимает только по субботам. Он и третьего дня приходил, вас спрашивал. Говорит, что дело большое. Просит и чуть не плачет. В субботу, говорит, ему несвободно. Прикажете принять?",1880年の4月のある日、僕の事務所に警備員のアンドレイが入ってきて、秘密めいた態度で報告した。編集部を訪れた何者かが編集長と会うことを強く求めている。それはおそらく役人だろうとアンドレイは加えた、彼にはバッジがついていた。彼に別の時間に来るよう頼んでくれ、僕は答えた。今日は忙しいからさ。土曜日しか受け付けないと伝えておけば良かっただろうか？ 彼は3日目も来ましたが、あなたを尋ねました。「大事」と言ってますよ。 そして少し泣きそうです。「土曜日だっ」ふむ、「自由じゃなさそう」さあ待つどころしょ」という表情で尋ねました。
