id,source,translation
1,"Patrzy na rodzinę, same dziewczynki, matka z dzieckiem przy piersi zsiada właśnie niezgrabnie z fury i furman pogania ją, bo fura zaraz musi wracać po innych na przedmieścia. Spada tobołek, który miała na plecach, i wysypuje się stamtąd trochę zszarzałych szmat i pojedynczy sznurek korali, drobnych, pociemniałych. Kobieta zbiera je zawstydzona, jakby właśnie oczom świata odsłoniła swoje najniedostępniejsze sekrety. Deymowa mija ją i nagle podbiega do niej chłopczyk, może sześcio-, siedmioletni, i patrząc na nią uśmiechniętymi oczami, bardzo z siebie zadowolony, mówi: ""Niech będzie pochwalony Jezus Chrystus!"". Ona zaś odpowiada automatycznie, ale i uroczyście: ""Na wieki wieków, amen"". I już chwyta się za serce i łzy nabiegają jej do oczu. Kuca przy chłopcu, chwyta go za nadgarstki, a ten patrzy jej prosto w oczy pełne łez, dalej uśmiechnięty, mały łobuziak.","He looks at the family, all girls, and the mother with a child in her arms is getting clumsily down from the cart as the wagoner hurries her because he has to return to the outskirts for others. The little sack that was on her back falls and some grayish rags and a single string of beads, tiny ones that have darkened over time, spill out. The woman picks them up embarrassedly, as though she had just revealed her most intimate secrets to the eyes of the world. Deym passes by her and suddenly a boy about six or seven years old dashes up to her and smiling at her happily with his eyes says: ""Praised be Jesus Christ!"" And she in turn answers automatically but solemnly: ""Forever and ever, amen."" And then she clutches at her heart and tears well up in her eyes. She squats down beside him, grabs him by both wrists while he looks straight into tearful eyes still smiling; mischievous little fellow!"
2,"Wyrastają przed nimi pierwsze zabudowania, nagle, bez ostrzeżenia. Widać mgła zmienia poczucie odległości, bo zaskoczona tym wydaje się sama Kaśka. Nagle skacze, szarpiąc dyszlem, i gdyby nie stanowcza reakcja Roszka i jego bat, wywróciłaby kolaskę. Może Kaśkę wystraszyły iskry, które sypią się z paleniska, albo niepokój koni czekających na swoją kolej do podkuwania...","The first buildings emerge before them, suddenly, without warning. The fog seems to distort the sense of distance, as even Kaśka appears surprised by it. She suddenly jumps, tugging at the reins, and if it weren't for Roszek's firm reaction and his whip, she would have overturned the cart. Perhaps Kaśka was frightened by the sparks that were flying from the furnace or by the restlessness of the horses waiting for their turn to be shoed."
3,"Wszędzie czuć mdły zapach słodu, przenika każdy towar wystawiony do sprzedaży. Można się nim najeść jak chlebem. Na przedmieściach Rohatyna, w Babińcach, jest kilka małych browarów, to stamtąd roznosi się na całą okolicę ten sycący zapach. Wiele kramików sprzedaje tu piwo, a lepsze sklepy mają na składzie i gorzałkę, i miód pitny, głównie trójniak. Skład żydowskiego kupca Wakszula oferuje wino, prawdziwego węgrzyna i prawdziwe reńskie, i takie trochę kwaskowate, które przywożą tu aż z Wołoszczyzny.","The sweet smell of malt permeates everywhere, it penetrates every product that is put up for sale. You can feast on it like bread. In the outskirts of Rohatyn, in Babincze, there are several small breweries from where this satisfying fragrance spreads throughout the area. Many stalls sell beer here, and better stores have both vodka and mead in stock, mainly trójniak. The warehouse of the Jewish merchant Wakszul offers wine - real Hungarian and real Rhine wine as well as some slightly sour ones that are brought here all the way from Wallachia."
4,"Najwięcej do powiedzenia byłoby o rodzinie Wołowskich, jako że rozrosła się do ogromnych rozmiarów. Niemal wszystkie gałęzie tego rodu zostały nobilitowane, jedne były herbu Bawół, drugie herbu Na Kaskach. Niewątpliwie wielką karierę zrobił Franciszek, syn Izaaka Wołowskiego, tego samego, którego ksiądz Chmielowski nazwał Jeremiaszem. Urodził się w 1786 roku w Brünn i wychowany w Offenbachu, stał się jednym z najlepszych prawników i znawcą prawa tamtego czasu. Co ciekawe gdy w sejmie pojawił się wniosek o nadanie polskiego obywatelstwa Żydom, Franciszek jako poseł w swojej porywającej przemowie przekonywał, że jeszcze nie czas na taki krok. Najpierw naród polski musi wywalczyć sobie niepodległość, a potem będzie pora na reformy społeczne.","There would be the most to say about the Wołowski family, as it had grown to enormous proportions. Almost all branches of this family were ennobled, with some bearing the Bawół coat of arms and others the Na Kaskach coat of arms. Undoubtedly, Franciszek, son of Izaak Wołowski – the same man whom Father Chmielowski named Jeremiasz – made a great career for himself. He was born in 1786 in Brünn and raised in Offenbach. He became one of the best lawyers and legal experts of his time. Interestingly, when a proposal was presented in the Sejm to grant Polish citizenship to Jews, Franciszek argued against such a move in his compelling speech as a deputy. He contended that it wasn't yet time for such a step; first, the Polish nation had to fight for its independence, and then there would be room for social reforms."
5,"Wszyscy offenbachscy neofici zostali pochowani na miejskim cmentarzu, który po latach zaczął jednak przeszkadzać planom rozbudowy miasta i został w 1866 roku zlikwidowany. Kości pogrzebanych tam ludzi zebrano i z szacunkiem pochowano w innym miejscu. Przy tej okazji została wyjęta z grobu czaszka Jakuba Franka i, opisana starannie jako ""czaszka żydowskiego patryarchy"", znalazła się w rękach historiografa miasta Offenbach. Wiele lat potem, w nieznanych okolicznościach, trafiła do Berlina, gdzie poddana została szczegółowym pomiarom i badaniom i uznana za przykład żydowskiej niższości rasowej. Po wojnie przepadła bez wieści może zniszczona wojenną zawieruchą, rozsypała się w pył, albo leży jeszcze w podziemnych magazynach jakiegoś muzeum.","All the neophytes Offenbach were buried in the city cemetery, which after a few years began to hinder the city's expansion plans and was closed in 1866. The bones of those buried there were collected and respectfully reburied elsewhere. On this occasion, Jakub Frank's skull was exhumed and described carefully as ""the skull of a Jewish patriarch"" and ended up in the hands of a historian from the city of Offenbach. Many years later, under unknown circumstances, it made its way to Berlin where it was subjected to detailed measurements and studies, being deemed an example of Jewish racial inferiority. After the war it disappeared without a trace - perhaps destroyed during wartime turmoil, turned to dust or still lying in some museum's underground storage."
6,"Po śmierci Jakuba nastał dla mnie czas wielkiego spokoju. Głównym moim zajęciem stało się studiowanie merkawy, do tego doszły jeszcze nasze rozmowy z Jeruchimem Dembowskim, jako że zamieszkaliśmy w jednym pokoju, przez co zbliżyliśmy się do siebie. Jemu, Jeruchimowi, powiedziałem też o Chai Szor że była jedyną kobietą, którą mogłem pokochać i kochałem od tego pięknego momentu, kiedym ją dostał na jedną noc, wtedy gdym przyjechał z wieściami o Jakubie do Rohatyna. Lecz przede wszystkim kochałem Jakuba.","After Jakub's death, a time of great peace came for me. My main occupation became studying merkaba, and in addition to that, our conversations with Jeruchim Dembowski since we lived in the same room and grew closer to each other. I also told him, Jeruchim, about Chaja Szor that she was the only woman I could love and I loved her from that beautiful moment when I had her for one night when he came with news about Jakub to Rohatyn. But most of all, I loved Jakub."
7,"Byli w Iwaniu od kwietnia. Gdyby nie dobrzy iwańscy ludzie, chyba pomarliby z głodu. Iwanie uratowało im życie i zdrowie, Bejla czuje się teraz lepiej i już nie kaszle tak bardzo. Srol wierzy, że kiedy już się ochrzczą, będzie im tak samo dobrze jak chrześcijanom. Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze. Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie. To wszystkie jego marzenia.","They had been in Ivanovka since April. If it hadn't been for the good people of Ivanovka, they would probably have starved to death. Ivanovka saved their lives and health, Bejla feels better now and doesn't cough as much. Srol believes that once they are baptized, they will be just as well off as Christians. They will be given a piece of land, Bejla will have vegetables in her garden, and he, Srol, will weave carpets because he is good at it. In old age, when their daughters get married, they will take them in. Those are all his dreams."
8,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje. Roszko schodzi z kozła i żegna się kilka razy zamaszyście. Potem nachyla się i zagląda w mgłę, jakby patrzył do wody. Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula. Nie wiem, gdzie jechać mówi. Jak to nie wiesz? Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz. A jednak! Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel. Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty. Że też im się coś podobnego przydarzyło! Przecież to tak, jakby zgubić się we własnej kieszeni. Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując. I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody. Jedźmy za tym szumem. To woda płynie decyduje ksiądz.","Look, kind sir, Kaśka doesn't want to go,"" Roszko says gloomily when the cart stops. Roszko gets off the horse and waves his goodbyes multiple times. Then he leans over and gazes into the mist as if looking into water. His shirt emerges from beneath his fancy red coat, although it has already faded somewhat. ""I don't know where to go,"" he says. ""What do you mean you don't know? We're already on the road to Rohatyn,"" the priest says in surprise. ""And yet!"" He gets off the cart and follows his servant, helplessly walking around it and straining his eyes at the whiteness. It seems like they see something, but their eyes can't latch onto anything and start making jokes themselves. How similar it is to losing something in one's own pocket! ""Quiet!"" suddenly says the priest and raises a finger, listening intently. And indeed, from somewhere on the left side among the billows of fog comes a faint sound of water rushing."
9,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły. Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu. Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił. Za chwilę odezwie się bim-bom. Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać. Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego. Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień... Jest w tym jakaś racja. Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument? Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?","Soon the priest relaxes in his armchair, extends his legs before him, and allows his eyes to wander over the sea of fog. Immediately he falls into a pensive mood, for man's thoughts flow best when he is on the move. Slowly, reluctantly, the mechanism of his mind comes to life; gears and levers engage and set in motion the driving wheels, just like in the clock standing in his foyer in Lvov that he purchased at great expense. Shortly it will ring out bim-bom! He begins to wonder whether or not our world arose from such a fog. After all, according to Jewish historian Josephus Flavius, it was created during autumn at the autumnal equinox. This seems plausible because there were fruits in paradise; since an apple hung from a tree, it must have been autumn... There is some merit to that argument. But then another thought occurs to him: What kind of argument is this? Couldn't almighty God have created such insignificant fruits ex nihilo at any time of year?"
10,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie. Jest środa, targ w Rohatynie, jadą chłopskie wozy obładowane workami z ziarnem, klatkami z drobiem, wszelakimi płodami rolnymi. Między nimi żwawym krokiem maszerują handlarze z każdym możliwym towarem ich kramiki, sprytnie teraz złożone, dają się nieść na plecach niczym koromysła, a za chwilę staną się stołami pełnymi barwnych materiałów, drewnianych zabawek, jajek skupowanych po wsiach za jedną czwartą ceny... Chłopi prowadzą też kozy i krowy na sprzedaż zwierzęta, przerażone zgiełkiem, zapierają się w kałużach. Mija ich rozpędzona fura przykryta dziurawą plandeką, pełna hałaśliwych Żydów, którzy ściągają na jarmark do Rohatyna z całej okolicy, a za nimi przedziera się bogata kareta, której we mgle i tłoku na drodze trudno zachować dostojeństwo jasne lakierowane drzwiczki są czarne od błota, a mina stangreta w niebieskiej pelerynie wydaje się nietęga, nie spodziewał się widać takiego zamieszania i teraz rozpaczliwie szuka wzrokiem okazji, żeby zjechać z tej diabelskiej drogi.","As they approach the main road leading to Rohatyn, they merge into a stream of pedestrians, horsemen, and various types of wagons emerging from the fog like figurines made of Christmas bread. It's Wednesday, market day in Rohatyn; peasant carts loaded with sacks of grain, cages with poultry, and all kinds of agricultural products pass by. Among them march briskly the traders with their various goods packed cleverly on their backs like armour plates; in a moment they will transform into tables full of colorful fabrics and wooden toys, eggs bought from villages at one-fourth of their price... The peasants also lead goats and cows for sale - frightened by the commotion, they hesitate in the puddles. A rushing wagon covered with a tattered tarpaulin passes them by - it is full of noisy Jews who have come to the market in Rohatyn from all over the area. Behind them pushes through a wealthy carriage that struggles to maintain its dignity amidst the fog and congestion on the road - its clear lacquered doors are blackened with mud, and Stangret's face under his blue cloak seems dull; he apparently did not expect such chaos and is now desperately looking for an opportunity to get off this devilish road."
