id,source,target,n2m
1,"Tufts of cloud burned black before the sunrise, the horizon littered with the flotsam of old and rusted silhouettes.",朝の日出前、雲の縫いは黒く焼けていた。 地平線には、古く荒れたシルエットの残骸が散乱していた。,1-2
2,They were alone.,彼らは一人でした。,1-1
3,"Chemtrails, the farmer had said to Alec, early on their walk.",ケムトレイル、その農夫はアレックに初めに話した。,1-1
4,"Other than this, he had been silent.",それ以外は、彼は沈黙していた。,1-1
5,"Fifty feet away, the field gave way to freshly tilled brown soil, forming mounds everywhere on the uneven earth.",Fifty feet 先、野原は新しく耕された深 brown の土壌になり、不平な地面に塀でまとまっていました。,1-1
6,Chalky rocks littered the plot in every direction.,チョーク質の岩が、あらゆる方向に荒れていた。,1-1
7,Each step in this place was as muddy and wet as the last.,この場所での Each stepは、前のstepと同じく、泥んで濡れていました。,1-1
8,"Further still, a thin metal fence marked the edge of the land, clots of wool decorating the wire like fairy lights where the sheep had once tried to break through.",更にもう一度、細い金属のフェンスが土地の端を示していました、羊がかつて破ったところには、羊毛の塊がワイヤーに飾られていました。,1-1
9,He swatted another fly away from his face.,顔の前からもう一匹の蠅を追い払った。,1-1
10,"No, the farmer said.",「そうですね」,1-1
11,I'm a vegetarian.,私はベジタリアンです。,1-1
12,Really?,本当に？,1-1
13,"My wife tried doing that a few years back, and.",妻は数年前にそれを試みたことがありました。,1-1
14,"No, the farmer said, and the conversation died.",「いいえ、農夫は言った。 そして会話は終了した。,1-2
15,"The world was still dark, even if only for a little while.",世界はまだ暗かった、たとえばちょっとした間だけです。,1-1
16,The sun was almost free.,太陽はほぼ自由でした。,1-1
17,The day had almost begun.,日はまもなく始まりそうでした。,1-1
18,"They're selling up to live with family, so she says. I think I saw them in town a few times, Alec said.",彼らは家族と一緒に暮らすために売りに出ているそうです 町で彼らを数回見たと思います、アレックは言いました。,2-1
19,"They were almost at the water tank, at the smile. Were they the ones who made those wagon wheels? They'd mix sausage meat into a kind of well, kind of cinnamon swirl, I suppose. It's delicious.","""水タンクに近い、笑顔です。"" それらは、そのワゴンの車輪を作ったのか？ ソーセージ肉を、よく似た Cinnaomon スワイヤルのように混ぜ合わせます。 美味しいです。 あなたは、それを試みましたか？",4-1
21,"Jean's moving out, the farmer said.",ジーンが引っ越している、農夫は言った。,1-1
22,Did you know?,知っていますか？,1-1
23,"Who? Jean. The lady who lives down the lane, the farmer said, frowning.",誰？ ジーン その道を下に住む女性、農夫は眉を降りました。,3-1
24,"She's moving out, selling up her farm.",彼女は農場を売りに出し、引っ越しています。,1-1
25,"Oh yes, Jean.",ジーンさん、はい。,1-1
26,His voice drifted.,彼の声は漂っていた。,1-1
27,I saw the sign.,サインは見た。,1-1
28,"Alec had driven past it on the way here, a farm twice the size of this one, its animals and land and people in far better condition.",アレックは、ここに向かう途中、二倍の大きさの農場を通り過ぎました。 その農場の動物や土地、人々は、ここのそれらよりもずっと良い状態でした。,1-2
29,He had not known the name. He knew few out here.,名前は知らなかった 彼はここでは数人しか知らなかった。,2-1
30,"One more reminder that he did not belong, he supposed.",彼には、もう一度、彼が属さないことの思い出があった。,1-1
31,"He gestured past a large, half-empty water tank around two hundred feet away, its translucent plastic grown stained with time, the smear of a smile where fluid had lapped within.",彼は、二百フィートもの大きな、半分以上空の水タンクを指差した。 その透明なプラスチックは、時間の経過によって汚れていた。 そこには、液が溢れていた跡があり、微笑みのような汚れが残っていた。,1-3
32,We found them near there.,それらはそこにあったんです。,1-1
33,His face fell.,彼の顔が落ちた。,1-1
34,Alec checked his watch.,アレックは腕時計を確認した。,1-1
35,7.06 a.m. The sun would soon rise.,7時6分 日がすぐに昇ります。,2-1
36,"They kept on, the silence drowned out by the buzzing of the flies and the distant hellos of scraggly sheep out there in the semi-darkness.",それらは続いた、 SILENCEが蠅のブザーと遠くの禿げた羊の Hallo によって打ち消された。,1-1
37,Alec grimaced.,アレックは唇を噛みしめた。,1-1
38,"He stepped back, tensing before rushing over the ditch.",彼は一歩引いて、溝を飛び越えるために緊張した。,1-1
39,"He came down with a thud, right into the thick and gelatinous mud.",彼は、ぴたりとして、厚くて粘土の泥に落ちた。,1-1
40,He splattered his black trouser legs and the farmer's jeans.,黒いズボンの脚と農民のジーンズを塗りました。,1-1
41,"The other man tutted, smiling.",他の男は、呼吸しながら笑った。,1-1
42,"What have we come to, eh?",「何に至ったのか、え？」,1-1
43,"Alec brushed at the muck around his ankles, but this only spread it further.",アレックは、足の周りの泥をなでたが、それはただその場所を広げるだけでした。,1-1
44,His palms grew filthy.,彼の手のひらが汚れてしまった。,1-1
45,The farmer walked on.,農夫は前進した。,1-1
46,"Alec stared at the mud, and the farmer grinned, his cheeks ruddy beneath his dirty white beard.",アレックは泥を見つめていた。 農夫は笑顔で、白い髭の下の頬が汚れていた。,1-2
47,"With that thick wax coat and that gut and that voice, he could have been a lunatic Santa Claus.",彼のthick waxコートとその腹とその声で、彼は狂ったサンタクロースになりえた。,1-1
48,"You won't fall, he said.",君は落ちません、彼は言いました。,1-1
49,"Not afraid of a little dirt, are you, Sergeant Nichols?",Nicholsさん、少しの汚れも恐れませんか？,1-1
