id,source,target,n2m
1,"""Klappe halten"", sagte der Optiker noch einmal lauter und ging schneller, ""Selma findet nur sehr selten etwas bedrohlich oder unansehnlich"".","""Be quiet,"" the optician said again, louder this time, and he walked faster. ""Selma rarely finds anything threatening or ugly.",1-2
2,"Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen.","He was absolutely right, but unfortunately he had said more than he should have in response to the voices.",1-1
3,"Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde.","But perhaps Love would find her unappealing, the voices hissed. There must be a reason, they said, why the truth was kept hidden for so long.",1-2
4,"""Feigheit war das"", sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun.","""That was cowardice,"" said the optician, shifting the leather satchel to the other hip, as the jostling of the bag and the jostling of the voices were beginning to hurt.",1-1
5,"""Besonnenheit war das"", sagten die Stimmen, ""Angst ist ja manchmal doch ein guter Ratgeber"", sagten sie und summten die Titelmelodie der Vorabendserie.","""It was prudence,"" the voices said. ""Fear can sometimes be a good advisor,"" they said, humming the theme song of the evening show.",1-2
6,Der Optiker wurde jetzt langsamer.,The optician was now slowing down.,1-1
7,"Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.","The way to Selma's house, which usually took ten minutes, suddenly seemed to him like a day's journey, a day's journey with a lot, a lot of baggage.",1-1
8,Das stimmte.,That's true.,1-1
9,"Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin.","The dog was snow-muddy in color, he was washed-out gray and shaggy like an exclusive Irish wolfhound with nothing else mixed in.",1-1
10,"Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete.","His body was still small, but his paws were as big as a bear's, and we all knew what that meant.",1-1
11,Selma stand immer noch erhoben vor der Küchenbank.,Selma was still standing in front of the kitchen counter.,1-1
12,Sie schaute lange auf den Hund.,She looked at the dog for a long time.,1-1
13,"Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.",Then she looked at my father as if he were a gift shop.,1-1
14,"Bauer Häubel war der festen Überzeugung, dass der Tod höflich sein würde, so wie Bauer Häubel selbst es sein Leben lang gewesen war.","Farmer Häubel was firmly convinced that death would be polite, just as Farmer Häubel had been all his life.",1-1
15,"Er war sicher, dass der Tod ihm das Leben nicht entreißen, sondern behutsam aus der Hand nehmen würde.","He was certain that death would not snatch his life away, but would take it gently from his hand.",1-1
16,"Er stellte sich vor, wie der Tod vorsichtig anklopfte, die Tür nur einen Spalt öffnete und ""Darf ich""? fragte, was Bauer Häubel natürlich bejahen würde.","He imagined Death knocking cautiously, opening the door only a crack and asking ""May I?"", to which Bauer Häubel would naturally answer yes.",1-1
17,"""Selbstverständlich"", würde Bauer Häubel sagen, ""treten Sie doch ein"", und der Tod würde eintreten.","""Of course,"" Bauer Häubel would say, ""come right in,"" and Death would enter.",1-1
18,"Er würde sich an Bauer Häubels Bett stellen und fragen: ""Passt es Ihnen jetzt? Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen"".","He would stand by Farmer Häubel's bed and ask: ""Is it comfortable for you now? I can also come by at a later time.",2-1
19,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Farmer Häubel would straighten up and say, ""No, no, it suits me just fine. Let's not postpone it again, who knows when you'll be able to arrange it again,"" and Death would sit down on the chair already provided at the head of the table.",1-2
20,"Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","He would apologize in advance for the coldness of his hands, which Bauer Häubel knew would not bother him at all, and then he would place a hand over Bauer Häubel's eyes.",1-1
21,"Die Leute im Dorf waren beunruhigt, man sah es ihnen an, auch wenn sie größtenteils versuchten, sich nichts anmerken zu lassen.","The people in the village were uneasy, it was visible on their faces, even though most of them tried to hide it.",1-1
22,"Heute Morgen, wenige Stunden nach Selmas Traum, bewegten sich die Leute im Dorf, als habe sich auf allen Wegen Blitzeis gebildet, nicht nur draußen, sondern auch in den Häusern, Blitzeis in den Küchen und Wohnzimmern.","This morning, a few hours after Selma's dream, the people in the village moved as if lightning ice had formed on all paths, not only outside, but also in the houses, lightning ice in the kitchens and living rooms.",1-1
23,"Sie bewegten sich, als seien ihnen die eigenen Körper ganz fremd, als seien all ihre Gelenke entzündet und auch die Gegenstände, mit denen sie hantierten, hochentzündlich.","They moved as if their own bodies were foreign to them, as if all their joints were inflamed and even the objects they handled were highly combustible.",1-1
24,"Den ganzen Tag lang beargwöhnten sie ihr Leben und, soweit möglich, das aller anderen.","All day long they kept a watchful eye on their own lives, and on everyone else's, as much as they could.",1-1
25,"Immer wieder schauten sie hinter sich, um zu überprüfen, ob da jemand angesprungen käme mit Mordlust, jemand, der den Verstand verloren und deshalb nichts Nennenswertes mehr zu verlieren hatte, und sie schauten rasch wieder nach vorne, weil jemand ohne Verstand schließlich auch frontal angreifen konnte.","Again and again they looked behind them to check if someone was coming after them with murderous intent, someone who had lost their mind and thus had nothing left to lose, and they quickly looked forward again, because someone without a mind could just as well attack them head-on.",1-1
26,"Sie schauten nach oben, um herabfallende Dachziegel, Äste oder schwere Lampenschirme auszuschließen.","They looked up to avoid any falling roof tiles, branches, or heavy lampshades.",1-1
27,"Sie mieden alle Tiere, weil es aus denen, glaubten sie, schneller herausbrechen konnte als aus Menschen.","They avoided all animals, believing that evil spirits could escape from them more quickly than from humans.",1-1
