id,source,translation,n2m
1,"Patrzy na rodzinę, same dziewczynki, matka z dzieckiem przy piersi zsiada właśnie niezgrabnie z fury i furman pogania ją, bo fura zaraz musi wracać po innych na przedmieścia.","He looks at the family, all girls, as the mother with a child at her breast clumsily gets down from the cart and the driver hurries her, as the cart has to go back to the suburbs to pick up more people.",1-1
2,"Spada tobołek, który miała na plecach, i wysypuje się stamtąd trochę zszarzałych szmat i pojedynczy sznurek korali, drobnych, pociemniałych.","The bundle she had on her back falls and a few faded rags and a single string of small, darkened beads spill out of it.",1-1
3,"Kobieta zbiera je zawstydzona, jakby właśnie oczom świata odsłoniła swoje najniedostępniejsze sekrety.","The woman collects them embarrassedly, as if she had just revealed her most inaccessible secrets to the world.",1-1
4,"Deymowa mija ją i nagle podbiega do niej chłopczyk, może sześcio-, siedmioletni, i patrząc na nią uśmiechniętymi oczami, bardzo z siebie zadowolony, mówi: ""Niech będzie pochwalony Jezus Chrystus!"".","Deymova passed by and suddenly a boy, perhaps six or seven years old, ran up to her, looking at her with smiling eyes, very pleased with himself, and said: ""Praise be to Jesus Christ!""",1-1
5,"Ona zaś odpowiada automatycznie, ale i uroczyście: ""Na wieki wieków, amen"".","She responds automatically, yet solemnly: ""Forever and ever, amen.",1-1
6,I już chwyta się za serce i łzy nabiegają jej do oczu.,And she clutches her heart and tears start to well up in her eyes.,1-1
7,"Kuca przy chłopcu, chwyta go za nadgarstki, a ten patrzy jej prosto w oczy pełne łez, dalej uśmiechnięty, mały łobuziak.","She kneels down beside the boy, takes him by the wrists, and he looks at her with eyes full of tears, still smiling, a little rascal.",1-1
8,"Wyrastają przed nimi pierwsze zabudowania, nagle, bez ostrzeżenia.",The first buildings suddenly and unexpectedly loomed before them.,1-1
9,"Widać mgła zmienia poczucie odległości, bo zaskoczona tym wydaje się sama Kaśka.","The fog seems to distort the sense of distance, for even Kasia is surprised by it.",1-1
10,"Nagle skacze, szarpiąc dyszlem, i gdyby nie stanowcza reakcja Roszka i jego bat, wywróciłaby kolaskę.","Suddenly it leapt, jerking the shaft, and if it hadn't been for Roszek's firm reaction and his whip, it would have overturned the cart.",1-1
11,"Może Kaśkę wystraszyły iskry, które sypią się z paleniska, albo niepokój koni czekających na swoją kolej do podkuwania...","Maybe it was the sparks that flew out of the fireplace that scared Kasia, or the unease of the horses waiting to be shod.",1-1
12,"Wszędzie czuć mdły zapach słodu, przenika każdy towar wystawiony do sprzedaży.",A faint smell of sweetness permeates every item on display for sale.,1-1
13,Można się nim najeść jak chlebem.,You can eat it like bread.,1-1
14,"Na przedmieściach Rohatyna, w Babińcach, jest kilka małych browarów, to stamtąd roznosi się na całą okolicę ten sycący zapach.","In the suburbs of Rohatyn, in Babińce, there are a few small breweries, and it is from there that the appetizing smell spreads throughout the area.",1-1
15,"Wiele kramików sprzedaje tu piwo, a lepsze sklepy mają na składzie i gorzałkę, i miód pitny, głównie trójniak.","Many stalls here sell beer, and the better shops have both vodka and mead in stock, mostly three-star.",1-1
16,"Skład żydowskiego kupca Wakszula oferuje wino, prawdziwego węgrzyna i prawdziwe reńskie, i takie trochę kwaskowate, które przywożą tu aż z Wołoszczyzny.","Wakszul the Jewish merchant's store offers wine, genuine Hungarian and genuine Rhine, and some slightly tart ones that are brought all the way from Wallachia.",1-1
17,"Najwięcej do powiedzenia byłoby o rodzinie Wołowskich, jako że rozrosła się do ogromnych rozmiarów.","The most to be said would be about the Wolowski family, as it had grown to immense proportions.",1-1
18,"Niemal wszystkie gałęzie tego rodu zostały nobilitowane, jedne były herbu Bawół, drugie herbu Na Kaskach.","Almost all the branches of this family were ennobled, one with the Bawół coat of arms, the other with the Na Kaskach coat of arms.",1-1
19,"Niewątpliwie wielką karierę zrobił Franciszek, syn Izaaka Wołowskiego, tego samego, którego ksiądz Chmielowski nazwał Jeremiaszem.","Undoubtedly, Franciszek, the son of Izaak Wołowski, the same one whom Father Chmielowski called Jeremiah, had made a great career.",1-1
20,"Urodził się w 1786 roku w Brünn i wychowany w Offenbachu, stał się jednym z najlepszych prawników i znawcą prawa tamtego czasu.","He was born in 1786 in Brünn and raised in Offenbach, and he became one of the best lawyers and legal experts of that time.",1-1
21,"Co ciekawe gdy w sejmie pojawił się wniosek o nadanie polskiego obywatelstwa Żydom, Franciszek jako poseł w swojej porywającej przemowie przekonywał, że jeszcze nie czas na taki krok.","Interestingly, when a motion was introduced in the Sejm to grant Polish citizenship to Jews, Franciszek, as a deputy, argued in his passionate speech that it was not yet time for such a step.",1-1
22,"Najpierw naród polski musi wywalczyć sobie niepodległość, a potem będzie pora na reformy społeczne.","First, the Polish nation must fight for its independence, and then it will be time for social reforms.",1-1
23,"Wszyscy offenbachscy neofici zostali pochowani na miejskim cmentarzu, który po latach zaczął jednak przeszkadzać planom rozbudowy miasta i został w 1866 roku zlikwidowany.","All the Offenbach neophytes were buried in the city cemetery, which, however, began to interfere with the city's expansion plans and was abolished in 1866.",1-1
24,Kości pogrzebanych tam ludzi zebrano i z szacunkiem pochowano w innym miejscu.,The bones of the people buried there were gathered and respectfully laid to rest in another place.,1-1
25,"Przy tej okazji została wyjęta z grobu czaszka Jakuba Franka i, opisana starannie jako ""czaszka żydowskiego patryarchy"", znalazła się w rękach historiografa miasta Offenbach.","At the same time, the skull of Jacob Frank was taken out of the grave and, carefully described as the ""skull of a Jewish patriarch"", it ended up in the hands of the Offenbach city historian.",1-1
26,"Wiele lat potem, w nieznanych okolicznościach, trafiła do Berlina, gdzie poddana została szczegółowym pomiarom i badaniom i uznana za przykład żydowskiej niższości rasowej.","Many years later, under unknown circumstances, it ended up in Berlin, where it was subjected to detailed measurements and tests and declared an example of Jewish racial inferiority.",1-1
27,"Po wojnie przepadła bez wieści może zniszczona wojenną zawieruchą, rozsypała się w pył, albo leży jeszcze w podziemnych magazynach jakiegoś muzeum.","After the war it disappeared without a trace perhaps destroyed by the ravages of war, scattered into dust, or still lying in the underground storage of some museum.",1-1
28,Po śmierci Jakuba nastał dla mnie czas wielkiego spokoju.,"After Jacob's death, a great peace descended upon me.",1-1
29,"Głównym moim zajęciem stało się studiowanie merkawy, do tego doszły jeszcze nasze rozmowy z Jeruchimem Dembowskim, jako że zamieszkaliśmy w jednym pokoju, przez co zbliżyliśmy się do siebie.","My main occupation became studying the Merkava, and on top of that there were our conversations with Jeruchim Dembowski since we were living in the same room, which brought us closer.",1-1
30,"Jemu, Jeruchimowi, powiedziałem też o Chai Szor że była jedyną kobietą, którą mogłem pokochać i kochałem od tego pięknego momentu, kiedym ją dostał na jedną noc, wtedy gdym przyjechał z wieściami o Jakubie do Rohatyna.","I also told Jeruchim about Chai Szor that she was the only woman I could love and that I had loved her since that beautiful moment when I got her for one night, when I came to Rohatyn with news about Jakub.",1-1
31,Lecz przede wszystkim kochałem Jakuba.,"But above all, I loved Jacob.",1-1
32,Byli w Iwaniu od kwietnia.,They had been in Ivani since April.,1-1
33,"Gdyby nie dobrzy iwańscy ludzie, chyba pomarliby z głodu.","If it weren't for the kind people of Iwa, we would have surely perished from hunger.",1-1
34,"Iwanie uratowało im życie i zdrowie, Bejla czuje się teraz lepiej i już nie kaszle tak bardzo.","Ivan had saved their lives and health, Beyla was feeling better now and no longer coughed so much.",1-1
35,"Srol wierzy, że kiedy już się ochrzczą, będzie im tak samo dobrze jak chrześcijanom.","Srol believes that when they are baptized, they will be as well off as Christians.",1-1
36,"Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze.","They would get a piece of land, Bejla would have vegetables in the garden and he, Srol, would weave kilims, because he knew how to do it well.",1-1
37,"Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie.","When they get old and marry off their daughters, they will take them in.",1-1
38,To wszystkie jego marzenia.,These were all his dreams.,1-1
39,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje.","""Look, sir, Kaska doesn't want to go,"" Roszko said gloomily as the carriage stopped.",1-1
40,Roszko schodzi z kozła i żegna się kilka razy zamaszyście.,Roszko got off the donkey and made several grand farewells.,1-1
41,"Potem nachyla się i zagląda w mgłę, jakby patrzył do wody.","Then he leaned forward and peered into the fog, as if looking into water.",1-1
42,"Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula.","Underneath his festive red, albeit slightly faded, coat came out a shirt.",1-1
43,"Nie wiem, gdzie jechać mówi.","""I don't know where to go,"" she says.",1-1
44,Jak to nie wiesz?,"""You don't know?",1-1
45,Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz.,"But we're already on the Rohatyn path,"" the priest said in surprise.",1-1
46,A jednak!,Yet still!,1-1
47,"Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel.","He gets out of the carriage and follows the servant, they circle the carriage helplessly, straining their eyes in the whiteness.",1-1
48,"Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty.","They think they see something, but eyes that can't latch onto anything start playing tricks on them.",1-1
49,Że też im się coś podobnego przydarzyło!,How could something like this have happened to them!,1-1
50,"Przecież to tak, jakby zgubić się we własnej kieszeni.",It's like getting lost in your own pocket.,1-1
51,"Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując.","""Shh!"" the priest suddenly said, raising his finger and listening intently.",1-1
52,"I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody.","And indeed, from somewhere to the left, from the mists, a faint sound of water could be heard.",1-1
53,Jedźmy za tym szumem.,"""Let's follow this noise.",1-1
54,To woda płynie decyduje ksiądz.,"It is water that flows,"" the priest decides.",1-1
55,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły.","Soon the priest relaxes in the rocking chair, stretches out his legs and lets his eyes wander across the sea of fog.",1-1
56,"Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu.","He immediately fell into a travelling reverie, for it is in motion that man does his best thinking.",1-1
57,"Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił.","Slowly, reluctantly, the mechanism of his mind was coming to life, surprising cogs and gears setting the wheels in motion, just like the clock that stands in his presbytery hallway, purchased in Lviv; he paid dearly for it.",1-1
58,Za chwilę odezwie się bim-bom.,"In a moment, the bim-bom will sound.",1-1
59,"Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać.",He began to wonder if the world had not come from such a fog.,1-1
60,"Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego.","The Jewish historian Josephus Flavius maintains that the world was created in the autumn, during the autumn equinox.",1-1
61,"Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień...","One could assume so, for in paradise there were fruits; since the apple was hanging on the tree, it must have been autumn.",1-1
62,Jest w tym jakaś racja.,There is some truth to this.,1-1
63,Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument?,But then another thought came to his mind: What kind of argument is that?,1-2
64,"Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?",Couldn't an all-powerful God create extra-special fruits at any time of the year?,1-2
65,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie.","When they reach the main road leading to Rohatyn, they join the stream of pedestrians, horsemen and all kinds of carts that emerge from the fog, like figures made from bread dough for Christmas.",1-1
