id,source,target
1,"Tufts of cloud burned black before the sunrise, the horizon littered with the flotsam of old and rusted silhouettes. They were alone. ‘Chemtrails,’ the farmer had said to Alec, early on their walk. Other than this, he had been silent.",日の出前に黒く焼けた雲のかけらが、古く錆びたシルエットの漂着物でいっぱいの見渡す限りに広がっていた。彼らは一人ぼっちだった。 「ケムトレイル」と農夫はアレックに、歩き始めた初めに言った。これ以外には彼は黙っていた。
2,"Fifty feet away, the field gave way to freshly tilled brown soil, forming mounds everywhere on the uneven earth. Chalky rocks littered the plot in every direction. Each step in this place was as muddy and wet as the last. Further still, a thin metal fence marked the edge of the land, clots of wool decorating the wire like fairy lights where the sheep had once tried to break through.",50フィート先には、新鮮な褐色の土が起伏した地面に山のように並ぶようになっていた。白色の岩があらゆる方向に散らばっていた。この場所の各所は前と同様に泥だらけで濡れていた。 さらに先には、薄い金属製の柵が土地の端を示し、羊が一度抜け出そうとしたところで、ワイヤーに妖精のような光を放つような羊毛が飾られていた。
3,"He swatted another fly away from his face. ‘No,’ the farmer said. ‘I’m a vegetarian.’ ‘Really? My wife tried doing that a few years back, and—’ ‘No,’ the farmer said, and the conversation died. The world was still dark, even if only for a little while. The sun was almost free. The day had almost begun.",彼は顔から別の雀を叩き飛ばした。 「いいえ」農夫は言った。「私はベジタリアンです」 「本当に？私の妻も数年前にそれを試したんだが―」 「いや」と農夫は言った。そして会話は終わった。 世界はまだ暗闇のままだった、少しの間でも。太陽はほぼ自由になった。その日はほぼ始まった。
4,"‘They’re selling up to live with family, so she says.’ ‘I think I saw them in town a few times,’ Alec said. They were almost at the water tank, at the smile. ‘Were they the ones who made those wagon wheels? They’d mix sausage meat into a kind of – well, kind of cinnamon swirl, I suppose. It’s delicious. Did you ever try one?’",「彼らは家族と一緒に暮らすために売却している、と彼女が言っている」 「私は何度か街で彼らを見たと思う」とアレックは言った。彼らはほとんど水タンクの前に、微笑みの中にいた。「彼らがその車輪を作ったのは彼らなの？彼らはソーセージミートを、まあ、シナモンスワールのようなものに混ぜていたと思う。おいしいです。あなたはいつか試したことはありますか？」
5,"‘Jean’s moving out,’ the farmer said. ‘Did you know?’ ‘Who?’ ‘Jean . . . The lady who lives down the lane,’ the farmer said, frowning. ‘She’s moving out, selling up her farm.’ ‘Oh yes, Jean . . .’ His voice drifted. ‘I saw the sign.’ Alec had driven past it on the way here, a farm twice the size of this one, its animals and land and people in far better condition. He had not known the name. He knew few out here. One more reminder that he did not belong, he supposed.",「ジャンが引っ越していくよ」と農夫が言った。「ご存知でしたか？」 「誰？」 「ジャン・・・。」農夫は皺を寄せながら、「レーンを下るあの女性」と言った。「彼女は農場を売却して引っ越していくわよ」 「ああ、ジャンはね…」彼の声は漂っていった。「サインを見たよ」アレックはここに来る途中、この農場の2倍の大きさの畑を通り過ぎた。そこの動物や土地、人々ははるかに良い状態だった。彼はその名前を知らなかった。彼はここではほとんど知り合いがいなかった。彼が属していないことを再度思い出させるものだと彼は思った。
6,"He gestured past a large, half-empty water tank around two hundred feet away, its translucent plastic grown stained with time, the smear of a smile where fluid had lapped within. ‘We found them near there.’ His face fell. Alec checked his watch. 7.06 a.m. The sun would soon rise. They kept on, the silence drowned out by the buzzing of the flies and the distant hellos of scraggly sheep out there in the semi-darkness.",彼は手を振り、２００フィート先にある大きな半分空いた水タンクを指した。その透明なプラスチックは時間の経過で汚れていた。その中で液体が波打ったところには微笑みのような汚れがあった。「その近くで見つけたんだ」彼の顔が落ちた。 アレックは時計を確認した。7時06分 太陽はもうすぐ昇るだろう。 彼らは続けた、蝿の鳴き声と遠くに聞こえる草刈りの羊の声で沈黙が消されていた。
7,"Alec grimaced. He stepped back, tensing before rushing over the ditch. He came down with a thud, right into the thick and gelatinous mud. He splattered his black trouser legs and the farmer’s jeans. The other man tutted, smiling. ‘What have we come to, eh?’ Alec brushed at the muck around his ankles, but this only spread it further. His palms grew filthy. The farmer walked on.",アレックは顔をしかめた。彼は後ろに下がり、溝を飛び越える前に体を硬直させた。彼はドンと落ちて、厚くてゼラチンのような泥の中に落ちた。彼は黒いズボンと農夫のジーンズに激しくべちゃべちゃと飛び散らせた。 もう一人の男はうなずきながら微笑んだ。「どうなってしまったんだい？」 アレックは足元のごみを払ったが、それはむしろ広がってしまった。彼の手のひらは汚くなった。 農夫は歩き続けた。
8,"Alec stared at the mud, and the farmer grinned, his cheeks ruddy beneath his dirty white beard. With that thick wax coat and that gut and that voice, he could have been a lunatic Santa Claus. ‘You won’t fall,’ he said. ‘Not afraid of a little dirt, are you, Sergeant Nichols?’ ‘No.’ Yes. ‘I just hope you aren’t wasting my time. And these flies . . .’ Alec swatted one away from his rolled-up sleeve, a great bulbous thing that had nestled on the hairs of his forearm. He was food for this whole place. ‘Try covering up next time,’ the farmer said.",アレックは泥を見つめた。農夫は邪悪な微笑を浮かべ、汚れた白い髭の下で彼の頬が赤く輝いていた。その厚いワックスのコートとその腹とその声で、彼は気違いのサンタクロースになり得た。「落ちないよ」彼は言った。「少しの汚れなんて怖がらないでしょう、ニコルズ軍曹？」 「いいえ」はい。「私はただあなたが私の時間を無駄にしていないことを願っている。そしてこれらのハエ…」アレックは袖を巻いた腕の毛から、大きな膨らんだものを払って叩き飛ばした。それは彼の腕の毛に棲んでいたものだった。彼はこの場所全体の食料だった。 「次回は覆いをかけてみてください」と農夫は言った。
9,"‘Where are they?’ Alec asked, shivering. It was 6.55 a.m. He’d left his jacket in his patrol car. ‘There weren’t any sheep over here,’ the farmer said, ignoring the question. He leapt over the bank, his boots slipping slightly on the incline. ‘They normally love coming over here.’",「どこにいるの？」アレックは震えながら尋ねた。6時55分だった。彼はパトロールカーにジャケットを残していた。 「ここには羊はいなかったよ」農夫は質問を無視して言った。彼は坂を跳び越え、靴が少し傾斜した地面で滑りそうになった。「彼らは通常ここに来るのが大好きなんだよ」
10,"And now their torches revealed the edge of a bank, right before the crest of a shallow stream that cut through the farmer’s reclaimed marshland. Along its muddy edge and all around, the reeds sang with flies and crickets and buntings.",そして彼らの火炎棒が堤防の端を明らかにした。それは農民が湿地を取り戻した浅い河川の山頂の直前にあった。泥だらけの岸辺と周りで、蘆葦はハエやカマキリ、ミスジュウカラと共に歌っていた。
