id,source,target
1,"The mother was speaking from the breakfast room, out of my field of view. I liked that room a lot, with its long, oaken table and glass walls on three sides. You could see the bright sparkle of the lake through the glass walls, and sunlight shifted through the moving branches of an ancient willow that shaded the house.","Matka mówiła z jadalni, która nie była widoczna z mojego miejsca. Bardzo lubiłem to pomieszczenie, z długim, dębowym stołem i szklanymi ścianami po trzech stronach. Przez szklane ściany widać było błyszczące jezioro, a słońce przebijało się przez gałęzie starożytnego wierzby, która zacieniała dom."
2,"We had a system of accounting, a chart on a wall. There were merits and demerits. A merit was for an outrage success­fully committed, a demerit for an act that should bring on humiliation. Juicy got merits for drooling into cocktails undetected, while Low got demerits for kissing up to a father. Probably not his own—Low’s parentage was a well-kept secret. But he’d been spotted asking a guy with male-pattern baldness for wardrobe advice.","Mieliśmy system rozliczeń, wykres na ścianie. Były zasługi i wpadki. Zasługa za udane przestępstwo, wpadka za czyn, który miałby wywołać upokorzenie. Juicy dostawał zasługi za wlewanie śliny do drinków niezauważenie, a Low wpadki za lizanie dupy jakiemuś ojcu. Prawdopodobnie nie swojemu — pochodzenie Lowa było dobrze strzeżoną tajemnicą. Ale został złapany, gdy pytał mężczyznę z typową łysiną o porady dotyczące ubioru."
3,"We had to hide the running, though, in case our haste betrayed us, so truer to say we slipped out quietly. When one of my parents appeared, my technique was: pretend to catch sight of someone in the next room. Move in a natural manner toward this figment of my imagination, making a purposeful face. Go through the door. And fade away.","Musieliśmy ukryć naszą ucieczkę, żeby nie wzbudzić podejrzeń, więc powiedzmy, że wycofaliśmy się cicho. Gdy pojawiał się jeden z moich rodziców, moja taktyka polegała na tym, by udawać, że dostrzegam kogoś w następnym pokoju. Ruszać się w naturalny sposób w kierunku tego wytworu mojej wyobraźni, twarzą wyrażać zdecydowanie. Przechodzić przez drzwi. I zniknąć."
4,"As the evenings wore on, some parents got it into their heads to dance. A flash of life would move their lumpen bodies. Sad spectacle. They flopped, blasting their old-time music. “Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.”","Kiedy zapadał zmrok, niektórzy rodzice zaczęli tańczyć. Przez chwilę ich nieporadne ciała ożywały. Smutny widok. Wirując, wykrzykiwali swoje dawne piosenki. „Bij w brata, bij w brata, bij w brata kijem baseballowym, oh yeah”."
5,"Later the talk grew louder. Freed of our influence, some of them emitted sudden, harsh barks. Apparently, laughing. From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried. We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat. We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Później rozmowa stała się głośniejsza. Pozbawieni naszego wpływu, niektórzy wybuchali nagle ostrymi szczeknięciami. Śmiali się. Z tarasu, na którym stały bambusowe pochodnie, wiszące paprocie i huśtawki, znoszone fotele i lampy zbijające owady, dochodziły ich szczeknięcia. Słyszeliśmy je z chat, z kortów tenisowych, z pola uli, nad którym w ciągu dnia czuwała powoli starsza sąsiadka, mamrocząc pod osłoną jej pszczelarskiego kapelusza. Słyszeliśmy je zza pękniętych szyb zardzewiałej szklarni albo z chłodnej czarnej wody jeziora, gdzie o północy pływaliśmy w bieliźnie."
6,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months. Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky. And of no general interest.","WIELKI DOM został wybudowany przez baronów złodziei w XIX wieku, jako letni pałac. Nasi rodzice, ci tzw. autorytety, przechadzali się po jego pokojach w niejasnych kręgach pod szerokimi belkami, ich cele były niejasne. I nie miały ogólnego zainteresowania."
7,"The lady urinated.“Oh, poor old thing, she has a nervous bladder!” exclaimed someone’s chubby mother. “Is that a Persian rug?”Whose mother was it? Unclear. No one would cop to it, of course. We canceled the performance.“Admit it, that was your mother,” said a kid named Rafe to a kid named Sukey, when the parents had filed out. Some of their goblets, highball glasses, and beer bottles were completely empty. Drained.Those parents were in a hurry, then.“No way,” said Sukey firmly, and shook her head.“Then who is your mother? The one with the big ass? Or the one with the clubfoot?”“Neither,” said Sukey. “So fuck you.”","Pani oddała mocz.— Oj, ta biedna stara, ma nerwicę pęcherza! — wykrzyknęła jakaś tłusta matka. — To jest dywan perski?Kto to była? Niejasne. Oczywiście nikt nie przyznał się do tego. Przerwaliśmy przedstawienie.— Przyznaj się, to twoja matka — powiedział chłopak o imieniu Rafe do Sukey, gdy rodzice wyszli. Niektóre z ich kieliszków, szklanek do whisky i butelek piwa były całkowicie puste. Wypite do dna.Rodzice byli wtedy w pośpiechu.— Nie ma mowy — stanowczo odparła Sukey, potrząsając głową.— To która jest twoją matką? Ta z dużym tyłkiem? Albo ta z kulawizną?— Żadna z nich — odpowiedziała Sukey. — Więc niech cię szlag trafi."
8,"One dog got makeup applied to its face, lipstick and blue eye shadow. It was a white-faced dog, so the makeup showed up well. We liked to have an impact. When we were done, the lipstick went back into some mother’s Fendi handbag. We watched her apply it, unaware. That was satisfying.","Jednemu z psów nałożono makijaż twarzy, szminkę i niebieski cień do powiek. Był to pies o białej sierści, więc makijaż bardzo dobrze się prezentował. Chcieliśmy zrobić wrażenie. Kiedy skończyliśmy, szminka wróciła do torebki Fendi jakiejś matki. Patrzyliśmy, jak ją nakłada, nieświadoma naszych działań. To było satysfakcjonujące."
9,"We put the dogs in a play and invited the parents, since there was no one else to be an audience. But the pets were poorly trained and failed to take direction. There were two soldiers and a fancy lady we’d dressed in a frilly padded bra. The soldiers were cowards. Deserters, basically. They ran away when we issued the battle cry. (A blaring klaxon. It went hoh-onk.)","Zorganizowaliśmy przedstawienie dla zwierząt i zaprosiliśmy rodziców, bo nikogo innego nie było, kto mógłby obejrzeć. Niestety, zwierzaki były źle wyszkolone i nie reagowały na polecenia. Były tam dwa żołnierze i kobieta w fantazyjnym staniku z koronkami. Żołnierze okazali się tchórzami. W zasadzie dezerterami. Uciekli, gdy wydaliśmy bojowe okrzyki. (Klakson wydał głośny hoh-onk.)"
10,"Even the smallest canoe could take us down to the ocean. We’d paddle across the lake, over a marsh, down a stream, and come to the river’s mouth. Where the water met the sky. We’d run along the beach on a salt breeze, leaving our boats on the sand.","Nawet najmniejsza łódka mogłaby nas zawieźć do oceanu. Płynęlibyśmy po jeziorze, przez bagno, w dół strumienia, aż do ujścia rzeki. Tam, gdzie woda spotykała się z niebem. Przemierzalibyśmy plażę na słonecznym wietrze, zostawiając łodzie na piasku."
