id,source,target
1,"Longtemps j’ai croisé les pieds dessus pour un peu de détente, d’élévation, pour un peu plus de sang au cerveau, maintenant, il m’arrive de plus en plus souvent d’y poser la tête, surtout le soir, surtout le vendredi soir. Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l’avant-bras et la joue sur le texte frais. Le bois du bureau amplifie les battements de mon cœur. Le vieux mobilier Art déco conduit bien les émotions et les fatigues. Ruhlman ? Leleu ? Il en a tant vu. J’écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison. À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n’ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end. Comme chaque vendredi.",長い間、私は少しリラックスしたり、高さを上げたり、脳への血液をもう少し増やしたりするために足を組んでいましたが、今では、特に夕方、特に金曜日に、頭をそこに置くことがますます頻繁に起こります夜。開いた原稿の上で腕を組み、頭をその上に置き、額を前腕に置き、頬をクールなテキストに置きます。机の木が私の心臓の鼓動を増幅します。古いアールデコの家具は、感情や疲労をよく伝えます。ルールマン？ルルー？彼は多くのことを見てきました。私は自分の心、古い金曜日の心、家の静けさの中で私の古い心に耳を傾けます。この時間に全員が去り、週末に持って行かなければならない原稿の塔を建てる勇気がないので、私は一人で船に残り、顔を紅潮させました。毎週金曜日のように。
2,"Celui qui est sous ma joue est un manuscrit d’amour : c’est l’histoire d’un mec qui rencontre une fille mais il est marié et elle a un copain… J’en ai lu sept pages et je le connais déjà par cœur. Rien ne pourra me surprendre. Depuis des lunes, je ne lis plus, je relis. La même vieille bouillie dont on fait des « nouveautés », des saisons, des rentrées « littéraires », des succès, des bides, des bides. Du papier qu’on recycle, des camions qui partent le matin et qui rentrent le soir, bourrés de nouveautés déjà hors d’âge.",私の頬の下にあるのは愛の原稿です: それは女の子と出会う男の物語ですが、彼は結婚していて、彼女にはボーイフレンドがいます. 私はそれを7ページ読んで、すでに彼を心から知っています.私を驚かせるものは何もありません。月の場合、私はもう読んでいません。私たちが「ノベルティ」、季節、「文学」のリターン、成功、フロップ、フロップを作るのと同じ古いお粥。私たちがリサイクルする紙、朝出発して夕方に戻ってくるトラック、すでに時代遅れのノベルティが詰め込まれています。
3,"Depuis combien d’années ai-je arrêté de sauter de joie à l’idée que j’allais découvrir un chef-d’œuvre et rentrer au bureau le lundi en étant un homme neuf ? Vingt ans ? Trente ans ? Je n’aime pas tenir ce genre de compte qui sent la mort. Si je ferme les yeux je vois la lueur jaune uniforme de la lampe de Perzel à travers mes paupières et puis des formes noires l’envahissent, construisant des ruines mouvantes, des dessins de Victor Hugo. Mon souffle ralentit, mon cœur se calme un peu, je pourrais m’endormir, mourir. Mourir à l’attache. On dirait : « Il est mort comme il a vécu, parmi les livres, en lisant ! » et, en vérité, je serais mort en rêvant à rien. Il y a bien bien longtemps que je ne lis plus vraiment. Est-ce que je sais seulement encore lire – ce qui s’appelle lire ? En suis-je seulement capable ? Si je tourne la tête sur le côté, mon cœur cogne davantage et fait trembler le bois…",傑作を発見し、月曜日に新しい男がオフィスに戻ってくるという考えに、喜びに飛びつくのをやめたのは何年前ですか? 20年？ 30年？このような死の匂いがするようなアカウントを維持するのは好きではありません。目を閉じると、まぶたを通してペルゼルのランプの均一な黄色の輝きが見え、黒い形がそこに侵入し、ヴィクトル・ユーゴーの絵である動く遺跡を構築します。呼吸が遅くなり、心が少し落ち着き、眠りに落ちて死ぬかもしれません。フックで死ぬ。 「彼は本を読みながら生きながら死んだ！」と言う人もいるでしょう。実のところ、私は何も夢見て死んでいたでしょう。本当に久しぶりに読みました。私はまだ読む方法さえ知っていますか？私はそれができますか？首を横に振るとドキドキが増し木が揺れる…
4,"La maison est plongée tout entière dans un silence de vieux papier. Comme la neige, les livres mangent les bruits. Mon métier a son odeur et ses étouffements. Je le respire encore mieux dans ce silence. Retourner au bruit du monde est toujours une épreuve.",家全体が古い紙の静寂に浸っています。雪のように、本は音を食べる。私の仕事には匂いと息苦しさがあります。この沈黙の中で、私はそれをさらによく呼吸します。世界の騒音に戻ることは常にテストです。
5,"Qui peut bien frapper ? Je ne reconnais pas cette frappe légère, petite, discrète. Petite main. – Entrez. Elle entre. Je ne l’ai jamais vue. J’ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs. Elle a une bonne tête. Vu son regard étonné, la mienne doit être un rien froissée. Des marques rouges de la manche de ma veste sur ma joue, sans doute.",誰がノックできますか？私はこの軽くて小さくて目立たない一撃を認識していません。小さな手。 - お入りください。 彼女は入ります。私は彼女を見たことがありません。家がまだとても小さかったので、廊下ですべての女の子をふくらはぎで認識したときの懐かしさです。彼女は頭がいい。彼の驚いた表情を考えると、私の体は少しくしゃくしゃになっているに違いありません。ジャケットの袖の赤い跡が頬にあるのは間違いない。
6,"– Je vous dérange ? – Je survivrai à votre passage, Mademoiselle. Qui êtes-vous ? – Ben, je suis la stagiaire ! – Dans quel service ? – On ne me l’a pas dit. Vous savez, nous les stagiaires, on abat tellement de boulot qu’on a intérêt à être polyvalents. – Vous voulez une augmentation ? – Non, je ne gagne rien.",- ご迷惑をかけていますか ？ 「私はあなたの通過を生き延びます、マドモアゼル。あなたは誰 ？ -まあ、私はインターンです！ – どの部門で？ - 彼らは私に言いませんでした。ご存知のように、私たちインターンは非常に多くの仕事をしているので、多才であることは私たちの関心事です。 -昇給したいですか？ -いいえ、私は何も稼いでいません。
7,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste. Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie. Je ne sais plus lire ces filles-là non plus. Elle est vive. Normale Sup ? Métiers du livre – la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite ?","彼女はかなり乱れていて、ジーンズに穴が開いていて、残りは色が付いているようです。彼女は小さくて、黒い目をしていて、いい人だけど、彼女がかわいいとは言い難い。あの娘たちももう読めない。彼女は元気です。ノーマルスープ？本の取引 – ガストン ガリマードを年間 1,000 枚製造して後でよりよく粉砕する機械?"
8,"– Non, gestion d’entreprises culturelles. – Vraiment ? Et vous voulez gérer l’édition ? Je vous souhaite bonne chance. – Je préférerais organiser des concerts. – Asseyez-vous. – Il faut que j’y aille, c’est vendredi. Il est tard. – Cinq minutes. Vous voulez organiser des concerts ? – Oui, c’est bien, la musique.",– いいえ、文化事業の経営です。 - 本当に ？そして、あなたは版を管理したいですか？がんばって。 – コンサートを企画したいです。 - 座って下さい。 - 私は行かなければなりません、それは金曜日です。遅いです。 - 五分。コンサートを開催したいですか？ -はい、いいですね、音楽。
9,"– Alors qu’est-ce que vous faites ici ? – J’aime bien les livres aussi ! Et puis il y avait une place. On doit faire un stage en entreprise. Obligatoire. – Et qu’est-ce que vous faites dans mon bureau, si ce n’est pas indiscret ? – C’est monsieur Meunier, le grand patron, qui m’a dit de… – Le grand patron ? Meunier ? – Vous ne le connaissez pas ? – Trop bien.",「それで、ここで何をしているのですか？」 – 私も本が好きです！そして、場所がありました。私たちはインターンシップをしなければなりません。必須。 「で、よろしければ、私のオフィスで何をしているのですか？」 – 大ボスのムッシュ・ムニエが教えてくれたのは… - ビッグボス？ミラー？ - あなたは彼を知りませんか? - とても良い。
10,"– Alors vous savez. C’est lui qui m’a dit de vous apporter ça. – Et qu’est-ce que c’est, ça ? – Ben, c’est une liseuse, un eBook, un iPad, je ne sais pas, moi. Il m’a dit qu’il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd. Vous voulez que je vous explique ? Regardez, c’est comme un écran avec tous vos manuscrits dessus. Ils sont sur l’étagère virtuelle en faux-vrai bois. Vous les touchez et ils s’ouvrent. Il y en a un paquet. Vous n’allez jamais lire tout ça en deux jours ! Regardez, le texte s’ouvre.",- そうでしょ。彼は私にこれを持ってくるように言った。 「で、あれは何？」 – まあ、それは電子書籍リーダー、電子ブック、iPad です。わかりません。彼は私に、週末に向けてあなたの原稿をすべてそこに入れました。説明しますか？ほら、それはあなたのすべての原稿が載っているスクリーンのようなものです。それらは、仮想の偽物の本物の木の棚にあります。それらに触れると開きます。たくさんあります。これを 2 日ですべて読むことはできません。ほら、テキストが開きます。
