id,source,target
1,"Alles zu vergessen, ist gewiss schlimm. Noch schlimmer ist, nichts zu vergessen, wird doch jedes Wissen erst durch Vergessen erzeugt. Wenn alles unterschiedslos gespeichert ist, wie auf den elektrische Energie verbrauchenden Datenspeichern, verliert es seine Bedeutung und wird zu einer ungeordneten Ansammlung unbrauchbarer Information.",すべてを忘れることは絶対に悪いことです。すべての知識は忘れることによってのみ生成されるため、何も忘れないのはさらに悪いことです。電気エネルギーを消費するデータ記憶装置のように、ありとあらゆるものを無差別に保存すると、意味を失い、役に立たない情報の無秩序な蓄積となります。
2,"Ein Gedächtnis, das alles bewahrte, bewahrte im Grunde nichts. Jene Kalifornierin, die sich ohne Mnemotechnik jeden einzelnen Tag seit dem 5. Februar 1980 vergegenwärtigen kann, ist gefangen im Echoraum ihrer fortwährend auf sie einstürzenden Erinnerungen — eine Wiedergängerin jenes attischen Feldherrn Themistokles, der jeden einzelnen Bürger seiner Heimatstadt mit Namen zu nennen wusste und der dem Mnemoniker Simonides ausrichten ließ, eher begehre er die Kunst des Vergessens als die des Gedächtnisses zu erlernen: »Auch was ich nicht in der Erinnerung behalten will, das behalte ich; was ich jedoch vergessen will, das kann ich nicht vergessen.« Eine Vergessenskunst ist aber ein Ding der Unmöglichkeit, weil alle Zeichen Anwesenheiten darstellen, selbst wenn sie auf Abwesenheiten verweisen. Beinahe jeden, den im Römischen Reich der Bann der damnatio memoriae traf, behaupten die Enzyklopädien mit Namen zu kennen.",すべてを保存した記憶は、基本的に何も保存しませんでした。 1980 年 2 月 5 日以来、ニーモニックなしで毎日を視覚化することができたこのカリフォルニア人は、彼女の記憶の反響室に捕らえられ、絶え間なく彼女に衝突しています。彼の故郷の市民であり、覚えるよりも忘れる術を学びたいというニーモニックなシモニデスに次のように語っています。忘れたいものを忘れることはできません」しかし、すべての記号は存在を表しているため、たとえそれらが不在を指していても、忘れることは不可能です。百科事典は、ローマ帝国でdamnatio memoriaeの呪文にかけられたほとんどすべての人を名前で知っていると主張しています.
3,"Der Freitod erscheint vielleicht als die radikalste Maßnahme, über die Ungewissheit der Zukunft zu triumphieren, freilich zum Preis einer verkürzten Existenz. Es wird berichtet, dass zu den Geschenken jener indischen Gesandtschaft, die Augustus einst auf der Insel Samos empfing, nicht nur ein Tiger und ein armloser Jüngling, der seine Füße wie Hände zu benutzen wusste, gehörten, sondern auch ein Mann namens Zarmaros aus der Kaste der Brahmanen, der sein Leben selbst zu beenden gedachte, gerade weil es so verlaufen sei wie gewünscht. Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde. Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",自殺はおそらく、将来の不確実性を克服するための最も急進的な手段のように思われますが、寿命が短くなるという代償はあります。アウグストゥスがかつてサモス島で受け取ったインド大使館の贈り物の中には、トラと、足を手のように使う方法を知っている腕のない若者だけでなく、バラモンのザルマロスというカーストの男もいたと言われています思い通りになったからこそ、自ら命を絶とうと思った人。彼に不測の事態が起こらないことを確認するために、彼はアテネの火事に飛び込み、笑い、裸で油そそがれ、苦しみの中で生きたまま焼かれたことは間違いありません。カッシウス・ディオの80冊のローマ史の巻で、その内容は偶然に受け継がれています。最終的に、残ったものは単に残ったものです。
4,"Am Leben zu sein bedeutet, Verluste zu erfahren. Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt. Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen? Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit. In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten. Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.",生きているということは、損失を経験することを意味します。何が起こるかという問題は、人類そのものほど若いわけではありません。なぜなら、予測可能性を逃れ、死の時間と状況を暗闇に残すことは、未来の不可欠で不安な特徴だからです。ほろ苦い期待の防御魔法、精神的な期待によって恐れられていることを防ぎたいという致命的な衝動を知らない人はいますか?荒廃を予測し、起こりうる大惨事を想像し、したがって、自分は厄介な驚きに免疫があると信じています.古代において、夢は慰めを約束しました。ギリシャ人が神託のように来るべきことを約束したと言いました。死を恐れて自ら命を絶つ人も少なくありません。
5,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten. Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten: Es war in Thessalien, wo im frühen vorchristlichen 5. Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen. Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",過去にしがみつき、忘却を止めるためのさまざまな戦略があります。伝統を信頼するなら、ペルシア人とギリシア人との間の一連の壊滅的な戦争は、私たちの歴史記述の始まりであり、今ではほとんど忘れ去られている記憶術の始まりには、多くの死者を出した災害があります。それはテッサリアでした。紀元前 5 世紀初頭、倒壊した家屋がホリデー パーティー全体を殺しました。唯一の生存者である詩人シオスのシモニデスは、訓練された記憶力のおかげで、廃墟となった建物に精神的に再び入り込み、ゲストの座席配置を呼び出すことができました。がれきによって変形した死体が確認された。生と死のどちらか、またはどちらかに固有の多くのパラドックスの 1 つであるのは、故人を回復不能な失われたものと名付けることによって、彼を失った悲しみが同時に 2 倍になったり半分になったりするのに対し、行方不明者や行方不明者の不確かな運命が親族を引き留めていることです。不安な希望と否定された悲しみの漠然とした悪夢に囚われており、それがそれを受け入れることと生き続けることの両方を妨げています。
6,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird. Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: »Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.«",死のカエスラは継承と記憶の出発点であり、喪はすべての文化の源であり、それによって人はギャップのある空白、突然の静けさを歌、祈り、そして欠けているものに命を吹き込む物語で埋めます。また。喪失の経験は、喪に服すべきものの輪郭を中空の形のように浮かび上がらせ、それが喪の変容する光の中で欲望の対象に変わること、またはハイデルベルクの動物学教授が言ったように、それが珍しいことではありませんノイエ・ブレーム・ブッヘーライの巻の序文で次のように述べている: »西側の人々のほとんど理解できない特徴の 1 つは、彼らがまだそこにあるものよりも失われたものを高く評価することのようです. 他に方法はありません.それ以来、Thylacine から発せられてきた奇妙な魅力を説明するために. «
7,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ. Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt: So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken. Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",死とそれに伴う問題、死体から遺棄された所有物まで、彼または彼女の遺産が同時に存在する中で人の突然の不在にどのように対処するかが、時間の経過とともに答えを要求し、行動を引き起こしたことは議論の余地がありません。意味は単なる目的を超越し、私たちの初期の祖先を動物の領域から人間の領域へと導きました。同じ種の他のメンバーの死骸を分解の自然なプロセスに単純に引き渡すことは、一般的に人間の特徴と見なされますが、他の高等動物でも同様の行動が観察されます。たとえば、ゾウは死にかけている群れの周りに集まります。彼らは怒ってトランペットを鳴らし、死体を土と枝で覆う前に、死体を再び起こそうとすることがよくあります。彼らは数年後に定期的に死の場所を訪れますが、それには間違いなく良い記憶が必要です。
8,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen. Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",崩壊と破壊の多様な現象が主要な役割を果たしているこの本の作業をほぼ終えた今になって初めて、基本的にはもはや存在しない死に対処する無数の方法の1つに過ぎないことに気づきました。死んだ両親を食べていたヘロドトスが証言したカラティア人の習慣よりもぎこちなく、気配りがあり、ギリシャ人の習慣を聞いて恐怖を感じました。というのは、常に自分の死期を自分自身に思い起こさせる人が生に近いのか、それとも死を抑圧することに成功した人なのかについては、すべてが一つであると想像することの方が恐ろしいことなのか、それとも終わりがあるのか を想像することよりも、あり得ませんでした。
9,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché. Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss — einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben. Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name »kleine Insel« oder »vom Wasser umgeben« bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich — aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",もちろん、私はその前に他の注目すべき埋葬地を訪れたことがあります。ベニスのラグーンの青緑色の海から突き出た高い赤レンガの壁を持つ難攻不落の要塞のようにそびえ立つ死者の島、サンミケーレ、または派手毎年恒例のメキシコ見本市でのハリウッド フォーエバー墓地の賑わい 人々は、オレンジと黄色の装飾が施された墓と、高度な分解によって永遠にニヤニヤすることを余儀なくされた鮮やかな色の砂糖と張り子で作られた頭蓋骨で、Día de los Muertos を祝いました。しかし、その漁村の墓地ほど私を感動させたものはありませんでした。その独特な間取り図には、円と正方形の間の一種の妥協点がありました。私は、そこで実現した巨大なユートピアの象徴に過ぎないと思いました。目の前の死。デンマーク語で「小さな島」または「水に囲まれた」を意味するこの場所は、住民が死者を私たちの真ん中に連れてくるのではなく、文字通り彼らの真ん中に連れてきたという理由だけで、より生命に近いと長い間確信していました。いつものように、すべての緯度で一般的です—都市空間がその抑制されない成長のために墓地を少し後に組み込むことがよくあったとしても、コミュニティの中心から市の門まで追放される.
10,"An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden. Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird. Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht. Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten. Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne »ruhen« nennt. Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.",数年前の8月のある日、私は北部の町を訪れていました。それは海の腕の最後の膨らみの 1 つに位置し、前氷期以来ずっと内陸に達しており、春にはニシン、夏にはウナギ、秋にはタラ、コイ、カワカマス、冬には鯛が釣れるので、今日まで漁師の職業が実践されています。何世紀にもわたって、これらの男性とその家族は、絵のように美しいとしか言いようのない近所に住んでいました.要するに、時代遅れになったように見える場所の 1 つであり、魅惑的であると同時に漠然とした過去が生きていると信じる誘惑に簡単に負けてしまう場所でもあります。しかし、私が特に覚えているのは、白く塗られた低い家々の前に咲くバラの茂みや背の高いゼニアオイ、カラフルに塗装された木製のドア、ほとんどが石の多い海岸に直接つながっている建物間の狭い通路ではありませんが、不思議なことに、私が居留地の中心にあったのは市場ではなく、若い落葉広葉樹のシナノキの木陰に囲まれ、鋳鉄製のフェンスに囲まれた墓地でした。死者は希望的観測から「休んでいる」と呼ぶのが好きな根絶できないものから見ることができることを地下で行いました。最初は不安だと思っていた私の驚きは、料理をしているときにキッチンから若くして亡くなった息子の墓を見ることができる女性の家に気づいたとき、さらに大きくなりました。ここで葬儀を行う死者のギルドの何世紀にもわたる伝統が、私が以前は住民からしか知らなかったように、死者と同じ家族の生活を密接に残すことにつながったことに気づきました。いくつかの太平洋の島々。
