id,source,target
1,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Miho wzięła ślub i kupiła dom jednorodzinny, do którego często zapraszała koleżanki. Następnego dnia zazwyczaj musiałam iść do pracy, więc czasami te spotkania były mi trochę nie na rękę, ale jej dom był dla mnie jedynym poza konbini miejscem do interakcji z prawdziwym życiem. Poza tym kontakt z innymi kobietami w moim wieku był nie do przecenienia – dlatego starałam się zawsze przyjmować zaproszenia Miho. Tego dnia spotkałyśmy się we cztery: Miho, Yukari z dzieckiem, Satsuki, która była po ślubie, ale nie miała dzieci, i ja. Piłyśmy herbatę, jedząc przyniesione przez nas słodkości."
2,そのとき、私は、初めて、世界の部品になることができたのだった。私は、今、自分が生まれたと思った。世界の正常な部品としての私が、この日、確かに誕生したのだった。,"Wtedy po raz pierwszy udało mi się zostać częścią świata. „To moje narodziny”, pomyślałam. Tego dnia narodziłam się jako normalna część świata."
3,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"Kontynuowaliśmy szkolenie przez dwa tygodnie, które pozostały do otwarcia.Ćwiczyliśmy w parach, z prowadzącym albo udawaliśmy, że rozmawiamy z klientem. Musieliśmy pamiętać, by kłaniać się z uśmiechem, gdy tylko napotkamy jego spojrzenie. Kobiece środki higieniczne należało wkładać do papierowej torebki, zimne i ciepłe artykuły pakować osobno, a przed podaniem fast foodów koniecznie odkazić ręce sprejem z alkoholem. W kasie były prawdziwe pieniądze, ale na paragonach widniał napis „szkolenie”, a osoba po drugiej stronie lady też miała na sobie uniform, więc całość przypominała raczej zabawę w sklep."
4,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。そのため、妹はいつも私についてまわっていた。,"Moja o dwa lata młodsza siostra była normalna, nie to co ja. Nie trzymała się jednak na dystans, wręcz przeciwnie – lgnęła do mnie. Kiedy mama złościła się na nią o jakieś zwykłe rzeczy – nie tak jak na mnie – podchodziłam do niej i prosiłam, żeby wytłumaczyła, dlaczego się denerwuje. Mama przerywała wtedy kazanie."
5,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。「もっととってきたほうがいい？」近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。「小鳥さんはね、お墓をつくって埋めてあげよう。ほら、皆も泣いてるよ。お友達が死んじゃって寂しいね。ね、かわいそうでしょう？」「なんで？　せっかく死んでるのに」私の疑問に、母は絶句した。,"– Tata lubi pieczonego kurczaka, a kurczak to ptak, więc dzisiaj upieczmy i zjedzmy tego! – wymówiłam wyraźnie, myśląc, że mnie nie zrozumiała. Mama osłupiała, kobieta obok niej chyba też była zaskoczona, bo nagle otworzyła szeroko oczy i usta, nawet dziurki w nosie miała większe niż przedtem. Zachciało mi się śmiać, bo zabawnie wyglądała, ale zobaczyłam, że wpatruje się w moje ręce. Wtedy zrozumiałam, o co chodzi – przecież jeden ptaszek to za mało.– Przynieść więcej? – Rzuciłam okiem na dwa czy trzy wróble, które skakały po ziemi niedaleko. Wtedy mama wreszcie doszła do siebie.– Keiko! – zawołała wzburzona. – Wykopiemy ptaszkowi grób i urządzimy pogrzeb. Wszyscy płaczą, nie widzisz? Przykro im, że takie maleństwo umarło. To smutne, prawda?– Dlaczego? Przecież dla nas dobrze, że nie żyje.Mamie zabrakło słów."
6,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Błyskawicznie włożyłam puszkę kawy, papierosy i corn doga do torebki foliowej w rozmiarze S. W tym czasie mężczyzna, który potrząsał wcześniej drobnymi, włożył dłoń do kieszeni w kurtce, tak jakby nagle sobie o czymś przypomniał. Ten gest pozwolił mi natychmiast stwierdzić, że będzie chciał zapłacić kartą."
7,「いらっしゃいませ、おはようございます！」軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。「あー、あと煙草の５番を一つ」「かしこまりました」すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。「年齢確認のタッチをお願いします」画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"– Dzień dobry! – Ukłoniłam się lekko i wzięłam od niego puszkę.– A, i jeszcze papierosy, piątkę.– Oczywiście. – W mgnieniu oka wyciągnęłam paczkę mentolowych marlboro lightów i zeskanowałam ich kod.– Proszę o potwierdzenie.Mężczyzna spojrzał na gablotkę z fast foodami, dotykając ekranu, więc zatrzymałam się w pół ruchu. Mogłam zapytać: „Czy podać coś jeszcze?”, ale gdy klient wyglądał, jakby się wahał, zawsze się powstrzymywałam."
8,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Odwróciłam się i zerknęłam w kierunku kas, słysząc ciche brzęknięcie monet.Wiele osób, które przebiera drobnymi w dłoni lub w kieszeni, chce szybko kupić gazetę bądź papierosy i od razu wychodzi, więc byłam wyczulona na ten dźwięk.Tak jak myślałam, do kasy zbliżył się klient z puszką kawy w dłoni, drugą rękę trzymał w kieszeni. Błyskawicznie przeszłam przez sklep, żeby mężczyzna nie musiał czekać, i wsunęłam się za ladę."
9,コンビニエンスストアは、音で満ちている。客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。店員の掛け声に、バーコードをスキャンする音。かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Sklep wypełniały dźwięki. Melodyjka informująca, że ktoś wchodzi do środka, płynące z głośników głosy celebrytów reklamujących nowe produkty. Formułki wypowiadane przez pracowników, pikanie czytników kodów kreskowych. Odgłos towarów wkładanych do koszyka, szelest folii, gdy ktoś brał z półki pakowany chleb, stukanie obcasów. Wszystkie mieszały się ze sobą, stały się jednym odgłosem konbini, który ciągle uderzał w bębenki moich uszu."
10,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Miho i Satsuki miały identyczną mimikę i sposób mówienia, może dlatego, że obie mieszkały w tym samym miejscu i bardzo często się widywały. Ciastka też jadły w podobny sposób – łamały je na małe kawałki w dłoniach o starannie wypielęgnowanych paznokciach i wkładały do ust po jednym. Próbowałam sobie przypomnieć, czy wcześniej również tak robiły, ale nie byłam pewna. Gesty i drobne charakterystyczne zachowania z czasów, kiedy się poznałyśmy, pewnie już zniknęły."
