id,source,target
1,"»Was ist denn?«, fragte ich. »Nichts«, flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft. »Was darf’s denn heute aufs Schulbrot sein?«, flötete sie. »Mäuselchen«, flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend. »Käse, bitte«, sagte ich, »was hast du denn?« »Nichts«, flötete Selma, »hab ich doch gesagt.« Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte. Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.","„Co to jest?”, zapytałem. „Nic”, zaćwierkała Selma, otwierając lodówkę, wyjmując paczkę pokrojonego sera i wątrobianki i machając obydwoma w powietrzu. - Co chciałbyś dzisiaj na lunch w szkole? - gwizdnęła. „Mała mysz” zagwizdała później, a flety i małe myszy były teraz naprawdę niepokojące. „Poproszę ser”, powiedziałem, „co masz?” „Nic”, zaćwierkała Selma, „Mówiłam ci.” Posmarowała masłem kromkę chleba, a ponieważ wciąż się trzepotała, nadgarstkiem strząsnęła ser z kredensu. Selma zatrzymała się i spojrzała na paczkę sera, jakby to było coś cennego, co roztrzaskało się na tysiące kawałków."
2,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren. Unser Verstand funktioniert so. Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören. Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Selma trzy razy w życiu śniła o okapi i za każdym razem ktoś umierał, więc byliśmy przekonani, że sen o okapi i śmierć są ze sobą nierozerwalnie związane. Nasz umysł działa w ten sposób. W bardzo krótkim czasie potrafi sprawić, że najbardziej absurdalne rzeczy będą do siebie pasować. Na przykład dzbanki do kawy i sznurowadła, butelki zwrotne i choinki."
3,"»Was soll es denn sonst gewesen sein«, sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne. »Doch«, sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen. »Das ist doch Quatsch«, sagte Selma und rieb sich die Stirn, »das ist doch leider Quatsch, Luise.« Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose. »Weißt du, wann genau du das geträumt hast?« »Gegen drei Uhr«, sagte Selma. Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker. Drei Uhr. »Wir sollten das wahrscheinlich nicht so ernst nehmen«, sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","„Co innego mogło to być”, powiedziała Selma i trudno było pomylić okapi z jakimkolwiek innym zwierzęciem. ""Tak"" powiedziałem, to mogła być też przerośnięta krowa, źle ułożona żyrafa, kaprys natury, a te pręgi i rdzawy kolor, naprawdę tego wszystkiego dokładnie nie widać w nocy tam jest przecież wszystko bardzo rozmyte. – To nonsens – powiedziała Selma, pocierając czoło. – Niestety to nonsens, Luise. Położyła plasterek sera na chlebie, złożyła go i włożyła do mojego pudełka na drugie śniadanie. – Czy wiesz, kiedy dokładnie ci się to śniło? — Około trzeciej — powiedziała Selma. Była zaskoczona, gdy obraz okapi zniknął, obudziła się siedząc na łóżku i wpatrując się w swoją koszulę nocną, w której właśnie marzyła o staniu na Uhlhecku, a potem w budzik. Trzecia. „Prawdopodobnie nie powinniśmy brać tego tak poważnie”, powiedziała Selma, ale powiedziała to jak detektyw telewizyjny, który nie traktuje anonimowego listu zbyt poważnie."
4,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht. Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte. In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen. Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: »Drahtfabrik«, sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren. »Jetzt Feld. Weide. Das Gehöft vom verrückten Hassel. Wiese. Wald. Wald. Hochsitz eins. Feld. Wald. Wiese. Weide, Weide. Reifenfabrik. Dorf. Weide. Feld. Hochsitz zwei. Waldstück. Hof. Feld. Wald. Hochsitz drei. Dorf.«","Jazda pociągiem trwała piętnaście minut, bez przystanków pośrednich. Od naszej pierwszej jazdy pociągiem zawsze graliśmy w to samo: staliśmy plecami do okien naprzeciwko drzwi pociągu, Martin zamknął oczy, wyjrzałem przez okno drzwi pociągu, za którymi siedział Martin . W pierwszej klasie opowiedziałem Martinowi, co zobaczyłem na przejażdżce, a Martin próbował to wszystko zapamiętać. To zadziałało tak dobrze, że na drugim roku już nic nie notowałem, a Martin, odwrócony plecami do okna i z zamkniętymi oczami, był w stanie wyrecytować prawie wszystko, co widziałem przez zaparowaną szybę pociągu: „Fabryka drutu, – powiedział dokładnie w tym momencie, kiedy przejeżdżaliśmy obok fabryki drutu. „Teraz pole. Pastwisko. Gospodarstwo Szalonego Hassela. Łąka. Las. Las. okoń jeden. Pole. Las. Łąka. pastwisko, pastwisko. fabryka opon. Wioska. Pastwisko. Pole. okoń dwa. kawałek lasu. Sąd. Pole. Las. okoń trzy. Wioska."""
5,"Bauer Häubel war der festen Überzeugung, dass der Tod höflich sein würde, so wie Bauer Häubel selbst es sein Leben lang gewesen war. Er war sicher, dass der Tod ihm das Leben nicht entreißen, sondern behutsam aus der Hand nehmen würde. Er stellte sich vor, wie der Tod vorsichtig anklopfte, die Tür nur einen Spalt öffnete und »Darf ich?« fragte, was Bauer Häubel natürlich bejahen würde. »Selbstverständlich«, würde Bauer Häubel sagen, »treten Sie doch ein«, und der Tod würde eintreten. Er würde sich an Bauer Häubels Bett stellen und fragen: »Passt es Ihnen jetzt? Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen.« Bauer Häubel würde sich aufrichten und »Nein, nein, es passt mir gerade sehr gut« sagen, »lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können«, und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen. Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","Farmer Häubel mocno wierzył, że śmierć będzie grzeczna, tak jak sam farmer Häubel był przez całe życie. Był pewien, że śmierć nie wyrwie mu życia, ale delikatnie wyrwie je z jego rąk. Wyobraził sobie śmierć ostrożnie pukającą, otwierającą drzwi i pytającą „Czy mogę?”, na co farmer Häubel oczywiście odpowiedziałby twierdząco. „Oczywiście”, mawiał farmer Häubel, „wejdź” i następowała śmierć. Stawał przy łóżku Bauera Häubela i pytał: „Wszystko w porządku? W przeciwnym razie mogę przyjść później.” Farmer Häubel siadał i mówił: „Nie, nie, teraz mi to pasuje”, „nie odkładajmy tego ponownie, kto wie, kiedy znowu to ustawisz może”, a Śmierć siadała na krześle już przygotowanym u wezgłowia. Z góry przeprosiłby za oziębłe ręce, o czym farmer Häubel wiedział, że nie miałby nic przeciwko, a następnie zasłonił dłonią oczy farmera Häubela."
6,"Das stimmte. Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin. Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete. Selma stand immer noch erhoben vor der Küchenbank. Sie schaute lange auf den Hund. Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.","To była prawda. Pies był koloru błota pośniegowego, był wyblakły szary i kudłaty jak całkowicie irlandzki wilczarz bez niczego innego. Jego ciało było małe, ale jego łapy były tak duże jak łapy niedźwiedzia i wszyscy wiedzieliśmy, co to znaczy. Selma nadal stała przed kuchennym blatem. Długo przyglądała się psu. Potem spojrzała na mojego ojca, jakby był sklepem z pamiątkami."
7,"»Klappe halten«, sagte der Optiker noch einmal lauter und ging schneller, »Selma findet nur sehr selten etwas bedrohlich oder unansehnlich.« Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen. Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde. »Feigheit war das«, sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun. »Besonnenheit war das«, sagten die Stimmen, »Angst ist ja manchmal doch ein guter Ratgeber«, sagten sie und summten die Titelmelodie der Vorabendserie. Der Optiker wurde jetzt langsamer. Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.","- Zamknij się - powiedział znowu optyk głośniej i przyspieszył - Selma rzadko znajduje coś groźnego lub nieestetycznego. Miał w tym absolutną rację i niestety powiedział więcej, niż powinien był odpowiedzieć głosom. Ale może jednak uznają miłość za brzydką, syczały głosy, mówiono, że istnieje powód, dla którego prawda była ukrywana przez tak długi czas. „To było tchórzostwo” – powiedział optyk, przenosząc skórzaną torbę na drugie biodro, ponieważ uderzenia torby i głosy zaczynały boleć. „To była roztropność” - powiedziały głosy. „W końcu strach jest czasami dobrym przewodnikiem” - powiedziały i zanuciły tytułową melodię serialu z poprzedniego wieczoru. Optometrysta teraz zwalniał. Droga do domu Selmy, która właściwie zajęła dziesięć minut, nagle wydała jej się całodzienną podróżą, całodzienną podróżą z mnóstwem bagażu."
8,"Auch das Schwimmen hatten Selma und der Optiker uns beigebracht, sie hatten im Nichtschwimmerbecken gestanden, beide bis zum Bauchnabel im Wasser, Selma trug eine große violette Rüschen-Badehaube, die aussah wie eine Hortensie und die sie sich von Elsbeth geliehen hatte, damit Rudi Carrells Frisur nichts geschah. Ich lag mit dem Bauch auf Selmas Händen, Martin auf den Händen des Optikers. »Wir lassen nicht los«, sagten Selma und der Optiker, und irgendwann: »Wir lassen jetzt los«, und Martin und ich schwammen, erst zappelig und mit vor Panik und Stolz weit aufgerissenen Augen, dann immer sicherer. Selma fiel dem Optiker jubelnd in die Arme, und dem Optiker traten die Tränen in die Augen.","Selma i optyk nauczyli nas też pływać, stali w basenie dla nieumiejących pływać, oboje po pępki w wodzie, Selma miała na sobie duży fioletowy czepek kąpielowy z falbankami, które wyglądały jak hortensja i który zapożyczone od Elsbeth, więc fryzura Rudiego Carrella nic się nie wydarzyła. Leżę z brzuchem na rękach Selmy, Martina na rękach optyka. „Nie odpuścimy” – powiedzieli Selma i optyk, aw pewnym momencie: „Teraz odpuścimy” i Martin i ja płynęliśmy, najpierw niespokojni iz oczami szeroko otwartymi z paniki i dumy, potem coraz bardziej i bardziej pewny siebie. Selma radośnie wpadła w ramiona optyka, a łzy napłynęły mu do oczu."
9,"Er ging an weiteren Häusern vorbei, Häusern voller verschwiegener Wahrheiten, die ans Licht wollten, und er fuhr jetzt alles auf, was er je an Sinnsprüchen über Mut gelesen hatte. Das war eine Menge. Immer, wenn er mit Selma in die Kreisstadt fuhr, weil Selma ihren Wochenendeinkauf erledigen wollte, wartete der Optiker vor einem abgelegenen Geschenkideengeschäft auf sie, denn dort konnte man gut heimlich rauchen, dort wurde man von Selma bestimmt nicht erwischt, nirgends war man vor ihr so sicher wie vor einem Geschenkideengeschäft. Während Selma einkaufte, hatte der Optiker mittlerweile den ganzen immerhin 96-fächrigen Postkartenständer vor dem Geschenkideengeschäft gelesen und vollgequalmt. Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte. Jetzt, da er merkte, dass die Stimmen immer kraftvoller und er immer kraftloser wurde, sagte er sich die Sprüche auf, laut und schon kurz vor Selmas Haus.","Mijał kolejne domy, domy pełne ukrytych prawd, które chciały zostać ujawnione, i wypowiadał teraz wszystkie aforyzmy o odwadze, jakie kiedykolwiek czytał. To było dużo. Ilekroć jechał z Selmą do starostwa, bo Selma chciała zrobić weekendowe zakupy, optyk czekał na nią przed odległym sklepem z pamiątkami, bo tam można było potajemnie palić, Selma na pewno by cię tam nie przyłapała, byłeś nigdzie przed nią tak bezpiecznie, jak przed sklepem z pomysłami na prezenty. Kiedy Selma robiła zakupy, optyk w międzyczasie czytał i palił całe stoisko z 96 kartami przed sklepem z pamiątkami. Każda pocztówka przedstawiała pejzaż nie mający nic wspólnego z siedzibą powiatu, czyli morze, wodospad czy pustynię, a na każdej widniało motto, które nie miało nic wspólnego z optykiem. Teraz, gdy zauważył, że głosy stawały się coraz silniejsze, a on coraz słabszy, powiedział do siebie te słowa, głośno i tuż przed domem Selmy."
10,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden. Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat. Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus. Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","Kiedy spałem na dole z Selmą, opowiadała mi historie ze szczęśliwym zakończeniem na skraju łóżka. Kiedy byłam młodsza, po opowiadaniach trzymałam ją za nadgarstek, kładłam kciuk na pulsie i wyobrażałam sobie, że cały świat robi wszystko w rytm bicia serca Selmy. Wyobraziłam sobie optometrystę szlifującego soczewki, Martina podnoszącego ciężar, Elsbeth przycinającą żywopłot, sprzedawczynię przechowującą soki w torebkach, moją matkę układającą gałęzie jodły, mojego ojca stemplującego recepty, a wszystko to w rytmie bicia serca Selmy. Zawsze przy nim zasypiałam, ale teraz, w wieku dziesięciu lat, Selma uznała, że jestem na to za stara."
