id,source,translation
1,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Miho and Satsuki wear exactly the same expression and speak the same way, perhaps because they live close to each other and often meet up. The way they eat cookies is especially similar, both breaking off tiny pieces and putting them in their mouths with hands that have perfectly manicured nails. I couldn’t help wondering whether they had always been like that, but my memory was hazy. The little habits and gestures they had last time I met them must have already been flushed out of my mind I thought to myself."
2,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"After Miho married, she and her husband bought a secondhand house where she now often holds little parties with her friends. There are times when I feel like it’s too much bother, knowing I have to work the next day. But it’s the only connection I have to the world outside the convenience store and a precious opportunity to mingle with “normal” women my age, so I usually accept her invitations. Today there was Yukari and her young child, and Satsuki, who was married but still childless, and we had all brought cakes along to have with tea."
3,そのとき、私は、初めて、世界の部品になることができたのだった。私は、今、自分が生まれたと思った。世界の正常な部品としての私が、この日、確かに誕生したのだった。,"At that moment, for the first time ever, I felt I’d become a part in the machine of society. I’ve been reborn, I thought. That day, I actually became a normal cog in society."
4,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"For the two weeks prior to opening, we worked in pairs to role-play dealing with imaginary customers. We practiced looking the customer in the eye, smiling and bowing, cleaning our hands with alcohol before handling items from the hot-food cabinet, putting hot and cold items into separate bags, and sanitary products into paper bags. The money in the till was real so we would become accustomed to handling it, but the receipts were marked TRAINING in big letters, and our “customers” were our fellow uniformed workers, so it was rather like playing at shop."
5,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。そのため、妹はいつも私についてまわっていた。,"My little sister, who is two years younger than me, was a normal child. Even so, she never tried to avoid me; indeed, she adored me. Unlike me she was always being told off for silly little things, and whenever this happened I would go up to mother and ask her why she was so angry. This generally put an end to the lecture, and my sister always thanked me for it as if she thought I were protecting her. It also helped that I wasn’t all that interested in sweets and toys and would often give them to her, and so she was always hanging around me."
6,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。ほら、皆も泣いてるよ。お友達が死んじゃって寂しいね。ね、かわいそうでしょう？」 「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"“Daddy likes yakitori, doesn’t he? Let’s grill it and have it for dinner!” She looked at me, startled. Thinking she hadn’t heard properly, I repeated what I’d said, this time clearly enunciating my words. The mother sitting next to her gaped at me, her eyes, nostrils, and mouth forming perfect O’s. She looked so comical I almost burst out laughing. But then I saw her staring at the bird in my hand and I realized that one of these little birds probably wouldn’t be enough for Daddy. “Shall I get some more?” I asked, glancing at two or three other birds strutting around. “Keiko!” my mother exclaimed reprovingly, finally coming to her senses. “Let’s make a grave for Mr. Budgie and bury him. Look, everyone’s crying. His friends must be sad he died. The poor little thing!” “But it’s dead. Let’s eat it!” My mother was speechless."
7,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"I put the can of coffee, cigarettes, and corn dog into a small-size bag. Until then the man had been jingling the coins in his pocket, but now he suddenly moves his hand to his breast pocket as though something has just occurred to him. Instantly I deduce that he will use electronic money."
8,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。 「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。 「年齢確認のタッチをお願いします」 画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"“Irasshaimasé! Good morning, sir.” I bow and take the can of coffee he holds out to me. “Oh, and a pack of Marlboro Menthol Lights.” “Right away, sir.” I take out a pack of the cigarettes and scan the bar code. “Please confirm your age on the touch screen.” As he does so, I notice him glance at the hot-food cabinet. I could ask him whether he’d like anything else, but when a customer appears to be dithering over whether or not to buy something, I make a point of taking a step back and waiting."
9,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Alerted by a faint clink of coins I turn and look over at the cash register. It’s a sound I’m sensitive to, since customers who come just to buy cigarettes or a newspaper often jingle coins in their hand or pocket. And yes: as I’d thought, a man with a can of coffee in one hand, the other hand in his pocket, is approaching the till. I quickly move through the store, slide behind the counter, and stand at the ready so as not to keep him waiting."
10,コンビニエンスストアは、音で満ちている。客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。店員の掛け声に、バーコードをスキャンする音。かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"A convenience store is a world of sound. From the tinkle of the door chime to the voices of TV celebrities advertising new products over the in-store cable network, to the calls of the store workers, the beeps of the bar code scanner, the rustle of customers picking up items and placing them in baskets, and the clacking of heels walking around the store. It all blends into the convenience store sound that ceaselessly caresses my eardrums."
