id,source,target
1,"«Лжешь»! – подумал я.Брелоки и перстень на мизинце плохо вязались с письмом ради куска хлеба, да и по лицу Камышева пробежала чуть заметная, уловимая опытным глазом тучка, которую можно видеть на лицах только редко лгущих людей.– Какой сюжет вашей повести? – спросил я.– Сюжет… Как бы вам сказать? Сюжет не новый… Любовь, убийство… Да вы прочтете, увидите… «Из записок судебного следователя»…",「うそだ！」と、私は思った。キーケースとミスキーについていた指輪が、パンのかけらのために、カミシェフの顔には、経験豊かな目で見つけることができる、ほんの少しだけ見える、うかがえるほどのうなずきが走った。「あなたの物語の話題は？」と、私は尋ねた。「話題……どういうことかしら？ 新しい話題ではないわね……恋愛、殺人……それから読んで、見てごらんなさいよ……『裁判偵察官の手記』……」
2,"Камышев вскинул на меня своими добрыми глазами и тихо засмеялся.– Надоедная служба… Служил-служил, махнул рукой и бросил. Занятий у меня теперь нет, есть почти нечего… И если вы, минуя достоинства, напечатаете мою повесть, то сделаете мне больше, чем одолжение… Вы поможете мне… Газета не богадельня, не странно-приимный дом… Я это знаю, но… уж вы будьте так добры…",カミシェフは、僕に優しい目で見つめ、そしてそっと笑った。「つまらない仕事だったなあ……仕事をしてしまって、手を振って投げ出したんだ。今はほとんど何もないんだ……もし、あなたが僕の小説を出版してくれるなら、それは僕にとって貸し付けよりも多くのことをしてくれることになる……新聞社は宝物庫でもなんでもないし、招待客を歓迎する家でもないようだ……それはわかっているけど……どうかお願いします……」
3,"– Очень рад… Чем могу быть полезен?Желающий попасть в начинающие сел и продолжал, глядя на пол своими умоляющими глазами:– Я притащил к вам маленькую повесть, которую мне хотелось бы напечатать в вашей газете. Я вам откровенно скажу, г. редактор: написал я свою повесть не для авторской славы и не для звуков сладких… Для этих хороших вещей я уже постарел. Вступаю же на путь авторский просто из меркантильных побуждений… Заработать хочется… Я теперь решительно никаких не имею занятий. Был, знаете ли, судебным следователем в С-м уезде, прослужил пять с лишком лет, но ни капитала не нажил, ни невинности не сохранил…",「どうもよろしくおねがいします。どうしてもお役に立てることはないでしょうか？」新しい村に入りたいと願う男は、うなだれた目で床を見ながら、こう続けた。「あなたの新聞に印刷してほしい小説を持ってきました。私があなたに正直に話します、編集長さま。この小説を書いたのは、自分の評判を上げたり、甘い言葉を聞いたりするためではなく、私はもうそういうことは考えていません。私は単なる自分の必要によって、作家の道に入りました。お金を稼ぎたいのです。今は何もかもないのです。先ほど言ったとおり、私はＳ県で裁判員をして５年ほど働いていましたが、お金を貯めることもなく、無実を守ることもできませんでした……」
4,"«Как, однако, он много говорит!» – подумал я, протягивая руку к перу и тем давая знать, что мне некогда. (Уж больно надоели мне тогда посетители!)– Я отниму у вас одну только минуту! – продолжал мой герой извиняющимся голосом. – Но прежде всего позвольте представиться… Кандидат прав Иван Петрович Камышев, бывший судебный следователь… К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями. Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок. Но лучше поздно, чем никогда.",「なんて多くのことを話しているんだろう！」と、私は思いながら、ペンを取り、時間がないことを示した（あの時、訪問者がどれほどうんざりさせたか！）。「たった一分だけお願いします！」と、私の主人公は謝罪しながら話し続けた。「ではまず自己紹介をさせてください。法律の学士イワン・ペトロヴィッチ・カミシェフです。書くことを職業としている人々にはお世話になりませんが、私は文学的な目的で訪ねてきました。私は四十を超えているにもかかわらず、新人作家となることを望んでいます。だが、遅くともそれほど悪くないでしょう。」
5,"Войдя ко мне в кабинет, он сконфузился. Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид.– Извините, ради бога! – начал он мягким, сочным баритоном. – Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение. Вы так заняты! Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу… Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение. Я преклоняюсь перед правилами, потому что люблю порядок…",彼は私の部屋に入ってきて、おどおどした様子になった。彼の柔和で繊細な性格は、私の不満げな表情にショックを受けたのだろう。「お許しください、どうか！」と、彼は、柔らかくて濃厚なバリトン声で話し始めた。「私があなたのところに、決まった時間以外に入ってきて、あなたに特別な例外をしてもらうなんて、本当に申し訳ないです。あなたはとても忙しいですからね。でも、ご存じの通り、私は明日オデッセイへ行く重要な仕事があるんです…もし、その旅行を土曜日に延期できるなら、私はきっとあなたに特別な例外をしてもらうことはしませんでした。私は規則を尊敬しています、なぜなら私は秩序を愛しているからです……」
6,"Каштановые волосы и борода густы и мягки, как шёлк. Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души… Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы. Правда это или нет – читатель опять-таки увидит далее… Ни выражение лица, ни борода – ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела. В этих движениях сквозят воспитанность, легкость, грация и даже – простите за выражение – некоторая женственность. Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного. За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами. Шаги его бесшумны, рукопожатия слабы. Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям. Глядя на его легкие движения, не верится, что он силен и тяжел. Спенсер мог бы назвать его образцом грации.",カシュタン色の髪と髭は、シルクのように柔らかく、豊かなものでした。柔らかい髪が、柔和で、「シルクの」ような心を持つ人の特徴だと言われています。犯罪者や悪い性格の人々は、多くの場合、硬い髪を持っています。本当なのかどうかは、読者が今後確認してください。表情や髭でさえ、コカードをかぶった男性において、何よりも優しく、柔らかいのは、彼の大きく重い体の動きです。この動きには、教養、軽やかさ、優雅さ、そして――お許しを――女性らしさが滲み出ています。彼には、馬蹄を曲げたり、サーディンから箱を握りしめたりするのに、ほとんど力が必要とされません。しかし、彼の動きには、肉体的な力が表れていないのです。ドアのハンドルや帽子を取るときも、蝶のように、優しく、慎重に、指で軽く触れるだけです。彼の歩きは静かで、握手は弱い。彼を見ていると、ゴリアフのような力を持っていることを忘れてしまいます。5人のアンドレイを超えるものを、片手で持ち上げることができるのに。彼の軽やかな動きを見ていると、彼が強く重いとは信じられません。スペンサーは、彼を優雅さのモデルと呼ぶことができたでしょう。
7,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой… Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать. Я мог бы даже держать пари.Проиграл бы я пари или нет – читатель увидит далее.",彼の顔からは、偽りのない、広い、素朴な性格と真実が漂っている。もし顔が心の鏡なら、私は彼と初めて会った日から、彼が嘘をつくことができないという誠実な約束をすることができただろう。私が賭けに負けるかどうかは、読者が今後にて知ることとなる。
8,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь. Всё его тело дышит здоровьем и силой. Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика. Ему под сорок. Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм. На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень. Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, – он чрезвычайно красив. Я не женщина и не художник. Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление. Его большое мускулистое лицо осталось навсегда в моей памяти. На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название. Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно. Что-то умоляющее, детское, безропотно терпящее… У хитрых и очень умных людей не бывает таких глаз.",彼は、私がすでに言ったように、背が高く、肩幅が広く、働き馬のような肉体をしていた。彼のすべての体は健康と力で満ちていた。顔は赤みを帯び、手は大きく、胸は広く、筋肉質で、髪は健康な少年のように豊かだった。彼は40歳だった。彼は最新のモードに従って、新しく縫い付けられたトライコートできちんと着飾っていた。胸には大きな金のチェーンと、小さくて明るいダイヤモンドの星が輝くピアスが付いていた。しかし、それよりも重要なのは、彼が非常に美しいことだった。私は女性でも美術家でもない。男性の美しさについてはあまり理解していないが、彼の美しい顔立ちは私に深い印象を与えた。彼の巨大な筋肉質の顔は永遠に私の記憶に残っている。その顔には、真のギリシャ鼻と、細い唇と、美しい青い瞳があり、その瞳には優しさと、それ以上の何かがあった。その「何か」は、悲しんでいるか、痛みを感じている時に小さな動物の瞳に見られるものだ。懇願するような、子供のような、無抵抗な受け入れるような……賢く非常に賢い人々の瞳には、そのような瞳はない。
9,"Я вздохнул, положил перо и принялся ждать господина с кокардой. Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время. Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени. Господин же с кокардой не заставил ждать себя. Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой – фуражку с кокардой.Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль, Необходимо описать его наружность.",溜息をついて、筆を置き、そしてお客様がコカードを持ってくるのを待つことにした。小説家という職業に就いていない人たちが、「編集部」という言葉を聞いて、神聖な敬意を払うようになると、それだけでかなりの時間を要する。編集長の「お願い」を受けてから、かすかな咳をしたり、くしゃくしゃしたりしながら、ゆっくりとドアを開け、ゆっくりと入ってくるので、さらに時間がかかる。しかし、コカードを持ったお客様は、私を待たせることなく現れた。アンドレイがドアを閉めるやいなや、私の部屋には、高肩で幅広の肩を持つ男が、片手に紙製の袋を、もう片方の手にコカードを持って入ってきた。この私との会談を求めてきた男性は、私の物語の中で非常に重要な役割を果たしています。彼の外見を描写する必要があります。
10,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.– Должно быть, чиновник-с, – добавил Андрей, – с кокардой…– Попроси его прийти в другое время, – сказал я. – Сегодня я занят. Скажи, что редактор принимает только по субботам.– Он и третьего дня приходил, вас спрашивал. Говорит, что дело большое. Просит и чуть не плачет. В субботу, говорит, ему несвободно… Прикажете принять?",１８８０年の４月のある午後、私のオフィスに守衛のアンドレイが入ってきて、そっと私に話しかけた。どうやら、いくらか神秘的な男が編集部にやってきて、編集長との会談を強く要求しているらしいと。「きっと官僚の人かな」と、アンドレイが付け加えた。「鍔をつけて……」「今日は忙しいから、他の日に来てもらって」と、私は言った。「編集長は土曜日だけ受け付けるんだよ」「そうですね、そうですね。でも、彼は３日目にも来て、あなたを尋ねていました。大事な仕事だと言って、土曜日は忙しいと泣きながら言っていました。受け入れますか？」
