id,source,target
1,"Беспредельный морской шум не прекращался ни на минуту. Он набегал длинными волнами, то усиливаясь, то затихая. И ветер то начинал шуметь в голых деревьях, то замолкал, так же как и я прислушиваясь к течению ночи. Но он не уходил, он был здесь. Я это знал по запаху мокрой гальки и по едва внятному трепету одинокого платанового листа. Я заметил еще днем этот упрямый сизый лист, но сейчас, ночью, он казался мне маленьким живым существом, моим единственным бодрствующим другом. Изредка из тьмы, из города, доносились ружейные выстрелы. После каждого выстрела долго лаяли собаки. Потом далеко в море мелькнул тусклый огонь и погас.","The endless sound of the sea never ceased for a moment. It came in long waves, sometimes intensifying and sometimes subsiding. The wind would start to rustle in the bare trees and then fall silent, just as I listened to the flow of the night. But he didn't leave, he was here. I knew this from the smell of wet pebbles and the barely audible rustle of a solitary maple leaf. I had noticed this stubborn grey leaf during the day, but now, at night, it seemed to me like a small living creature, my only lively companion. Occasionally, shots from a rifle could be heard coming from the darkness of the city. After each shot, the dogs barked for a long time. Then far out at sea a dim light flickered and went out."
2,"Он заставлял смотреть на эти вещи пристальнее и дольше, чем мы это делаем обычно, и открывать в них много не замеченных ранее качеств. Так, в ноздреватом желтом камне было много накрепко впаянных в него маленьких морских ракушек, на кустах дрока оставалось еще несколько цветов, они сидели на прямых твердых стеблях, как промокшие и сморщенные золотые бабочки, и терпеливо дожидались солнца. Но оно очень редко проступало в тумане размытым белым пятном и не давало ни теплоты, ни тени. Под единственным старым платаном с лимонными пятнами на стволе валялись листья, как бы вырезанные из тусклого зеленого бархата. По чугунной калитке вереницей бежали муравьи, сносили в свои подземные житницы последние запасы на зиму, а под якорной цепью жила маленькая робкая жаба.","He would make us look at these things more closely and for longer than we usually do, and discover many qualities in them that had not been noticed before. Thus, in the yellowish-brown stone there were many small sea shells firmly embedded in it, on the bushes of broom there were still a few flowers, they sat on straight, firm stems, like wet and crumpled golden butterflies, and patiently waited for the sun. But it rarely emerged in the mist as a blurry white patch, giving neither warmth nor shade. Under the single old plane tree with lemon-coloured spots on its trunk, leaves were lying about as if cut out of a dull green velvet. Ants were running in a line through the iron gate, carrying away the last supplies for winter to their underground granaries, and a small timid frog lived under the anchor chain."
3,"Ночью на другом берегу реки кто-то начал махать фонарем и протяжно кричать. Я вышел с дядей Илько на берег. Река ревела. Вода шла через греблю холодным водопадом. Ночь стояла поздняя, глухая, ни единой звезды не было над головой. В лицо дуло дикой свежестью разлива, оттаявшей земли. И все время кто-то махал на том берегу фонарем и кричал, но слов за шумом реки нельзя было разобрать.","At night on the other side of the river someone started waving a flashlight and shouting in a drawn-out voice. I went out to the shore with my uncle Ilko. The river was roaring. The water flowed over the dam in a cold waterfall. It was a late, silent night, and not a single star was visible in the sky. A wild freshness blew in his face, melted from the earth. And all the time someone was waving a flashlight on the other bank and shouting, but the words were lost in the noise of the river."
4,"Когда гроб вынесли на крыльцо, я увидел на том берегу реки старую коляску, распряженных и привязанных к ней лошадей и маленькую женщину в черном – маму. Она стояла неподвижно на берегу. Она видела оттуда, как выносили отца. Потом она опустилась на колени и упала головой на песок.","When the coffin was carried out onto the porch, I saw on the other side of the river an old carriage, horses harnessed and tied to it, and a small woman in black – the mother. She stood motionless on the shore. She saw from there how they were taking her father away. Then she knelt down and fell with her head on the sand."
5,"– Нет, – отвечал дед. – Это верно, не виделись. Остап начал слепнуть. Надумал он дойти тогда до Петербурга, чтобы увидеть ту женщину, пока он еще не совсем ослеп. Дошел он до царской столицы и узнал, что она умерла, – мабудь, не выдержала разлуки. Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось – на камне лежала его железная роза. Завещала та женщина положить розу на ее могилу. Навеки. А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом. Аминь!","No, Grandfather replied. ""That's right, we haven't seen each other. Ostap started to go blind. He had the idea of travelling to St. Petersburg at that time to see the same woman before he went completely blind. He arrived at the royal capital and found out that she had died - perhaps she could not bear the separation. Ostap found her grave on the cemetery made of white marble, looked at it and his heart broke - his iron rose was lying on the stone. That woman bequeathed to have a rose placed on her grave. Forever. And Ostap began to sing and, maybe, he died on the road or at the market under the cart. Amen!"""
6,"На том берегу подымался по скату заповедный лес графини Браницкой. Солнце не могло прорваться сквозь мощную зелень этого леса. Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности. Как сверкающие пылинки, влетали в этот луч маленькие птицы. Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.","On the other shore, the Countess Branitskaya's reserved forest rose up the slope. The sun could not penetrate through the thick foliage of this forest. Only occasionally a solitary ray of light pierced through the thicket and revealed to us the astonishing power of vegetation. Like sparkling dust, small birds flew into this ray of light. They chased each other with a squeal and dove into the foliage, as if into green water."
7,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал. Красные поплавки неподвижно стояли в воде. Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону. Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня. Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск. Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася. Он лежал на боку, отдувался и шевелил плавниками. От его чешуи шел удивительный запах подводного царства.","I was scooping water from the pond into a bucket, throwing in some grass, and waiting. The red floats stood still in the water. Then one of them would start to flinch, let out light circles, suddenly dive or quickly swim away. The father was winding the line, the nut-wood rod was bending into an arc, and in the mist above the pond there was a buzzing, splashing and commotion. The water was spreading, rocking the buckets, water beetles were scurrying off in all directions, and finally a mysterious golden glimmer appeared in the depths. It was impossible to tell what it was until my father pulled out a heavy carp from the grass he had baited. He was lying on his side, drifting and flapping his fins. From his scales emanated an amazing smell of the underwater kingdom."
8,"Яша считал про себя секунды. Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы. В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности. Особенно если не зажигали коптилок. Когда мы проходили около подворотни, Яша споткнулся. Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине. Я же про себя думал, что всему виной была Яшина невыносимая походка. Но я молчал, чтобы не огорчать Яшу.","Yasha counted the seconds to himself. We knew that it was a seven-minute walk from Sturzovskiy Lane to the Landsman Sanatorium. Behind the high fence and iron gates of the sanatorium, we always felt completely safe. Especially if they didn't light the stove.  As we passed by the alleyway, Yasha stumbled. Then, when we remembered the incident in the Sturdzov alley, Yasha insisted that if you want to do something in the best way, you will always fail on a trifle. I thought to myself that Yashin's unbearable gait was to blame for everything. But I kept quiet so as not to upset Yasha."
9,"Мы крадучись пошли по переулку. Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни. Расчет, по-моему, был математически точен. Если в подворотне есть люди, то они могут нас и не заметить. Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали. Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше. И, следовательно, будет в пять раз больше шансов, что нас заметят.","We crept along the alley. I said that we should go on the other side of the gateway, not reaching it, stop and listen carefully, and then quickly and silently pass by the gateway. I believe the calculation was mathematically accurate. If there are people in the alleyway, they may not even notice us. If we go in the opposite direction from the alley, we can be seen from a distance. I calculated that in the last case we would be going against a dangerous alleyway, or rather, we would be visible to the people hiding in the alleyway for five times longer. Therefore, there will be five times more chances for us to be noticed."
10,"Утром я просыпался от жаркого солнца, бившего в белые стены. Красные и желтые мальвы-монашки покачивались за открытым окном. Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела. Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка. По потолку без конца бежали светлые струи, легкие волны – отражения реки. Река шумела тут же, рядом.","In the morning I would wake up from the hot sun beating against the white walls. Red and yellow pansies swayed outside the open window. Along with them, a nasturtium flower peeked into the room. a furry bee was sitting in it. I stood still, watching as she angrily wriggled and freed herself from the tight flower. Streams of light ran endlessly across the ceiling, gentle waves - reflections of the river. The river was roaring nearby."
