id,source,target
1,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Miho and Satsuki have a similar facial expression and way of speaking, probably because they meet frequently in their hometowns. The way they eat sweets is particularly similar, and both of them are carrying cookies to their mouths while breaking them into small pieces with their manicured hands. I try to remember if it was like that before, but my memory is vague. I think that the small habits and gestures of the two of them when they met before may have already flowed out somewhere."
2,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,"Miho is now married and has bought a second-hand detached house in her hometown, where her friends often gather. Tomorrow is also a part-time job, so there are times when I think it's a hassle, but it's the only point of contact with the world other than convenience stores, and it's a valuable opportunity to interact with ""normal women in their thirties"" of the same age, so I try to accept Miho's invitation as much as possible. I have to. Today, Miho, Yukari who still has a small child, Satsuki and I, who are married but have no children, brought a cake to Miho's house for tea."
3,そのとき、私は、初めて、世界の部品になることができたのだった。私は、今、自分が生まれたと思った。世界の正常な部品としての私が、この日、確かに誕生したのだった。,"Then, for the first time, I could become a part of the world. I thought I was born now. I was certainly born on this day as a normal part of the world."
4,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。そのため、妹はいつも私についてまわっていた。,"Unlike me, my sister, who is two years younger than me, was a ""normal"" child, but she didn't shy away from me. When my sister was being scolded by my mother for normal things, I approached her and asked her why she was angry. After the sermon ended because I asked my mother a question, my sister always said ""thank you"" to me, probably because she thought she was being protected. I was not very interested in sweets and toys, so I often gave them to my sister. Therefore, my sister was always following me around."
5,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。ほら、皆も泣いてるよ。お友達が死んじゃって寂しいね。ね、かわいそうでしょう？」 「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"“Dad, I love yakitori, so let’s grill and eat this today.” I wondered if I hadn't heard it well, so I repeated it with a clear pronunciation, and my mother was startled. I almost laughed because of his funny face, but when I saw him staring at my hands, I thought, well, one bird isn't enough. ""Should I get more?"" When I glanced at two or three sparrows walking side-by-side nearby, my mother finally came to her senses and screamed desperately in a reproachful voice, ""Keiko!"" ""Mr. Kotori, let's make a grave and bury it. Look, everyone is crying. It's sad that your friend died. Hey, don't you feel sorry for me?"" ""Why?"" My mother was at a loss for words at my question."
6,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"I quickly put the canned coffee, cigarettes, and American dog into an S size bag. In the meantime, the man who was ringing the coins in his pocket suddenly put his hand in his breast pocket. From that gesture, I immediately decided that the payment was made with electronic money."
7,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。 「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。 「年齢確認のタッチをお願いします」 画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Welcome, good morning!"" I gave a light nod and received the canned coffee that the male customer offered me. ""Ah, and one cigarette No. 5"" ""Understood"" Quickly pull out the Marlboro Light Menthol and scan it at the cash register. ""Please touch to confirm your age."" While touching the screen, the man's gaze suddenly shifted to the showcase lined with fast food, and I stopped moving my finger. I could say, ""Would you like some bait?"""
8,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"In response to the faint sound of coins, I turn around and look at the cash register. Many people who crunch coins in their palms or pockets are trying to quickly buy cigarettes or newspapers and go home, so they are sensitive to the sound of money. Sure enough, there was a man approaching the register with a can of coffee in one hand and the other in his pocket. I quickly move around the store, slide my body into the cashier counter, and stand inside to wait so as not to keep the customer waiting."
9,コンビニエンスストアは、音で満ちている。客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。店員の掛け声に、バーコードをスキャンする音。かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Convenience stores are full of sounds. To the sound of the chimes of customers entering the store, the voices of idols promoting new products through cable broadcasts that flow through the store. The clerk's shout and the sound of scanning a barcode. The sound of putting things in a basket, the sound of a bread bag being squeezed, and the sound of heels walking around the store. Everything mixes together and becomes the ""convenience store sound"" that touches my eardrums all the time."
10,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,"For the two weeks leading up to the opening, we practiced in duo, working with employees, and facing imaginary customers. Look the customer in the eye, smile and bow, put sanitary napkins in a paper bag, keep warm items separate from cold items, and disinfect your hands with alcohol when asked for fast food. There was real money in the cash register to help me get used to money, but the receipt had ""Training"" printed in large letters, and the person I was working with was a part-time worker wearing the same uniform, so I somehow pretended to be shopping. seemed to be"
