id,source,target
1,"The mother was speaking from the breakfast room, out of my field of view. I liked that room a lot, with its long, oaken table and glass walls on three sides. You could see the bright sparkle of the lake through the glass walls, and sunlight shifted through the moving branches of an ancient willow that shaded the house.","Matka mówiła z jadalni, poza moim zasięgiem wzroku. Bardzo lubiłem tamten pokój, z długim dębowym stołem i ścianami z szkła po trzech stronach. Przez szklane ściany można było dostrzec jasne błyski jeziora, a słońce przebijało się przez poruszające gałęzie starożytnego wierzby, która zacieniała dom."
2,"We had a system of accounting, a chart on a wall. There were merits and demerits. A merit was for an outrage success­fully committed, a demerit for an act that should bring on humiliation. Juicy got merits for drooling into cocktails undetected, while Low got demerits for kissing up to a father. Probably not his own—Low’s parentage was a well-kept secret. But he’d been spotted asking a guy with male-pattern baldness for wardrobe advice.","Mieliśmy system księgowy, wykres na ścianie. Były zalety i wady. Za dokonanie udanego aktu przemocy przyznawano punkt zasługi, natomiast za działanie, które miało doprowadzić do upokorzenia, punkt ujmy. Juicy zyskał uznanie za to, że niezauważenie wylał do koktajli, podczas gdy Low dostał minusy za to, że zalecał się do ojca. Prawdopodobnie nie był jego własny — pochodzenie Lowa było dobrze strzeżoną tajemnicą. Ale został zauważony, jak pytał faceta o poradę odnośnie garderoby, który miał typową dla mężczyzn łysinę."
3,"We had to hide the running, though, in case our haste betrayed us, so truer to say we slipped out quietly. When one of my parents appeared, my technique was: pretend to catch sight of someone in the next room. Move in a natural manner toward this figment of my imagination, making a purposeful face. Go through the door. And fade away.","Musieliśmy jednak ukryć naszą ucieczkę, bo nasza pośpieszność mogła nas zdradzić, więc bardziej słusznie powiedzieć, że wycofaliśmy się cicho. Kiedy pojawiał się jeden z moich rodziców, moim sposobem było: udawać, że dostrzegam kogoś w następnym pokoju. Ruszaj się w naturalny sposób w kierunku tego, co wymyśliłem, udając poważną minę. Przejdź przez drzwi. I zniknąć."
4,"As the evenings wore on, some parents got it into their heads to dance. A flash of life would move their lumpen bodies. Sad spectacle. They flopped, blasting their old-time music. “Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.”","Gdy wieczory mijały, niektórzy rodzice zaczęli mieć ochotę na taniec. Moment życia ożywiał ich ciężkie ciała. Smutny widok. Oni wybuchali, wydobywając swoją starą muzykę. „Bij w brudasa, bij w brudasa, bij w brudasa batem baseballowym, oh yeah.”"
5,"Later the talk grew louder. Freed of our influence, some of them emitted sudden, harsh barks. Apparently, laughing. From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried. We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat. We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Później rozmowa stała się głośniejsza. Uwolnieni od naszego wpływu, niektóre z nich wydały nagle głośne, szorstkie szczeknięcia. Wyglądało na to, że śmieje się. Z otaczającego tarasu, z jego bambusowymi pochodniami, wiszącymi paprociami, huśtawkami, zardzewiałymi fotelami i lampami odstraszającymi owady, dochodziły głośne śmiechy. Słyszeliśmy je z drzewnych domków, kortów tenisowych oraz z pola uli, którymi w dzień opiekowała się wolno mówiąca sąsiadka, podczas gdy jej twarz zasłaniał kaptur pszczelarski. Słyszeliśmy je zza pękniętych szyb opuszczonej szklarni albo z chłodnej czarnej wody jeziora, gdzie o północy pływaliśmy w naszych bieliznach."
6,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months. Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky. And of no general interest.","TA WIELKA POSIADŁOŚĆ została zbudowana przez baronów–rabusiów w XIX wieku, jako pałacowe schronienie na zielone miesiące. Nasi rodzice, ci tak zwani autorytety, błąkali się po jego pokojach w niejasnych kręgach pod szerokimi belkami, ich cele były niejasne. I bez większego zainteresowania."
7,"The lady urinated. “Oh, poor old thing, she has a nervous bladder!” exclaimed someone’s chubby mother. “Is that a Persian rug?” Whose mother was it? Unclear. No one would cop to it, of course. We canceled the performance. “Admit it, that was your mother,” said a kid named Rafe to a kid named Sukey, when the parents had filed out. Some of their goblets, highball glasses, and beer bottles were completely empty. Drained. Those parents were in a hurry, then. “No way,” said Sukey firmly, and shook her head. “Then who is your mother? The one with the big ass? Or the one with the clubfoot?” “Neither,” said Sukey. “So fuck you.”","Pani skorzystała z toalety. — Ach, biedna stara, ma nerwicę pęcherza! — wykrzyknęła matka jakiegoś pulchnego kogoś. — To jest dywan perski? Czyja to była matka? Niejasne. Oczywiście, nikt nie chciał się do tego przyznać. Anulowaliśmy występ. — Przyznaj się, to była twoja mama — powiedział Rafe, gdy rodzice wyszli, do Sukey. Niektóre z ich kielichów, szklanek do whisky i butelek piwa były całkowicie puste. Wyczerpany. Ci rodzice byli wtedy w pośpiechu. — Nie ma mowy — stanowczo powiedziała Sukey i pokręciła głową. — To kto jest twoją matką? Ta z dużym tyłkiem? A może ten z kulawą stopą? — Żadne z nich — odparła Sukey. — Więc do diabła z tobą."
8,"One dog got makeup applied to its face, lipstick and blue eye shadow. It was a white-faced dog, so the makeup showed up well. We liked to have an impact. When we were done, the lipstick went back into some mother’s Fendi handbag. We watched her apply it, unaware. That was satisfying.","Jednemu z psów nałożono makijaż twarzy, w tym szminkę i niebieski cień do powiek. Był to pies o białej sierści, więc makijaż dobrze się prezentował. Lubiliśmy wywrzeć wrażenie. Gdy skończyliśmy, szminka wróciła do jakiejś torebki Fendi należącej do matki. Patrzyliśmy, jak to robi, nieświadomi tego. To było satysfakcjonujące."
9,"We put the dogs in a play and invited the parents, since there was no one else to be an audience. But the pets were poorly trained and failed to take direction. There were two soldiers and a fancy lady we’d dressed in a frilly padded bra. The soldiers were cowards. Deserters, basically. They ran away when we issued the battle cry. (A blaring klaxon. It went hoh-onk.)","Umieściliśmy psy na scenie i zaprosiliśmy rodziców, ponieważ nie było nikogo innego, kto mógłby być widownią. Ale zwierzęta były źle wyszkolone i nie potrafiły wykonywać poleceń. Były tam dwaj żołnierze i jedna elegancka dama, której ubrałem w falbaniastą, wyściełaną stanik. Żołnierze byli tchórzami. Podstawowo dezerterzy. Uciekli, gdy wydaliśmy okrzyk bojowy. (Głośny syrena. Brzmiało jak hoh-onk.)"
10,"Even the smallest canoe could take us down to the ocean. We’d paddle across the lake, over a marsh, down a stream, and come to the river’s mouth. Where the water met the sky. We’d run along the beach on a salt breeze, leaving our boats on the sand.","Nawet najmniejsza łódka mogłaby nas zabrać w dół do oceanu. Płynęlibyśmy przez jezioro, przez bagno, w dół rzeki, aż do jej ujścia. Tam, gdzie woda spotykała się z niebem. Biegliśmy po plaży w słonecznym wietrze, zostawiając nasze łodzie na piasku."
