id,source,target
1,"»Was ist denn?«, fragte ich. »Nichts«, flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft. »Was darf’s denn heute aufs Schulbrot sein?«, flötete sie. »Mäuselchen«, flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend. »Käse, bitte«, sagte ich, »was hast du denn?« »Nichts«, flötete Selma, »hab ich doch gesagt.« Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte. Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.","– Co się stało? – zapytałem. – Nic – zakwiliła Selma, otworzyła lodówkę, wyciągnęła z niej kostkę sera i kiełbasę i obracała je w powietrzu. – Co dziś na kanapki do szkoły? – zakwiliła. – Myszko – zakwiliła jeszcze za mną, a zakwilenia i myszko były naprawdę zastanawiające. – Ser, proszę – powiedziałem. – Co ci jest? – Nic – zakwiliła Selma. – Przecież powiedziałam. Smarowała masłem kromkę chleba, a ponieważ wciąż się trzęsła, przypadkiem odbiła kostkę sera ręką od blatu. Selma teraz się uspokoiła i patrzyła na opakowanie sera, jakby było coś cennego, co rozpadło się na tysiąc kawałków."
2,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren. Unser Verstand funktioniert so. Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören. Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Selma miała w życiu trzy sny o okapim, a po każdym z nich ktoś umierał, więc byliśmy przekonani, że sen o okapim i śmierć są nierozerwalnie ze sobą powiązane. Nasz umysł działa w ten sposób. Potrafi w ekspresowym tempie połączyć najbardziej nieprawdopodobne rzeczy. Na przykład czajnik i sznurowadła albo butelki za zwrot i choinki."
3,"»Was soll es denn sonst gewesen sein«, sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne. »Doch«, sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen. »Das ist doch Quatsch«, sagte Selma und rieb sich die Stirn, »das ist doch leider Quatsch, Luise.« Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose. »Weißt du, wann genau du das geträumt hast?« »Gegen drei Uhr«, sagte Selma. Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker. Drei Uhr. »Wir sollten das wahrscheinlich nicht so ernst nehmen«, sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","– Co innego miałoby to być? – zapytała Selma, zauważając, że trudno pomylić okapi z jakimkolwiek innym zwierzęciem. – No właśnie – odparłam – może to być skrzyżowane zwierzę, jakaś dziwaczna girafa, dzieło natury, a w nocy wszystko jest tak rozmyte, że trudno dostrzec szczegóły, takie jak paski i czerwonawy kolor. – To jest bez sensu – stwierdziła Selma, masując czoło. – Niestety, to jest bez sensu, Luise. Położyła plaster sera na kanapce, złożyła ją i włożyła do mojej skrzyneczki na kanapki. – Wiesz, kiedy dokładnie to śniłaś? – O trzeciej – odparła Selma. Przebudziła się gwałtownie, gdy obraz okapi zniknął, siedziała na łóżku i wpatrywała się w swoją piżamę, w której jeszcze chwilę wcześniej stała na Uhlheck w swoim śnie, a potem na zegar. Trzecia. – Prawdopodobnie nie powinniśmy tego aż tak poważnie traktować – powiedziała Selma, ale mówiła to jak komisarz z telewizji, który nie traktuje poważnie anonimowego listu."
4,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht. Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte. In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen. Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: »Drahtfabrik«, sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren. »Jetzt Feld. Weide. Das Gehöft vom verrückten Hassel. Wiese. Wald. Wald. Hochsitz eins. Feld. Wald. Wiese. Weide, Weide. Reifenfabrik. Dorf. Weide. Feld. Hochsitz zwei. Waldstück. Hof. Feld. Wald. Hochsitz drei. Dorf.«","Podróż trwała piętnaście minut, bez postoju. Od naszej pierwszej podróży zawsze graliśmy w to samo: stawaliśmy plecami do okien, Martin zamykał oczy, ja patrzyłam przez okno drzwi, które miał Martin za plecami. W pierwszej klasie liczyłam Martinowi, co widzę podczas podróży, a on próbował zapamiętać wszystko. Robił to bardzo dobrze, więc w drugiej klasie już nie liczyłam, a Martin, z plecami do okna i zamkniętymi oczami, prawie zawsze potrafił powiedzieć, co widzę przez zaparowane okno: „Fabryka drutu” - powiedział właśnie wtedy, gdy mijaliśmy fabrykę drutu. „Teraz pole. Łąka. Gospodarstwo szalonego Hassela. Łąka. Las. Las. Wieża obserwacyjna jeden. Pole. Las. Łąka. Łąka. Fabryka opon. Wieś. Łąka. Pole. Wieża obserwacyjna dwa. Zagajnik. Dwór. Pole. Las. Wieża obserwacyjna trzy. Wieś.”"
5,"Bauer Häubel war der festen Überzeugung, dass der Tod höflich sein würde, so wie Bauer Häubel selbst es sein Leben lang gewesen war. Er war sicher, dass der Tod ihm das Leben nicht entreißen, sondern behutsam aus der Hand nehmen würde. Er stellte sich vor, wie der Tod vorsichtig anklopfte, die Tür nur einen Spalt öffnete und »Darf ich?« fragte, was Bauer Häubel natürlich bejahen würde. »Selbstverständlich«, würde Bauer Häubel sagen, »treten Sie doch ein«, und der Tod würde eintreten. Er würde sich an Bauer Häubels Bett stellen und fragen: »Passt es Ihnen jetzt? Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen.« Bauer Häubel würde sich aufrichten und »Nein, nein, es passt mir gerade sehr gut« sagen, »lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können«, und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen. Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","Bauer Häubel był przekonany, że śmierć będzie uprzejma, tak jak on sam był uprzejmy przez całe życie. Był pewien, że śmierć nie odbierze mu życia, lecz odejmie je delikatnie z rąk. Wyobrażał sobie, jak śmierć klnie cicho, otwiera drzwi tylko na szparę i pyta: „Czy mogę?”, na co Bauer Häubel oczywiście przytaknie. „Oczywiście”, powie Bauer Häubel, „wejdź proszę”, a śmierć wejdzie. Postawi się przy łóżku Bauer Häubela i zapyta: „Czy teraz wygodnie? Mogę przyjść później”. Bauer Häubel uniesie się i powie: „Nie, nie, teraz jest wygodnie, nie przesuwajmy tego już dalej, bo kto wie, kiedy będziesz mógł to załatwić”, a śmierć usiądzie na już przygotowanym krześle u głowy łóżka. Przeprosi wcześniej za chłód swoich dłoni, który, jak wiedział Bauer Häubel, wcale mu nie przeszkadzał, i położy jedną dłoń na oczach Bauer Häubela."
6,"Das stimmte. Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin. Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete. Selma stand immer noch erhoben vor der Küchenbank. Sie schaute lange auf den Hund. Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.","To było prawdą. Pies był koloru śnieżnej męty, szary i pozwiedziony jak czysty irlandzki wilczarz bez żadnych innych mieszanek. Jego ciało było jeszcze małe, ale łapy miał wielkie jak u niedźwiedzia, a my wszyscy wiedzieliśmy, co to oznacza. Selma nadal stała prosto przed kuchennym blatem. Przez długi czas wpatrywała się w psa. Potem spojrzała na mojego ojca, jakby to był sklep z prezentami."
7,"»Klappe halten«, sagte der Optiker noch einmal lauter und ging schneller, »Selma findet nur sehr selten etwas bedrohlich oder unansehnlich.« Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen. Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde. »Feigheit war das«, sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun. »Besonnenheit war das«, sagten die Stimmen, »Angst ist ja manchmal doch ein guter Ratgeber«, sagten sie und summten die Titelmelodie der Vorabendserie. Der Optiker wurde jetzt langsamer. Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.","– Cisza! – powtórzył optyk głośniej i przyśpieszył kroku – Selma rzadko widzi coś groźnego albo brzydkiego. Miał w tym całkowitą rację, niestety, powiedział znacznie więcej, niż powinien odpowiedzieć głosom. – A miłość może jej się właśnie wydać brzydką – szepczały głosy. – Przecież jest powód, dlaczego prawda została tak długo ukryta. – To była tchórzostwo – odparł optyk i przesunął torbę na drugie biodro, bo szarpanie torby i szarpanie głosów zaczęło go już boleć. – To była rozwaga – mówiły głosy. – Przecież strach czasem jest dobrym doradcą. Optyk zwolnił. Droga do domu Selmy, która zazwyczaj trwała dziesięć minut, nagle wydała mu się jak długa wyprawa, wyprawa z bardzo, bardzo dużym bagażem."
8,"Auch das Schwimmen hatten Selma und der Optiker uns beigebracht, sie hatten im Nichtschwimmerbecken gestanden, beide bis zum Bauchnabel im Wasser, Selma trug eine große violette Rüschen-Badehaube, die aussah wie eine Hortensie und die sie sich von Elsbeth geliehen hatte, damit Rudi Carrells Frisur nichts geschah. Ich lag mit dem Bauch auf Selmas Händen, Martin auf den Händen des Optikers. »Wir lassen nicht los«, sagten Selma und der Optiker, und irgendwann: »Wir lassen jetzt los«, und Martin und ich schwammen, erst zappelig und mit vor Panik und Stolz weit aufgerissenen Augen, dann immer sicherer. Selma fiel dem Optiker jubelnd in die Arme, und dem Optiker traten die Tränen in die Augen.","Pływanie nauczyli nas Selma i optyk. Stało się to w basenie dla nieumiejących pływać, oboje po pas w wodzie. Selma miała na głowie wielką, fioletową rybaczkę, wyglądającą jak hortensja, którą pożyczyła od Elżbiety, by fryzura Rudiego Carrella nie ucierpiała. Ja leżałam na dłoniach Selmy, a Martin na dłoniach optyka. – Nie puszczamy – powtarzali Selma i optyk, aż wreszcie – Teraz puszczamy – i Martin i ja zaczęliśmy pływać, najpierw drżąco i z oczami szeroko otwartymi z przerażenia i dumy, potem coraz pewniej. Selma wpadła w ramiona optyka z okrzykiem radości, a optykowi zakręciły się łzy w oczach."
9,"Er ging an weiteren Häusern vorbei, Häusern voller verschwiegener Wahrheiten, die ans Licht wollten, und er fuhr jetzt alles auf, was er je an Sinnsprüchen über Mut gelesen hatte. Das war eine Menge. Immer, wenn er mit Selma in die Kreisstadt fuhr, weil Selma ihren Wochenendeinkauf erledigen wollte, wartete der Optiker vor einem abgelegenen Geschenkideengeschäft auf sie, denn dort konnte man gut heimlich rauchen, dort wurde man von Selma bestimmt nicht erwischt, nirgends war man vor ihr so sicher wie vor einem Geschenkideengeschäft. Während Selma einkaufte, hatte der Optiker mittlerweile den ganzen immerhin 96-fächrigen Postkartenständer vor dem Geschenkideengeschäft gelesen und vollgequalmt. Auf jeder Postkarte war eine Landschaft abgebildet, die mit der Kreisstadt nicht das Geringste zu tun hatte, nämlich eine mit Meer, Wasserfall oder Wüste, und dazu jeweils ein Sinnspruch, der mit dem Optiker nicht das Geringste zu tun hatte. Jetzt, da er merkte, dass die Stimmen immer kraftvoller und er immer kraftloser wurde, sagte er sich die Sprüche auf, laut und schon kurz vor Selmas Haus.","Mijał kolejne domy, w których kryły się tajemnice, które chciały wyjść na jaw, a on teraz przywoływał na pamięć wszystko, co kiedykolwiek czytał o odwadze. Było tego sporo. Zawsze, gdy jechali do miasta, optyk czekał na nich przed jakimś zapomnianym sklepem z upominkami, bo tam można było dobrze palić w ukryciu, tam na pewno ich nie złapie Selma, nigdzie nie było tak bezpiecznie, jak przed sklepem z upominkami. Gdy Selma robiła zakupy, optyk przeczytał i całkowicie wypalił stelaż z 96 karteczkami, na których widniały krajobrazy nie mające nic wspólnego z miastem, jak morza, wodospady czy pustynie, a do każdego z nich dołączony był cytat, który nie miał nic wspólnego z optykiem. Teraz, gdy zdał sobie sprawę, że głosy stają się coraz silniejsze, a on coraz słabszy, powtarzał sobie te sentencje głośno, już blisko domu Selmy."
10,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden. Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat. Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus. Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","Kiedy spałem u Selmy na dole, opowiadała mi przy łóżku historie z szczęśliwym zakończeniem. Kiedy byłem mały, zawsze chwytałem ją za nadgarstek, przyciskałem palec do jej tętna i wyobrażałem sobie, że cały świat działa w rytm bicia jej serca. Widziałem optyka, jak szlifuje soczewki, Martina, jak podnosi ciężar, Elżbietę, jak przycina żywopłot, sklepikarza, jak układa sokowe torebki, mamę, jak układa gałązki sosny, tatę, jak stempluje recepty, i wszyscy robili to właśnie w rytmie serca Selmy. Zawsze to mnie usypiało, ale teraz, mając dziesięć lat, Selma uznała, że jestem już za stary na takie zabawy."
