id,source,target
1,"The mother was speaking from the breakfast room, out of my field of view. I liked that room a lot, with its long, oaken table and glass walls on three sides. You could see the bright sparkle of the lake through the glass walls, and sunlight shifted through the moving branches of an ancient willow that shaded the house.","Matka mówiła z sali śniadaniowej, poza moim polem widzenia. Bardzo podobał mi się ten pokój, z długim dębowym stołem i przeszklonymi ścianami z trzech stron. Przez szklane ściany można było zobaczyć jasny blask jeziora, a światło słoneczne przebijało się przez poruszające się gałęzie starożytnej wierzby, która ocieniała dom."
2,"We had a system of accounting, a chart on a wall. There were merits and demerits. A merit was for an outrage success­fully committed, a demerit for an act that should bring on humiliation. Juicy got merits for drooling into cocktails undetected, while Low got demerits for kissing up to a father. Probably not his own—Low’s parentage was a well-kept secret. But he’d been spotted asking a guy with male-pattern baldness for wardrobe advice.","Mieliśmy system księgowości, wykres na ścianie. Były zalety i wady. Zasługą było dokonanie skutecznie zniewagi, przewinieniem za czyn, który powinien przynieść upokorzenie. Juicy dostała zasługi za niezauważone ślinienie się do koktajli, a Low za to, że całowała się z ojcem. Prawdopodobnie nie jego – pochodzenie Lowa było dobrze strzeżoną tajemnicą. Ale został zauważony, jak pytał faceta z łysieniem typu męskiego o poradę dotyczącą garderoby."
3,"We had to hide the running, though, in case our haste betrayed us, so truer to say we slipped out quietly. When one of my parents appeared, my technique was: pretend to catch sight of someone in the next room. Move in a natural manner toward this figment of my imagination, making a purposeful face. Go through the door. And fade away.","Musieliśmy jednak ukryć ucieczkę, na wypadek gdyby nasz pośpiech nas zdradził, więc prawdziwsze było stwierdzenie, że wymknęliśmy się po cichu. Kiedy pojawił się jeden z moich rodziców, moją techniką było: udawać, że dostrzegam kogoś w sąsiednim pokoju. Poruszaj się w naturalny sposób w kierunku tego wytworu mojej wyobraźni, robiąc zamyśloną minę. Przejdź przez drzwi. I zniknąć."
4,"As the evenings wore on, some parents got it into their heads to dance. A flash of life would move their lumpen bodies. Sad spectacle. They flopped, blasting their old-time music. “Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.”","W miarę upływu wieczorów niektórym rodzicom wpadło do głowy, żeby tańczyć. Błysk życia poruszyłby ich grudkowate ciała. Smutny spektakl. Klapali, grając swoją dawną muzykę. „Bij bachora, bij bachora, bij bachora kijem bejsbolowym, o tak.”"
5,"Later the talk grew louder. Freed of our influence, some of them emitted sudden, harsh barks. Apparently, laughing. From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried. We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat. We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Później rozmowy stały się głośniejsze. Uwolnione od naszego wpływu, niektóre z nich wydawały nagłe, ostre szczekanie. Najwyraźniej śmiejąc się. Z otaczającej go werandy, z bambusowymi pochodniami, zwisającymi paprociami i huśtawkami na werandzie, przeżartymi przez mole fotelami i niebieskimi łapkami na owady, dobiegały szczekania śmiechu. Słyszeliśmy je z domków na drzewie i kortów tenisowych, a także z pola uli, które za dnia zajmowała się powolna sąsiadka, mamrocząc coś pod welonem pszczelarskiego kapelusza. Słyszeliśmy je zza popękanych szyb zrujnowanej szklarni lub na chłodnej, czarnej wodzie jeziora, gdzie pływaliśmy w samej bieliźnie o północy."
6,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months. Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky. And of no general interest.","WIELKI DOM został zbudowany przez baronów rabusiów w dziewiętnastym wieku jako pałacowe schronienie na zielone miesiące. Nasi rodzice, ci tak zwani autorytety, przemierzali jego pokoje w niewyraźnych kręgach pod szerokimi belkami, a ich cele były mętne. I bez ogólnego zainteresowania."
7,"The lady urinated. “Oh, poor old thing, she has a nervous bladder!” exclaimed someone’s chubby mother. “Is that a Persian rug?” Whose mother was it? Unclear. No one would cop to it, of course. We canceled the performance. “Admit it, that was your mother,” said a kid named Rafe to a kid named Sukey, when the parents had filed out. Some of their goblets, highball glasses, and beer bottles were completely empty. Drained. Those parents were in a hurry, then. “No way,” said Sukey firmly, and shook her head. “Then who is your mother? The one with the big ass? Or the one with the clubfoot?” “Neither,” said Sukey. “So fuck you.”","Pani oddała mocz. „Och, biedactwo, ona ma nerwowy pęcherz!” – wykrzyknęła czyjaś pucołowata matka. – Czy to perski dywan? Czyja to była matka? Niejasny. Oczywiście nikt by się na to nie nabrał. Odwołaliśmy występ. „Przyznaj się, to była twoja matka”, powiedział dzieciak o imieniu Rafe do dziecka o imieniu Sukey, kiedy rodzice wyszli. Niektóre z ich kieliszków, szklanek i butelek po piwie były zupełnie puste. Osuszony. A więc ci rodzice się spieszyli. - Nie ma mowy - powiedziała stanowczo Sukey i potrząsnęła głową. „Więc kto jest twoją matką? Ten z dużym tyłkiem? Albo ten ze stopą końsko-szpotawą? „Ani jedno”, powiedziała Sukey. „Więc pierdol się”."
8,"We put the dogs in a play and invited the parents, since there was no one else to be an audience. But the pets were poorly trained and failed to take direction. There were two soldiers and a fancy lady we’d dressed in a frilly padded bra. The soldiers were cowards. Deserters, basically. They ran away when we issued the battle cry. (A blaring klaxon. It went hoh-onk.)","Wystawiliśmy psy do przedstawienia i zaprosiliśmy rodziców, bo nie było nikogo innego, kto mógłby być publicznością. Ale zwierzęta były słabo wyszkolone i nie obrały kierunku. Było tam dwóch żołnierzy i fantazyjna dama, którą ubraliśmy w wyściełany stanik z falbankami. Żołnierze byli tchórzami. Dezerterzy, w zasadzie. Uciekli, kiedy wydaliśmy okrzyk bojowy. (Ryczący klakson. Zrobiło się hoh-onk.)"
9,"One dog got makeup applied to its face, lipstick and blue eye shadow. It was a white-faced dog, so the makeup showed up well. We liked to have an impact. When we were done, the lipstick went back into some mother’s Fendi handbag. We watched her apply it, unaware. That was satisfying.","Jednemu psu nałożono makijaż na twarz, szminkę i niebieski cień do powiek. Był to pies o białej twarzy, więc makijaż dobrze się prezentował. Lubiliśmy mieć wpływ. Kiedy skończyliśmy, szminka wróciła do torebki Fendi jakiejś matki. Patrzyliśmy, jak go stosuje, nieświadomi. To było satysfakcjonujące."
10,"Even the smallest canoe could take us down to the ocean. We’d paddle across the lake, over a marsh, down a stream, and come to the river’s mouth. Where the water met the sky. We’d run along the beach on a salt breeze, leaving our boats on the sand.","Nawet najmniejszy kajak mógł nas zabrać do oceanu. Wiosłowaliśmy przez jezioro, przez bagno, w dół strumienia i docieraliśmy do ujścia rzeki. Gdzie woda spotkała się z niebem. Biegaliśmy wzdłuż plaży w słonym wietrze, zostawiając nasze łodzie na piasku."
