id,source,target
1,"Celui qui est sous ma joue est un manuscrit d’amour : c’est l’histoire d’un mec qui rencontre une fille mais il est marié et elle a un copain… J’en ai lu sept pages et je le connais déjà par cœur. Rien ne pourra me surprendre. Depuis des lunes, je ne lis plus, je relis. La même vieille bouillie dont on fait des « nouveautés », des saisons, des rentrées « littéraires », des succès, des bides, des bides. Du papier qu’on recycle, des camions qui partent le matin et qui rentrent le soir, bourrés de nouveautés déjà hors d’âge.",私の頬の下にあるのは、恋愛小説の原稿。男と女が出会い、男は結婚していて、女には彼氏がいるという物語……七ページ読めば、あとは読まなくてもわかる。はっと驚かされるような場面は出てこないだろう。ずっと前から、新たに読むというよりは再読。繰り返される「新作」、巡りくる季節、秋の文芸賞レース、当たっては外れ、そしてまた外れる。リサイクルに出す紙の山、時代遅れになった新作を満載し、朝に出発して、夜に帰ってくる何台ものトラック。
2,"Depuis combien d’années ai-je arrêté de sauter de joie à l’idée que j’allais découvrir un chef-d’œuvre et rentrer au bureau le lundi en étant un homme neuf ? Vingt ans ? Trente ans ? Je n’aime pas tenir ce genre de compte qui sent la mort. Si je ferme les yeux je vois la lueur jaune uniforme de la lampe de Perzel à travers mes paupières et puis des formes noires l’envahissent, construisant des ruines mouvantes, des dessins de Victor Hugo. Mon souffle ralentit, mon cœur se calme un peu, je pourrais m’endormir, mourir. Mourir à l’attache. On dirait : « Il est mort comme il a vécu, parmi les livres, en lisant ! » et, en vérité, je serais mort en rêvant à rien. Il y a bien bien longtemps que je ne lis plus vraiment. Est-ce que je sais seulement encore lire – ce qui s’appelle lire ? En suis-je seulement capable ? Si je tourne la tête sur le côté, mon cœur cogne davantage et fait trembler le bois…",これは傑作かもしれないという思いに喜び勇んで、新人のような気分で月曜日に出社することがなくなって何年になるだろう。二十年？三十年？死の匂いがするこの種の計算はする気になれなくなった。目を閉じれば、ベルゼルのデスク・スタンドの均一な黄色い明かりが瞼を透かしてばんやりと浮かび、やがてその光のなかに黒い物影が侵人してきて、ヴィクトル・ユゴーの素描にあるような流れゆく廃墟に形を変えていく。すると呼吸は遅くなり、心臓の動きもやや鎮まり、私はまどろみ、死ねるだろう。仕事につながれたまま死ぬのだ。「生きているときそのままに、本に囲まれ、本を読みながら、彼は死んだ！」と人は言うだろうし、実際、私は夢見ながら死ぬことはないだろう。ずいぶん前から、私はもう本など読んでいない。私はただ読むこと一ごくふつうに読むと呼ばれている行為一さえできているのだろうか。はたしてその能力さえあるのだろうか。顔を横向きにすると、心臓はさらに鼓動を速め、机を震わせる……
3,"La maison est plongée tout entière dans un silence de vieux papier. Comme la neige, les livres mangent les bruits. Mon métier a son odeur et ses étouffements. Je le respire encore mieux dans ce silence. Retourner au bruit du monde est toujours une épreuve.",社屋全体が古い紙の沈黙のなかに沈んでいる。書物は雪のように音を食べる。私の仕事には特有の匂いと息苦しさがある。この静けさのなかで仕事をしていると、それが一層強く感じられる。世界の物音に向き直るのは、いつも試練だ。
4,"Qui peut bien frapper ? Je ne reconnais pas cette frappe légère, petite, discrète. Petite main.– Entrez.Elle entre. Je ne l’ai jamais vue. J’ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs. Elle a une bonne tête. Vu son regard étonné, la mienne doit être un rien froissée. Des marques rouges de la manche de ma veste sur ma joue, sans doute.",いったい誰だ、ノックするのは？こんなに軽くて、小さく、遠慮がちなノックの音にはむ当たりがない。小さな手。「どうぞ」入ってくる。ついぞ見かけない顔だ。にわかに懐かしさが湧き上がってくる。社がまだ小さく、廊下を歩く脚を見ればどの娘かわかった頃の郷愁。感じのいい顔だ。驚いたような目をしているところを見ると、私の顔にうっすら筋が刻まれているに違いない。おそらく、頬に上着の袖の跡がついているのだろう。
5,"– Je vous dérange ?– Je survivrai à votre passage, Mademoiselle. Qui êtes-vous ?– Ben, je suis la stagiaire !– Dans quel service ?– On ne me l’a pas dit. Vous savez, nous les stagiaires, on abat tellement de boulot qu’on a intérêt à être polyvalents.– Vous voulez une augmentation ?– Non, je ne gagne rien.",「お邪魔ではありませんか？」「きみが立ち寄ってくれたおかげで生き延びられるよ。ところできみは誰だい？」「研修生ですけど！」「どこの課かね？」「まだ配属されてません。だって、私たち研修生はたくさんの仕事をこなして、多様な能力を身につけることが本分ですから」「給料を上げてもらいたいのかね？」「いいえ、まだ無給です」
6,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste. Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie. Je ne sais plus lire ces filles-là non plus. Elle est vive. Normale Sup ? Métiers du livre – la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite ?",私が見るところ、彼女の髪はかなり乱れていて、穴の開いたジーンズをはき、表情は生き生きとしている。小柄で、瞳は黒く、気立てはよさそうだが、きれいかどうかと問われれば答えに窮する。そもそも、この頃の若い子はもう読めなくなった。潑剌としている。高等師範出だろうか？今流行りの本作り専攻だろうか？ぶれるのを承知で、年に何千ものガストン・ガリマール（文芸出版社ガリマール書店の創業者）を生み出すマシン。
7,"– Alors qu’est-ce que vous faites ici ?– J’aime bien les livres aussi ! Et puis il y avait une place. On doit faire un stage en entreprise. Obligatoire.– Et qu’est-ce que vous faites dans mon bureau, si ce n’est pas indiscret ?– C’est monsieur Meunier, le grand patron, qui m’a dit de…– Le grand patron ? Meunier ?– Vous ne le connaissez pas ?– Trop bien.",「それなら、ここに何をしに来た？」「私、本も好きなんです！それに研修生のポストがありましたから。企業研修は受けなければならないんです。必修なんです」「では、社長室まで何をしに来たのかね、不躾とは言わないが」「会長のムニエさんに言われて……」「会長？ムニエ？」「ご存じないんですか？」「知りすぎているくらいだ」
8,"– Non, gestion d’entreprises culturelles.– Vraiment ? Et vous voulez gérer l’édition ? Je vous souhaite bonne chance.– Je préférerais organiser des concerts.– Asseyez-vous.– Il faut que j’y aille, c’est vendredi. Il est tard.– Cinq minutes. Vous voulez organiser des concerts ?– Oui, c’est bien, la musique.",「いいえ、文化企業経営専攻です」「え、そうなの？きみは出版社を経営したいのか?それなら幸運を祈るよ」「できれば、コンサートの企画をやりたいんです」「ま、おかけなさい」「帰らなければならないんですけど、金曜日ですから。時間も遅いし」「五分でいい。きみはコンサートの企画がやりたいのかね?」「ええ、音楽はいいですよ」
9,"Longtemps j’ai croisé les pieds dessus pour un peu de détente, d’élévation, pour un peu plus de sang au cerveau, maintenant, il m’arrive de plus en plus souvent d’y poser la tête, surtout le soir, surtout le vendredi soir. Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l’avant-bras et la joue sur le texte frais. Le bois du bureau amplifie les battements de mon cœur. Le vieux mobilier Art déco conduit bien les émotions et les fatigues. Ruhlman ? Leleu ? Il en a tant vu. J’écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison. À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n’ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end. Comme chaque vendredi.",長いこと、私は少しでもリラックスし、気分を高め、脳にできるだけ多くの血液を送り込もうとして、交差させた両足を机の端に上げるのを習慣にしてきたのだが、今では、とくに夜、それも金曜の夜は、そこに顔を伏せることが多くなっている。広げた原稿の上に両腕を重ね、顔を載せるのである。額は前腕に、頬は書き上がったばかりの原稿に押しあてる。木製のデスクが搏動の音を増幅する。この古いアール・デコの家具が感情と疲労をうまくコントロールしてくれる。ルールマンだったか？ルルーだったか？こいつもいろいろな目に遭ってきたのだ。私は自分の心臓の音に耳をすます。金曜日の、私の老いた心臓、静まり返った社内に響く心臓の音。この時刻、みな出払い、私だけが居残って途方に暮れている。週末に持ち帰らざるをえない原稿をより分ける勇気がないからだ。金曜日はいつもそうだ。
10,"– Alors vous savez. C’est lui qui m’a dit de vous apporter ça.– Et qu’est-ce que c’est, ça ?– Ben, c’est une liseuse, un eBook, un iPad, je ne sais pas, moi. Il m’a dit qu’il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd. Vous voulez que je vous explique ? Regardez, c’est comme un écran avec tous vos manuscrits dessus. Ils sont sur l’étagère virtuelle en faux-vrai bois. Vous les touchez et ils s’ouvrent. Il y en a un paquet. Vous n’allez jamais lire tout ça en deux jours ! Regardez, le texte s’ouvre.",「だったら、問題ないですよね。これをあなたのところに持っていくように言われたんです」「いったい何かね、これは？」「ええと、タブレットとか、Eブックとか、iPad とか呼ばれてますけど、私もよく知りません。週末に読む原稿をここに全部入れておいたって言ってました。このほうがかさばらないからって。使い方を説明しましようか?ほら、この画面にあなたが読むすべての原稿が映し出されるんです。これはいかにも木製の棚みたいでしょう。タッチすれば開くようになっています。すると中に箱が入ってます。とても二日で読み切れる量ではありません！ほら、こうするとテクストが開きます」
