Source,GoogleTranslate,human1,human2
"Die Nähe des schönen Kindes mußte wohl in die Seele des jungen Mannes, der noch keine natürliche oder künstlerische Physiognomie vorgefaßt hatte, einen so lebhaften Eindruck machen, daß ihm nach und nach auf dem Wege vom Auge zur Hand nichts verlorenging, ja daß beide zuletzt ganz gleichstimmig arbeiteten.","The closeness of the beautiful child must have made such a vivid impression on the soul of the young man, who had not yet grasped any physical or artistic physiognomy, that little by little he lost nothing on the way from eye to hand, indeed that both were ultimately lost completely worked in unison.","The young man had had no preconceived faces in his mind, whether drawn from nature or from art, and what must have happened is that the proximity of the beautiful child must have made so lively an impression on his soul that what his eye had seen his hand was gradually able to depict with nothing lost in the process, until finally both eye and hand were acting in unison.","The presence of the beautiful child must doubtless have made such a lively impression upon the soul of the young man, who had no preconceptions as to faces, either from art or life, that gradually in passing from the eye to the hand nothing was lost, indeed by the finish both worked wholly in harmony."
"Die zur Rechten des Grafen sitzende Baronesse fand von daher wenig Unterhaltung, ebensowenig an Eduard, der, erst durstig, dann aufgeregt, des Weines nicht schonte und sich sehr lebhaft mit Ottilien unterhielt, die er an sich gezogen hatte, wie von der andern Seite neben dem Hauptmann Charlotte saß, der es schwer, ja beinahe unmöglich ward, die Bewegungen ihres Innern zu verbergen.","The baroness seated on the count's right therefore found little entertainment, just as little with Eduard, who, first thirsty, then excited, did not spare the wine and talked very animatedly to Ottilie, whom he had drawn to him, as well as from the other side sat with Captain Charlotte, who found it difficult, almost impossible, to hide the movements of her heart.","The Baroness, sitting on the Count’s right, got little entertainment from that direction and just as little from Eduard who, at first thirsty and then, when his thirst had been quenched, excited, helped himself liberally to the wine and engaged in very animated conversation with Ottilie, whom he had drawn to his side of the table. Charlotte, at the other side of the table next to the Captain, found it hard, nearly impossible to conceal her inner agitation.","This meant that the Baroness, to the right of the Count, could have very little talk with him; and she had just as little with Eduard who, thirsty at the start and then excited , did not stint himself with the wine and was conversing very animatedly with Ottilie, whom he had placed by him, whilst Charlotte, sitting on the Captain’s left, found it hard, indeed almost impossible, to conceal the trouble she felt."
"Freiwillige Abhänglichkeit ist der schönste Zustand, und wie wäre der möglich ohne Liebe.","Voluntary dependency is the most beautiful state, and how would that be possible without love.","Voluntary dependence is the best position to be in, and how would that be possible without love?","‘Voluntary dependence is the finest condition, and how would that be possible without love?"
"Doch verfehlte sie nicht, täglich den Gärtner im Schloßgarten zu besuchen und an seiner Sorgfalt für die vielen Pflanzenzöglinge, die nun alle der freien Luft genossen, freundlich teilzunehmen.","But she did not fail to visit the gardener in the castle garden every day and to kindly take part in his care for the many young plants, who were now all enjoying the open air.","But she did not fail to visit the gardener in the walled garden every day and take a friendly interest in the many young plants he was rearing, which had now all been brought out into the open air.","But Ottilie was sure to go to the Hall every day, to visit the Gardener and take a friendly interest with him in the numerous young plants now all enjoying the fresh air."
"Der Major begleitete mit der Violine das Klavierspiel Charlottens, so wie Eduards Flöte mit Ottiliens Behandlung des Saiteninstruments wieder wie vormals zusammentraf.","The major accompanied Charlotte's piano playing with the violin, just as Eduard's flute met Ottilie's treatment of the stringed instrument as before.","The Major accompanied on the violin Charlotte’s piano-playing, as Eduard’s flute again kept time with Ottilie’s.","Charlotte played the piano, the Major accompanied her on the violin, and Ottilie’s particular management of the keys came into unison, as formerly, with Eduard’s flute."
"›Das kann man doch am Ende selbstisch nennen,‹ dachte ich bei mir, ›daß du dich nur mit denen freuen willst, die du zum Frieden bewogen hast.","'You can call that selfish after all,' I thought to myself, 'that you only want to be happy with those you have moved to peace.","I thought to myself: it could be called selfish, when all’s said and done, to enjoy yourself only among people to whom you have brought peace.","“Really, one might call it selfishness,” I said to myself, “that you are only willing to enjoy yourself with people you have reconciled."
"»Sieht der nicht aus wie die Onkel?« rief sie unbarmherzig, »der wie der Galanteriehändler M-, der wie der Pfarrer S-, und dieser ist der Dings, der leibhaftig.","'Doesn't he look like the uncles?' she cried mercilessly, 'that one like the fancy goods dealer M-, that one like the priest S-, and this one is the thing, that one in person.","‘Doesn’t that one look exactly like uncle?’ she exclaimed cruelly. ‘ And that one like M—, the dealer in fancy goods? And that one like Pastor S—? And this one is what’s-his-name to the life!","There she was merciless. One looked like an uncle of hers, another like M. who dealt in women’s trinkets, another like the Reverend S., and another was the spitting image of a certain somebody else whose name escaped her. ‘"
"Man erkennt nur erst das Schätzenswerte in der Welt, wenn man solche Gesinnungen an Einem Gegenstande zu üben Gelegenheit findet«.",One only recognizes what is valuable in the world when one finds an opportunity to practice such attitudes on a subject.,You know how to recognize what is to be valued in society only when such sentiments have been aroused in you towards a single object.’,‘You learn to recognize what is of value in the world only by finding one fit object for such sentiments.’
"Sie waren gestern, Mylord, als wir mit der tragbaren dunklen Kammer durch den Park zogen, viel zu beschäftigt, sich einen wahrhaft malerischen Standpunkt auszuwählen, als daß Sie hätten bemerken sollen, was nebenher vorging.","You were far too busy picking out a truly scenic vantage point yesterday, my lord, as we roamed the park with the portable dark chamber, to have noticed what was going on.","When we took the camera obscura to the park yesterday you were too busy, my lord, in finding a truly picturesque view to have noticed what was going on otherwise.","Yesterday, my lord, when we were in the park with the camera obscura, you were busy choosing the very best perspective and did not notice what was going on besides."
"Laß den Major zurückkommen; schreibe ihm, daß keine Schritte geschehen.",let the major come back; write to him that no steps are taken.,Have the Major come back; write to him that nothing is to be done.,Have the Major come back; write to him that nothing must happen.
