Source,GoogleTranslate,human1,human2
"Strahlend ging er hinweg; Siddhartha blickte ihm nach. Mit tiefer Freude, mit tiefem Ernst blickte er ihm nach, sah seine Schritte voll Frieden, sah sein Haupt voll Glanz, sah seine Gestalt voll Licht.","Beaming he went away; Siddhartha looked after him. He looked after him with deep joy, with deep seriousness, saw his steps full of peace, saw his head full of splendor, saw his figure full of light.","Radiant, he went away; Siddhartha gazed after him. Deeply joyous, deeply earnest, he gazed after him, saw his steps full of peace, saw his head full of radiance, saw his figure full of light.","Radiant, he departed; Siddhartha watched him go. With deep joy, with deep solemnity he watched him go: saw each of his steps full of peace, saw his head full of splendor, saw his figure full of light."
Der Fährmann,The Ferryman,The Ferryman,THE FERRYMAN
"Neben ihm lebte Govinda, sein Schatten, ging dieselben Wege, unterzog sich denselben Bemühungen. Selten sprachen sie anderes miteinander, als der Dienst und die Übungen erforderten. Zuweilen gingen sie zu zweien durch die Dörfer, um Nahrung für sich und ihre Lehrer zu betteln.","Beside him lived Govinda, his shadow, walked the same paths, underwent the same endeavours. They seldom spoke to each other other than what the service and the exercises required. Sometimes they went in pairs through the villages to beg food for themselves and their teachers.","Next to him lived Govinda, his shadow, following the same paths, undergoing the same efforts. They seldom spoke more to each other than was required by service and exercises. Sometimes the two of them walked through the villages, begging food for themselves and their teachers.","Beside him lived Govinda, his shadow, walking the same paths, subjecting himself to the same exertions. Rarely did they speak of anything beyond what duty and their exercises required. Sometimes they walked together through the villages to beg food for themselves and their teachers."
"Lange saß er und blickte auf ihr entschlafnes Gesicht. Lange betrachtete er ihren Mund, ihren alten, müden Mund mit den schmal gewordenen Lippen, und erinnerte sich, dass er einst, im Frühling seiner Jahre, diesen Mund einer frisch aufgebrochenen Feige verglichen hatte. Lange saß er, las in dem bleichen Gesicht, in den müden Falten, füllte sich mit dem Anblick, sah sein eigenes Gesicht ebenso liegen, ebenso weiß, ebenso erloschen, und sah zugleich sein Gesicht und das ihre jung, mit den roten Lippen, mit dem brennenden Auge, und das Gefühl der Gegenwart und Gleichzeitigkeit durchdrang ihn völlig, das Gefühl der Ewigkeit. Tief empfand er, tiefer als jemals, in dieser Stunde die Unzerstörbarkeit jedes Lebens, die Ewigkeit jedes Augenblicks.","He sat for a long time and looked at her sleepy face. He looked at her mouth for a long time, her old, tired mouth with the thin lips, and remembered that once, in the spring of his years, he had compared this mouth to a freshly broken fig. He sat for a long time, reading the pale face, the weary wrinkles, filled himself with the sight, saw his own face lying just the same, just as white, just as faded, and at the same time saw his face and hers, young, with the red lips the burning eye, and the sense of presence and simultaneity pervaded him completely, the sense of eternity. In that hour, more deeply than ever, he felt the indestructibility of every life, the eternity of every moment.","He sat and sat, gazing at her lifeless face. He gazed and gazed at her lips, her old, tired, pinched lips, and he remembered that once, in the springtime of his life, he had likened those lips to a freshly broken fig. He sat and sat, studying the pale face, the weary creases, he filled up with the sight, saw his own face lying like that, just as white, just as faded, and also saw his face and hers young, with red lips, with burning eyes; and the feeling of the present and simultaneity permeated him fully, the feeling of eternity. In this hour he felt deeply, more deeply than ever, the indestructibility of every life, the eternity of every instant.","For a long time he sat there, gazing at her face in its repose. For a long time he regarded her mouth, her old, weary mouth whose lips had grown narrow, and remembered that he had once, in the spring of his years, compared this mouth to a fig split in two. For a long time he sat there, reading this pallid face, these weary wrinkles, filling himself with the sight, and he saw his own face lying there in just the same way, just as white, just as lifeless, and at the same time saw his face and hers young again, with red lips and burning eyes, and the feeling of presence and simultaneity flooded through him, the feeling of eternity. He felt deeply in this hour, more deeply than ever before, the indestructibility of every life, the eternity of every moment."
"Ihre Augen wurden irr und fielen zu. Der Knabe weinte, Siddhartha nahm ihn auf seine Knie, ließ ihn weinen, streichelte sein Haar, und beim Anblick des Kindergesichtes fiel ein brahmanisches Gebet ihm ein, das er einst gelernt hatte, als er selbst ein kleiner Knabe war. Langsam, mit singender Stimme, begann er es zu sprechen, aus der Vergangenheit und Kindheit her kamen ihm die Worte geflossen. Und unter seinem Singsang wurde der Knabe ruhig, schluchzte noch hin und wieder auf und schlief ein. Siddhartha legte ihn auf Vasudevas Lager. Vasudeva stand am Herd und kochte Reis. Siddhartha warf ihm einen Blick zu, den er lächelnd erwiderte.","Her eyes went wild and fell shut. The boy cried, Siddhartha took him on his knees, let him cry, stroked his hair, and looking at the child's face he remembered a Brahmanic prayer that he had learned when he was a little boy himself. Slowly, with a singing voice, he began to speak it, the words came flowing to him from the past and childhood. And to the sound of his singing, the boy grew calm, sobbed now and then, and fell asleep. Siddhartha laid him on Vasudeva's bed. Vasudeva stood at the stove and cooked rice. Siddhartha gave him a look, which he returned with a smile.","Her eyes grew confused and they closed. The boy wept. Siddhartha took him on his lap, let him weep, caressed his hair, and as he looked at the boy’s face, he thought of a Brahmin prayer he had once learned when he himself had been a little boy. Slowly, in a singsong voice, he began to recite it: from his past and his childhood the words came flowing to him. And under his singsong, the boy grew calm, sobbed a little now and then, and fell asleep. Siddhartha put him on Vasudeva’s pallet. Vasudeva stood at the hearth, cooking rice. Siddhartha glanced at him, and Vasudeva smiled back.","She glanced about wildly, then her eyes fell shut. The boy began to cry. Siddhartha took him on his lap, let him cry, caressed his hair, and when he looked into the childish face he was reminded of a Brahmin prayer he had once learned when he himself was a small boy. Slowly, in a singsong voice, he began to recite it; the words came flooding back to him from the past, from childhood. And his chanting made the boy grow quiet; he now gave only the occasional sob, and then he fell asleep. Siddhartha laid him upon Vasudeva’s bed. Vasudeva stood at the hearth, cooking rice. Siddhartha threw him a glance that he returned, smiling."
Lieblicher ist es zu opfern der schönen Kamala.,It is sweeter to sacrifice to beautiful Kamala.,Lovelier is sacrificing to beautiful Kamala.,More lovely it is to sacrifice to beautiful Kamala.”
"Siddhartha schonte ihn und ließ ihn gewähren, er ehrte seine Trauer. Siddhartha verstand, dass sein Sohn ihn nicht kenne, dass er ihn nicht lieben könne wie einen Vater. Langsam sah und verstand er auch, dass der Elfjährige ein verwöhnter Knabe war, ein Mutterkind, und in Gewohnheiten des Reichtums aufgewachsen, gewohnt an feinere Speisen, an ein weiches Bett, gewohnt, Dienern zu befehlen. Siddhartha verstand, dass der Trauernde und Verwöhnte nicht plötzlich und gutwillig in der Fremde und Armut sich zufrieden geben könne. Er zwang ihn nicht, er tat manche Arbeit für ihn, suchte stets den besten Bissen für ihn aus. Langsam hoffte er ihn zu gewinnen, durch freundliche Geduld.","Siddhartha spared him and let him do what he wanted, he honored his grief. Siddhartha understood that his son didn't know him, that he couldn't love him like a father. Slowly he also saw and understood that the eleven-year-old was a spoiled boy, a mother's child, and raised in habits of wealth, accustomed to finer food, a soft bed, accustomed to commanding servants. Siddhartha understood that the grieving and spoiled person could not suddenly and willingly be content with being abroad and in poverty. He didn't force him, he did some work for him, always looking for the best bite for him. Slowly he hoped to win it, through kind patience.","Siddhartha indulged him and let him be, he honored his grief. Siddhartha understood that his son did not know him, that he could not love him as a father. Slowly he saw and understood too that the eleven-year-old was a pampered boy, a mama’s boy, brought up in the habits of wealth, accustomed to finer food, to a soft bed, accustomed to ordering servants around. Siddhartha understood that the grieving, pampered boy could not suddenly and willingly be content in a strange place and in poverty. He did not force him, he did some chores for him, he always picked out the best morsel for him. He hoped he would win him over slowly, through friendly patience.","Siddhartha was gentle with him and let him do as he wished; he honored his grief. Siddhartha understood that his son did not know him, that he could not love him as a father. Slowly, too, he began to realize that this eleven-year-old was spoiled, a mama’s boy; he had been raised among all the amenities of wealth and was used to fine meals, a soft bed, and giving orders to servants. Siddhartha understood that this spoiled, grief-stricken boy was utterly incapable of resigning himself suddenly and obligingly to an unfamiliar life of poverty, so he did not force him. He performed various chores for him, always saving him the choicest morsels. Slowly, he hoped, he would be able to win him over with kindness and patience."
"Mit halbem Lächeln, mit einer unerschütterten Helle und Freundlichkeit sah Gotama dem Fremdling ins Auge und verabschiedete ihn mit einer kaum sichtbaren Gebärde.","With a half smile, with an unwavering brightness and friendliness, Gotama looked the stranger in the eye and with a barely visible gesture bid him farewell.","With a half smile, with an unperturbable brightness and friendliness, Gautama gazed into the stranger’s eyes and bade him good-bye with a barely visible gesture.","With a half smile, with imperturbable brightness and amicability, Gautama looked directly into the face of the stranger and bade him farewell with a scarcely visible gesture."
"Sprach Govinda: »So sagst du, o Freund, und weißt doch, dass Siddhartha kein Ochsentreiber ist und ein Samana kein Trunkenbold. Wohl findet der Trinker Betäubung, wohl findet er kurze Flucht und Rast, aber er kehrt zurück aus dem Wahn und, findet alles beim alten, ist nicht weiser geworden, hat nicht Erkenntnis gesammelt, – ist nicht um Stufen höher gestiegen.«","Said Govinda: »So you say, o friend, and yet you know that Siddhartha is not an ox driver and a Samana is not a drunkard. The drinker finds sedation, he finds a brief escape and rest, but he returns from the delusion and finds everything the same, has not become wiser, has not gained knowledge - has not climbed a step higher.""","Govinda said: “You say that, O friend, and yet you know that Siddhartha is no ox driver and a samana no drunkard. The drinker may find numbing, he may find brief flight and rest, but he returns from his illusion, and finds everything unchanged. He has grown no wiser, has gathered no knowledge, has ascended no levels.”","Govinda replied, “So you say, O friend, and yet you know that Siddhartha is no driver of oxen and a Samana is no drunkard. It is surely true that a drinker finds numbness, surely true that he briefly finds respite and escape, but then he returns from this delusion and finds all as it was. He has not grown wiser, has not gathered wisdom, has not ascended to a higher rung.”"
"Mit anderen Mönchen weilte Govinda einst während einer Rastzeit in dem Lusthain, welchen die Kurtisane Kamala den Jüngern des Gotama geschenkt hatte. Er hörte von einem alten Fährmanne sprechen, welcher eine Tagereise entfernt vom Flusse wohne, und der von vielen für einen Weisen gehalten werde. Als Govinda des Weges weiterzog, wählte er den Weg zur Fähre, begierig diesen Fährmann zu sehen. Denn ob er wohl sein Leben lang nach der Regel gelebt hatte, auch von den jüngeren Mönchen seines Alters und seiner Bescheidenheit wegen mit Ehrfurcht angesehen wurde, war doch in seinem Herzen die Unruhe und das Suchen nicht erloschen.","Govinda was once resting with other monks in the pleasure grove which the courtesan Kamala had given to the disciples of Gotama. He heard of an old ferryman, who lived a day's journey from the river, and who was thought by many to be a wise man. As Govinda continued along the way, he chose the way to the ferry, eager to see this ferryman. For although he had lived according to the Rule all his life, and was viewed with reverence by the younger monks of his age and his modesty, the restlessness and searching had not died down in his heart.","Once, during a rest period, Govinda was with other monks in the pleasure grove that the courtesan Kamala had given to Gautama’s disciples. Govinda heard them talk about an old ferryman who lived on the river, a day’s journey from here, and who was viewed by many as a sage. When Govinda wandered on, he chose the way to the ferry, eager to see this ferryman. For though Govinda had lived all his life according to the Rule and was also revered by the young monks for his age and his modesty, the disquiet and seeking were not snuffed in his heart.","In the company of other monks, Govinda once rested on one of his journeys in the pleasure grove that the courtesan Kamala had given to the disciples of Gautama. There he heard tell of an old ferryman who lived a day’s journey away beside the river and was considered by many to be a wise man. When it was time for Govinda to continue on his way, he chose the path to the ferry, eager to see this ferryman. For although he had lived all his life according to the rules and was regarded with reverence by the younger monks on account of his age and his modesty, the restlessness and searching had not yet been extinguished in his heart."
"Er kam zum Flüsse, er bat den Alten um Überfahrt, und da sie drüben aus dem Boot stiegen, sagte er zum Alten: »Viel Gutes erweisest du uns Mönchen und Pilgern, viele von uns hast du schon übergesetzt. Bist nicht auch du, Fährmann, ein Sucher nach dem rechten Pfade?«","He came to the river, he asked the old man for a crossing, and as they got out of the boat over there, he said to the old man: ""You are doing us monks and pilgrims many good things, you have already crossed many of us. Aren't you also, ferryman, a seeker of the right path?""","He came to the river, he asked the old man to ferry him across, and when they got out on the other side, he said to the old man: “You show much goodness to us monks and pilgrims, you have ferried many of us across. Are not you too, ferryman, a seeker of the right path?”","He went to the river and asked the old man to take him across, and when they got out of the boat on the opposite shore, he said, “You have shown us monks and pilgrims much kindness; many of us have been ferried across the river by you. Are you not also, ferryman, a seeker in search of the right path?”"
"»Wenn du von den Samanas kommst, wie solltest du da nicht in Not sein? Sind nicht die Samanas völlig besitzlos?«","“If you come from the Samanas, how could you not be in need? Aren't the samanas completely propertyless?'","“If you come from the samanas, how could you not be experiencing hard times? Are not the samanas completely without property?”","“If you come from the Samanas, how could you not be suffering hardship? Are not the Samanas utterly without possessions?”"
"Siddhartha sah ihn, und er erkannte ihn alsbald, als hätte ihm ein Gott ihn gezeigt. Er sah ihn, einen schlichten Mann in gelber Kutte, die Almosenschale in der Hand tragend, still dahin gehen.","Siddhartha saw him and he recognized him immediately, as if a god had shown him him. He saw him, a plain man in a yellow robe, carrying an alms bowl, walking quietly.","Siddhartha saw him, and he instantly recognized him as if a god had pointed him out. He saw him, a simple man in a yellow cowl, the alms bowl in his hand, as he silently walked.","Siddhartha saw him and recognized him at once, as if a god had pointed him out: a simple man in a yellow cowl, walking quietly, alms bowl in his hand."
