Source,GoogleTranslate,human1,human2
"Einstmals, in solcher Stunde, als er im zweiten Stockwerk an der Galerie lehnte und durch das lichte Treppenhaus hinunterblickte, wo alles schwieg, kam der kleine Johann aus seinem Zimmer, die Stufen des »Altans« herab und über den Korridor, um sich in irgendeiner Angelegenheit zu Ida Jungmann zu begeben. Er wollte, indem er mit dem Buche, das er trug, die Wand entlangstrich, mit gesenkten Augen und einem leisen Gruße an seinem Vater vorübergehen; aber der Senator redete ihn an.","Once upon a time, at such an hour, as he was leaning against the gallery on the second floor and looking down through the bright staircase where everything was silent, little Johann came out of his room, down the steps of the ""Altan"" and across the corridor, to look around in some to take the matter to Ida Jungmann. Rubbing along the wall with the book he was carrying, he wanted to pass his father with lowered eyes and a soft greeting; but the senator addressed him.","One day, in much the same mood, he stood leaning over the third-floor gallery, peering down into the bright, open stairwell, where everything was silent, and little Johann came out of his room, down the steps of his “balcony,” and along the corridor, on his way to see Ida Jungmann about something. He held close to the wall, his eyes lowered, a book under his arm, intending to pass by his father with just a soft word of hello. But the senator spoke to him.","Little Johann came out of his room, down the gallery steps, and across the corridor, on his way to Ida Jungmann's room. He slipped along the wall with his book, and would have passed his father with lowerrd eyes, and a murmured greeting; but the Senator spoke to him."
»Un denn is Buddenbrook ook ümmer so höllschen fien mit sin Manschetten un sin sieden Krawatt un sin pielen Snurrboart … Hest em gehen seihn? Hei huppt ümmer so'n beeten as 'n Vagel …«,"»And then Buddenbrook isn't so hellish with their cuffs and their ties and their playing snurrboart … Hest em go? Hey, there's no better beet than a bird ...""",“And then your Buddenbrook’s alliz so damn swank in his silk neckties and starch cuffs ’nd that snazzy little mustache. Y’ever see him walk? Hops along like a little dickeybird.”,""" 'n' then this Buddenbrook--he be so devilish fine wi' his cuffs 'n' his silk tie 'n' his stickin'-out moustaches; hast seen him walk? He hops along like a bird."""
»Hoffmanns Serapionsbrüder.«,"""Hoffmann's Serapion Brothers.""","For some reason Tony suddenly scowled and replied, without looking at Herr Grünlich, “Hoffmann’s Serapion Brethren.”","Tuny drew her brows together sharply at this, for some reason, and answered without looking at him, ""Hoffmann's 'Serapion Brethren.' """
"»Ralf von Maiboom ist ein liebenswürdiger Mann, Thomas, aber er ist ein Junker Leichtfuß, ein Daus. Er spielt in Rostock, er spielt in Warnemünde, und seine Schulden sind wie Sand am Meer. Man sollte es nicht glauben, wenn man ein paar Wochen auf Pöppenrade lebt! Das Herrenhaus ist vornehm, und alles ringsumher gedeiht, und an Milch und Wurst und Schinken ist kein Mangel. Man hat auf so einem Gute manchmal keinen Maßstab für die tatsächlichen Verhältnisse … Kurz, sie sind in Wahrheit aufs jämmerlichste zerrüttet, Tom, was Armgard mir unter herzbrechendem Schluchzen gestanden hat.«","'Ralf von Maiboom is an amiable man, Thomas, but he's a gentleman, a dhow. He plays in Rostock, he plays in Warnemünde, and his debts are a dime a dozen. You shouldn't believe it if you live on Pöppenrade for a few weeks! The mansion is grand and everything around is thriving and there is no shortage of milk and sausage and ham. One sometimes has no measure of the actual conditions on such an estate... In short, they are in truth most miserably shattered, Tom, as Armgard confessed to me through heartbreaking sobs.'","“Ralf von Maiboom is a charming man, Thomas, but he is Squire Sport, a regular harum-scarum. He gambles in Rostock, he gambles in Warnemünde, and he has more debts than there’s sand on the shore. You’d never know it spending a few weeks at Pöppenrade. The manor is quite elegant, and everything looks prosperous all around, and there’s no lack of milk and sausage and ham. On an estate like that you lose all sense of proportion for the real situation. In short, things have actually gone to rack and ruin, Tom, and that’s what Armgard confessed to me with the most heartbreaking sobs.”","""He is a very charming man, Ralf von Maiboom, Thomas; but he is very wild--a hail-fellow-well-met with everybody. He gambles in Rostock, and he gambles in Warnemiincle, and his debts are like the sands of the sea. Nobody could be-l; rvp it, just living a couple of weeks at Piippenrade. The house is lovely, everything looks flourishing, there is milk and sausage and ham and all that, in great abundance. So it is hard to measure the actual situation. But their affairs are in frightful disorder--Armgard confessed it to me, with heart-breaking sobs."""
"»Babette?« wiederholte die Konsulin fragend … Dann lehnte sie sich zurück und ließ ihre hellen Augen durchs Fenster schweifen. Sie wußte nun, um was es sich handelte. Eine Pause trat ein, die dann und wann von Tonys allmählich seltener werdendem Schluchzen unterbrochen ward.","“Babette?” the Consul repeated questioningly… Then she leaned back and let her bright eyes wander through the window. Now she knew what it was about. There was a pause, broken now and then by Tony's gradually lessening sobs.","“Babbit?” Elisabeth repeated perplexed. Then she leaned back and let her pale eyes drift off to the world beyond the window. She now knew what the problem was. There was a long pause, interrupted now and then by Tony’s gradually ebbing sobs.","""Babette?"" repeated the Frau Consul, inquiringly. Then she leaned back in her chair, and her pale eyes wandered toward the window, She understood now. There was a pause, broken by Tony's gradually decreasing sobs."
"Tony sonnte sich, sie badete, aß Bratwurst mit Pfeffernußsauce und machte weite Spaziergänge mit Morten: den Chausseeweg zum Nachbarort, den Strand entlang zu dem hoch gelegenen »Seetempel«, der eine weite Aussicht über See und Land beherrschte, oder in das Wäldchen hinauf, das hinterm Kurhause lag und auf dessen Höhe die große Table d'hote-Glocke hing … Oder sie ruderten über die Trave zum »Priwal«, wo es Bernstein zu finden gab …","Tony sunbathed, she bathed, ate bratwurst with peppernut sauce and went for long walks with Morten: along the Chausseeweg to the neighboring town, along the beach to the high ""sea temple"" which commanded a wide view over sea and land, or up into the little wood, which lay behind the Kurhaus and at whose height the large table d'hote bell hung... Or they rowed across the Trave to the »Priwal«, where amber could be found...","Tony swam, sunned, ate bratwurst with ginger gravy, and took long walks with Morten—down the beach road to the next town, along the shore to the Temple of the Sea with its panorama of the coastline, or up the path to the little woods on the hill behind the spa hotel, where the big dinner bell was hung. Or they rowed across the Trave to Priwall, where they looked for amber.","Tony sunned herself, took baths, ate sausages with ginger-nut sauce, and took long walks with Morten. They went out on the high-road to the next village, or along the beach to the ""ocean temple"" on its height, whence a wide view was to be had over land and sea; or to the woods be-hind the Kurhouse, where was a great bell used to call the guests to the table-d'hote. Sometimes they rowed across the Trave to the Prival, to look for amber."
"»So«, sagte Kai und schlug eine schnellere Gangart an; »nun erzählst du mir ein bißchen von deinem Klavierspiel. Ich will nämlich jetzt etwas Wunderbares schreiben, etwas Wunderbares … Vielleicht fange ich nachher in der Zeichenstunde an. Willst du heute nachmittag spielen?«","""So,"" said Kai and took a faster pace; “Now tell me a little about your piano playing. Because I want to write something wonderful now, something wonderful... Maybe I'll start in drawing class later. Do you want to play this afternoon?'","“Come on,” Kai said and picked up the pace of their stroll. “And now tell me a little about your piano playing. I have an idea for a wonderful story, you know, absolutely wonderful. Maybe I’ll start on it later, during drawing class. And are you going to play the piano this afternoon?”","""Oh, come,"" Kai said, and struck into a livelier g*ait. ""Now you must tell me something about your playing. I want to write something marvellous--perhaps I'll begin it to-day, in drawing period. Will you play this afternoon?"""
"Sie betete viel; aber fast noch mehr überwachte sie, sooft sie bei Besinnung war, ihren Zustand, fühlte selbst ihren Puls, maß ihr Fieber, bekämpfte ihren Husten … Der Puls aber ging schlecht, das Fieber stieg desto höher, nachdem es ein wenig gefallen war und warf sie aus Schüttelfrösten in hitzige Delirien, der Husten, der mit inneren Schmerzen verbunden war und blutigen Auswurf zutage förderte, nahm zu, und Atemnot ängstigte sie. Das alles aber kam daher, daß jetzt nicht mehr nur ein Lappen der rechten Lunge, sondern die ganze rechte Lunge in Mitleidenschaft gezogen war, ja, daß, wenn nicht alles täuschte, auch schon an der linken Seite Spuren des Vorganges bemerkbar waren, den Doktor Langhals, indem er seine Fingernägel besah, »Hepatisation« nannte und über den Doktor Grabow sich lieber gar nicht weiter ausließ … Das Fieber zehrte unablässig. Der Magen begann zu versagen. Unaufhaltsam, mit zäher Langsamkeit, schritt der Kräfteverfall vorwärts.","She prayed a lot; but almost more closely, whenever she was conscious, she watched her condition, felt her pulse herself, took her fever, fought her cough... But the pulse went bad, the fever rose the higher after it had fallen a little, and threw her up from chills to hot delirium, the coughing associated with internal pains and producing bloody sputum increased, and shortness of breath frightened her. But all of this was due to the fact that not just one lobe of the right lung was affected, but the entire right lung, yes, if you were not mistaken, traces of the process were also noticeable on the left side, the doctor Long-necked by examining his fingernails, calling them ""hepatization"" and preferring not to say anything more about Doctor Grabow ... The fever was constantly consuming. The stomach began to fail. Unstoppable, with tenacious slowness, the decline of strength progressed.","She prayed a great deal; but she spent even more of her conscious hours watching over her condition, feeling her pulse, measuring her fever, fighting off her cough. But her pulse was not good; her fever might go down, only to rise higher still, propelling her from chills into hectic delirium; her cough grew worse, and with each coughing fit there was more bloody mucus and a sharper pain deep inside; her shortness of breath alarmed her. And all because it was no longer just one lobe of her right lung, but her whole right lung that was infected ; indeed, if the doctors were not badly mistaken, the left side showed distinct signs of a process that Dr. Langhals—while gazing at his fingernails—called “hepatization” and about which Dr. Grabow preferred to say nothing whatever. The fever gnawed away at her unrelentingly. Her digestion began to fail. With stubborn slowness, her energies continued to wane.","She prayed much; but almost more she watched, as often as she was conscious, over her own condition: felt her pulse, took her temperature, and fought her cough. But the pulse was poor, the temperature mounted after falling a little, and she passed from chills to fever and delirium; her cough in- creased, bringing up a blood-impregnated mucous, and she was alarmed by the difficulty she had in breathing. It was accounted for by the fact that now not only a lobe of the right lung, but the whole right lung, was affected, with even distinct traces of a process in the left, which Dr. Langhals. looking at his nails, called hepatization. , and about which Dr. Grabow said nothing at all. The fever wasted the patient relentlessly. The digestion failed. Slowly, inexorably, the decline of strength went on."
"»So«, sagte Thomas. »Wir reden nachher von Herrn Grünlich, nicht wahr?«","""So,"" said Thomas. ""We'll talk about Herr Grünlich later, won't we?""","“Yes, yes,” Thomas said. “We’ll speak of Herr Grünlich later, all right?”","""Yes,"" Thomas said. ""We will talk about Herr Criinlich afterward."""
"»Da, guter Mann!« sagt die alte Konsulin. »Haben Sie auch Ihren Heiland lieb?«","""There, good man!"" says the old Consul. “Do you also love your Savior?”","“Here, my good man,” old Madame Buddenbrook says. “Do you love your Saviour?”","""Here, my good man,"" says the Frau Consul. "" And I hope you love our blessed Lord?"""
