Source,GoogleTranslate,human1,human2
Am 29. Julius.,On July 29th.,July 29th,JULY 29.
"›Jammervoll! Wohl das bin ich, und nicht gering die Ursache meines Wehs. – Carmor, du verlorst keinen Sohn, verlorst keine blühende Tochter; Colgar, der Tapfere, lebt, und Annira, die schönste der Mädchen. Die Zweige deines Hauses blühen, o Carmor; aber Armin ist der Letzte seines Stammes. Finster ist dein Bett, o Daura! dumpf ist dein Schlaf in dem Grabe – Wann erwachst du mit deinen Gesängen, mit deiner melodischen Stimme? Auf, ihr Winde des Herbstes! auf, stürmt über die finstere Heide! Waldströme, braust! Heult, Stürme, im Gipfel der Eichen! Wandle durch gebrochene Wolken, o Mond, zeige wechselnd dein bleiches Gesicht! Erinnre mich der schrecklichen Nacht, da meine Kinder umkamen, da Arindal, der Mächtige, fiel, Daura, die Liebe, verging.","'Pathetic! Well that is what I am, and not a little the cause of my woe. – Carmor, you lost no son, lost no blooming daughter; Colgar the brave lives, and Annira, the fairest of girls. The branches of thy house are blossoming, O Carmor; but Armin is the last of his tribe. Your bed is dark, O Daura! dull is your sleep in the grave - when will you wake up with your songs, with your melodious voice? Up, ye autumn winds! up, storm over the dark heath! Forest streams, roar! Howl, storms, in the summit of the oaks! Walk through broken clouds, O moon, alternately show your pale face! Remind me the dreadful night when my children perished, when Arindal the mighty fell, Daura the love perished.","“‘Wretched? That I am. And the cause of my grief is not negligible. Carmor, thou hast not lost a son; thou hast not been deprived of a daughter. Colgar the brave lives, and Annira, fairest of maidens. The branches of thy house blossom, Carmor, but Armin is the last of his race. Dark is thy bier, O Daura, stifling thy sleep in the grave. When shalt thou awaken with thy songs, with thy melodious voice? Rise, winds of autumn; rise and storm across the bleak heath! Forest streams, roar! Wail, thou tempests in the crowns of the pines! Move through the broken clouds, O moon; show and hide thy pale face alternately! Remind me of the dread night when my children perished, when mighty Arindal was slain, and beloved Daura died.","""Sad I am! nor small is my cause of woe!   Carmor, thou hast lost no son; thou hast lost no daughter of beauty.   Colgar the valiant lives, and Annira, fairest maid.   The boughs of thy house ascend, O Carmor! but Armin is the last of his race.   Dark is thy bed, O Daura! deep thy sleep in the tomb!   When shalt thou wake with thy songs? with all thy voice of music? ""Arise, winds of autumn, arise: blow along the heath.   Streams of the mountains, roar; roar, tempests in the groves of my oaks!   Walk through broken clouds, O moon! show thy pale face at intervals; bring to my mind the night when all my children fell, when Arindal the mighty fell -- when Daura the lovely failed.  "
"Da trat Minona hervor in ihrer Schönheit, mit niedergeschlagenem Blick und tränenvollem Auge, schwer floß ihr Haar im unsteten Winde, der von dem Hügel herstieß. – Düster ward's in der Seele der Helden, als sie die liebliche Stimme erhob; denn oft hatten sie das Grab Salgars gesehen, oft die finstere Wohnung der weißen Colma. Colma, verlassen auf dem Hügel, mit der harmonischen Stimme; Salgar versprach zu kommen; aber ringsum zog sich die Nacht. Höret Colmas Stimme, da sie auf dem Hügel allein saß.","Then Minona stood out in her beauty, with downcast eyes and tearful eyes, her hair flowing heavily in the unsteady wind that blew from the hill. - It grew dark in the soul of the heroes when she raised her lovely voice; for they had often seen Salgar's grave, often the dark dwelling of the white Colma. Colma, left on the hill, with the harmonious voice; Salgar promised to come; but all around it was night. Hear Colma's voice as she sat alone on the hill.","“Minona, in all her beauty, stepped forward, eyes downcast and filled with tears, hair flowing heavy in the inconstant wind blowing from the hill. She raised her beloved voice, and the souls of the heroes were bleak, for they had oft seen Salgar’s grave and the dark abode of white Colma—Colma, abandoned on the hill, Colma with her melodious voice. Salgar promised to come, but all around her night was falling. Hear Colma ’s voice, as she sits on the hill alone!","""Minona came forth in her beauty, with downcast look and tearful eye.   Her hair was flying slowly with the blast that rushed unfrequent from the hill.   The souls of the heroes were sad when she raised the tuneful voice.   Oft had they seen the grave of Salgar, the dark dwelling of white-bosomed Colma.   Colma left alone on the hill with all her voice of song!   Salgar promised to come! but the night descended around.   Hear the voice of Colma, when she sat alone on the hill!"
"Noch ein sonderbarer Umstand kam dazu. Werther hatte, wie wir aus seinen Briefen wissen, nie ein Geheimnis daraus gemacht, daß er sich diese Welt zu verlassen sehnte. Albert hatte ihn oft bestritten, auch war zwischen Lotten und ihrem Mann manchmal die Rede davon gewesen. Dieser, wie er einen entschiedenen Widerwillen gegen die Tat empfand, hatte auch gar oft mit einer Art von Empfindlichkeit, die sonst ganz außer seinem Charakter lag, zu erkennen gegeben, daß er an dem Ernst eines solchen Vorsatzes sehr zu zweifeln Ursach' finde, er hatte sich sogar darüber einigen Scherz erlaubt und seinen Unglauben Lotten mitgeteilt. Dies beruhigte sie zwar von einer Seite, wenn ihre Gedanken ihr das traurige Bild vorführten, von der andern aber fühlte sie sich auch dadurch gehindert, ihrem Manne die Besorgnisse mitzuteilen, die sie in dem Augenblicke quälten.","There was another strange circumstance. As we know from his letters, Werther never made a secret of his longing to leave this world. Albert had often denied it, and Lotten and her husband had sometimes talked about it. The latter, who felt a decided repugnance to the deed, had often made it known, with a kind of sensitivity which otherwise lay entirely beyond his character, that he found reason to doubt the seriousness of such a resolution, he even joked about it and told Lotte of his disbelief. On the one hand this calmed her down when her thoughts brought the sad picture before her, but on the other hand she felt prevented from communicating to her husband the worries that were tormenting her at the moment.","Another strange circumstance must be mentioned here. As we know from his letters, Werther had never made any secret of his longing to leave this world. Albert had argued the point with him often and had even discussed it with Lotte. Since such behavior was so distasteful to him, he had declared several times, with an irritability that was quite foreign to his character, that he doubted the seriousness of Werther’s inclination. One day he had even gone so far as to joke about it and had mentioned his skepticism to Lotte. On the one hand, this helped to calm her whenever she dwelled on the unhappy prospect; on the other hand, she was reluctant for the same reason to share with her husband the anxieties that were tormenting her now.","But we must not forget one remarkable circumstance.   We may observe from the character of Werther's correspondence, that he had never affected to conceal his anxious desire to quit this world.   He had often discussed the subject with Albert; and, between the latter and Charlotte, it had not unfrequently formed a topic of conversation.   Albert was so opposed to the very idea of such an action, that, with a degree of irritation unusual in him, he had more than once given Werther to understand that he doubted the seriousness of his threats, and not only turned them into ridicule, but caused Charlotte to share his feelings of incredulity.   Her heart was thus tranquillised when she felt disposed to view the melancholy subject in a serious point of view, though she never communicated to her husband the apprehensions she sometimes experienced."
"Ja wohl bin ich nur ein Wandrer, ein Waller auf der Erde! Seid ihr denn mehr?","Yes, I am only a wanderer, a waller on earth! are you more?","Yes, I am a wanderer on this earth—a pilgrim. Are you anything more than that?","Once more I am a wanderer, a pilgrim, through the world.   But what else are you!"
"Gestern sind wir hier angelangt. Der Gesandte ist unpaß und wird sich also einige Tage einhalten. Wenn er nur nicht so unhold wäre, wär' alles gut. Ich merke, ich merke, das Schicksal hat mir harte Prüfungen zugedacht. Doch gutes Muts! Ein leichter Sinn trägt alles! Ein leichter Sinn? Das macht mich zu lachen, wie das Wort in meine Feder kommt. O ein bißchen leichteres Blut würde mich zum Glücklichsten unter der Sonne machen. Was! da, wo andere mit ihrem bißchen Kraft und Talent vor mir in behaglicher Selbstgefälligkeit herumschwadronieren, verzweifle ich an meiner Kraft, an meinen Gaben? Guter Gott, der du mir das alles schenktest, warum hieltest du nicht die Hälfte zurück und gabst mir Selbstvertrauen und Genügsamkeit?","We got here yesterday. The envoy is impertinent and will therefore hold off for a few days. If only he weren't so rude, everything would be fine. I see, I see, fate has given me tough trials. But good cheer! A light mind carries everything! An easy sense? This makes me laugh as the word comes into my pen. Oh, a little lighter blood would make me the happiest thing under the sun. What! there, where others with their little strength and talent babble about in comfortable self-satisfaction, do I despair of my strength, of my gifts? Good God, who gave me all this, why didn't you hold back half and give me confidence and contentment?","We arrived here yesterday. The ambassador is indisposed and will not be going out for a few days. If only he were not so unpleasant, things would be a great deal easier. But fate has many trials in store for me— I know it, I know it. However, let us not lose courage, for a light heart can bear all things. A light heart? I have to laugh. How could I write such words? Ah yes, a little lighter blood could make me the happiest man on earth! Come, come, Werther! How can you doubt your strength, your gifts, when others complacently parade their puny strength and talents? Dear God, who hath bestowed all this upon me, why didst Thou not withhold a half of it and give me instead faith in myself and a modest capacity for contentment?","We arrived here yesterday.   The ambassador is indisposed, and will not go out for some days.   If he were less peevish and morose, all would be well.   I see but too plainly that Heaven has destined me to severe trials; but courage! a light heart may bear anything. A light heart!   I smile to find such a word proceeding from my pen. A little more lightheartedness would render me the happiest being under the sun.   But must I despair of my talents and faculties, whilst others of far inferior abilities parade before me with the utmost self-satisfaction?   Gracious Providence, to whom I owe all my powers , why didst thou not withhold some of those blessings I possess, and substitute in their place a feeling of self-confidence and contentment?"
"Sie sieht nicht, sie fühlt nicht, daß sie ein Gift bereitet, das mich und sie zugrunde richten wird; und ich mit voller Wollust schlürfe den Becher aus, den sie mir zu meinem Verderben reicht. Was soll der gütige Blick, mit dem sie mich oft – oft? – nein, nicht oft, aber doch manchmal ansieht, die Gefälligkeit, womit sie einen unwillkürlichen Ausdruck[86] meines Gefühls aufnimmt, das Mitleiden mit meiner Duldung, das sich auf ihrer Stirne zeichnet?","She does not see, she does not feel that she is preparing a poison that will destroy me and her; and I voluptuously slurp the cup she hands me to my undoing. What's with the kind look she gives me often—often? - no, not often, but sometimes looks, the complacency with which she accepts an involuntary expression of my feeling, the pity for my tolerance that is marked on her forehead?","She doesn’t see, she doesn’t feel, that she is preparing a poison that will destroy her and me, and with voluptuous delight I drink the cup she hands me to the last dregs, and to my ruination. What is the meaning of that kindly look that she so often—often?…no, not often, but sometimes gives me, the graciousness with which she sometimes accepts a chance expression of my feelings for her, the compassion for what I am enduring, that is written on her brow?","She does not feel, she does not know, that she is preparing a poison which will destroy us both; and I drink deeply of the draught which is to prove my destruction.   What mean those looks of kindness with which she often -- often? no, not often, but sometimes, regards me, that complacency with which she hears the involuntary sentiments which frequently escape me, and the tender pity for my sufferings which appears in her countenance?"
"Montags früh, den einundzwanzigsten Dezember, schrieb er folgenden Brief an Lotten, den man nach seinem Tode versiegelt auf seinem Schreibtische gefunden und ihr überbracht hat, und den ich absatzweise hier einrücken will, so wie aus den Umständen erhellet, daß er ihn geschrieben habe.","On Monday morning, December 21st, he wrote the following letter to Lotten, which was found sealed on his desk after his death and brought to her, and which I will insert here in paragraphs, as is evident from the circumstances that he wrote it.","Early on Monday morning, the twenty-first of December, Werther wrote the following letter to Lotte. It was found after his death, lying on his desk, sealed, and was brought to her. I have decided to insert it here, since it throws light on the conditions under which it was written.","On Monday morning, the 21st of December, he wrote to Charlotte the following letter, which was found, sealed, on his bureau after his death, and was given to her.   I shall insert it in fragments; as it appears, from several circumstances, to have been written in that manner."
"»Ihre Gegenwart, ihr Schicksal, ihre Teilnehmung an dem meinigen preßt noch die letzten Tränen aus meinem versengten Gehirne.","'Her presence, her fate, her participation in mine still squeezes the last tears from my scorched brain.","“Her presence, her fate, her participation in my destiny force the last tears from my parched brain.","""Her presence, her fate, her sympathy for me, have power still to extract tears from my withered brain."
"Wie mich die Gestalt verfolgt! Wachend und träumend füllt sie meine ganze Seele! Hier, wenn ich die Augen schließe, hier in meiner Stirne, wo die innere Sehkraft sich vereinigt, stehen ihre schwarzen Augen. Hier! ich kann dir es nicht ausdrücken. Mache ich meine Augen zu, so sind sie da; wie ein Meer, wie ein Abgrund ruhen sie vor mir, in mir, füllen die Sinne meiner Stirn.","How the figure follows me! Waking and dreaming she fills my whole soul! Here, when I close my eyes, here in my forehead, where the inner vision unites, are her black eyes. Here! i can't express it to you If I close my eyes, they are there; like a sea, like an abyss they rest before me, in me, fill the senses of my forehead.","How the sight of her haunts me! Awake and dreaming, she fills my whole being. Here, when I close my eyes, here, behind my forehead, where we assemble our insight, I see her dark eyes. Here! I cannot express it adequately. I close my eyes and there they are…hers—like an abyss in front of me, inside me. They fill my whole mind.","How her image haunts me!   Waking or asleep, she fills my entire soul!   Soon as I close my eyes, here, in my brain, where all the nerves of vision are concentrated, her dark eyes are imprinted. Here -- I do not know how to describe it; but, if I shut my eyes, hers are immediately before me: dark as an abyss they open upon me, and absorb my senses."
