Source,GoogleTranslate,human1,human2
"Im Tore erschien ein Aufseher und klatschte in die Hände zum Zeichen, daß die Gepäckträger wieder an ihre Arbeit gehen sollten. Sie schütteten den Bodensatz aus ihren Kaffeetöpfen und zogen verstummend mit schwankenden Schritten ins Haus. „So kommen wir zu keinem Ende"", sagte der Polizeimann und wollte Karl am Arm fassen. Karl wich noch unwillkürlich ein wenig zurück, fühlte den freien Raum, der sich ihm infolge des Abmarsches der Gepäckträger eröffnet hatte, wandte sich um und setzte sich unter einigen großen Anfangs- sprüngen in Lauf. Die Kinder brachen in einen einzigen Schrei aus und liefen mit ausgestreckten Armchen paar Schritte mit. „Haltet ihn!"" rief der Polizeimann die lan- ge, fast leere Gasse hinab und lief unter gleichmäßigem Ausstoßen dieses Rufes in geräuschlosem große Kraf und Übung verratendem Lauf hinter Karl her. Es war ein Glück für Karl, daß die Verfolgung in einem Arbei- terviertel stattfand. Die Arbeiter halten es nicht mit den Behörden. Karl lief mitten in der Fahrbahn, weil er dort die wenigsten Hindernisse hatte, und sah nun hie und da auf dem Trottoirrand Arbeiter stehen bleiben und ihn ruhig beobachten, während der Polizeimann ihnen sein Haltet ihn!"" zurief und in seinem Lauf, er hielt sich kluger Weise auf dem glatten Trottoir, unauförlich den Stab gegen Karl hin ausstreckte. Karl hatte wenig Hoff- nung und verlor sie fast ganz, als der Polizeimann nun, da sie sich Quergassen näherten, die gewiß auch Polizei- patrouillen enthielten, geradezu betäubende Pfiffe aus- stieß. Karls Vorteil war lediglich seine leichte Kleidung, er flog oder besser stürzte die sich immer mehr senkende Straße herab, nur machte er zerstreut infolge seiner Ver- schlafenheit of zu hohe, zeitraubende und nutzlose Sprünge. Außerdem aber hatte der Polizeimann sein Ziel ohne nachdenken zu müssen, immer vor Augen, für Karl dagegen war der Lauf doch eigentlich Nebensache, er mußte nachdenken, unter verschiedenen Möglichkei- ten auswählen, immer neu sich entschließen. Sein etwas verzweifelter Plan war vorläufig die Quergassen zu ver- meiden, da man nicht wissen konnte was in ihnen steck- te, vielleicht würde er da geradeweg in eine Wachstube hineinlaufen; er wollte sich solange es nur gieng an diese weithin übersichtliche Straße halten, die erst tief unten in eine Brücke auslief, die kaum begonnen in Wasser- und Sonnendunst verschwand. Gerade wollte er sich nach diesem Entschluß zu schnellerem Lauf zusammen- nehmen, um die erste Quergasse besonders eilig zu pas- sieren, da sah er nicht allzuweit vor sich einen Polizei- mann lauernd an die dunkle Mauer eines im Schatten liegenden Hauses gedrückt, bereit im richtigen Augen- blick auf Karl loszuspringen. Jetzt blieb keine Hilfe, als die Quergasse und als er gar aus dieser Gasse ganz harm- los beim Namen gerufen wurde – es schien ihm zwar zuerst eine Täuschung zu sein, denn ein Sausen hatte er schon die ganze Zeit lang in den Ohren, zögerte er nicht mehr langer und bog, um die Polizeileute möglichst zu überraschen, auf einem Fuß sich schwenkend recht- winklig in diese Gasse ein.","A supervisor appeared at the gate and clapped his hands to signal that the porters should go back to their work. They poured the dregs out of their coffee pots and walked into the house without speaking, with unsteady steps. ""We won't get to the end like this,"" said the policeman and wanted to take Karl's arm. Karl involuntarily drew back a little, felt the free space that had opened up for him as a result of the porters marching off, turned around and sat down some great initial leaps. The children broke into a single cry and ran a few steps with outstretched arms. ""Hold him!"" shouted the policeman down the long, almost empty street and, uttering this call evenly, ran after Karl in a noiseless run that showed great strength and practice. It was lucky for Karl that the persecution took place in a working-class area. The workers disagree with the authorities. Karl ran in the middle of the road because he had the fewest obstacles there, and now he saw workers stopping here and there on the edge of the pavement and watching him calmly, while the policeman shouted at them his Hold him!"" and as he ran, he held himself cleverly on the slippery pavement, incessantly stretched out his baton at Karl. Karl had little hope and almost lost it completely when the policeman whistled downright deafeningly as they approached cross streets, which no doubt also contained police patrols Karl's only advantage was his light clothing, he flew, or better said, fell down the ever lowering street, only because of his drowsiness he often made too high, time-consuming and useless jumps having to think, always in mind, for Karl, on the other hand, the run was actually a secondary matter, he had to think, choose from various options, always n make up your mind. His somewhat desperate plan was to avoid the side streets for the time being, since one could not know what was in them, perhaps he would walk straight into a guard room there; He wanted to stick to this well-arranged road as long as he could, which only ended far below in a bridge that disappeared in the mist of water and sun as soon as he had started. After making this decision, he was just about to pull himself together to run faster, in order to hurry through the first cross street, when he saw a policeman not too far in front of him, lurking against the dark wall of a house lying in the shadows, ready in the jump at Karl at the right moment. Now there was no help when the cross street and when his name was called quite harmlessly from this street - it seemed to him to be a deception at first, because his ears had been ringing for the whole time, he hesitated no longer and, in order to surprise the policemen as much as possible, turned on one foot at right angles into this alley.","A supervisor appeared in the gateway and clapped his hands to indicate to the porters that it was time to get back to work. They tipped the coffee grounds out of their mugs, and with rolling strides and abating noise went back inside. ‘We’re not really getting anywhere like this,’ said the policeman, and reached out to take Karl’s arm. Karl instinctively drew back, sensed the space behind him that had been vacated by the porters, turned round, and with a few initial bounds, started running. The children all called out as one, and ran after him, for a few steps, stretching out their little hands. ‘Stop that man!’ the policeman shouted down the long, almost deserted road, and regularly repeating his cry, set off in pursuit of Karl, in a silent running style that indicated excellent condition and practice. It was as well for Karl that the chase took place in a working-class district The workers don’t side with the authorities. Karl ran down the middle of the road, where he had the fewest obstacles in his path, and from time to time he saw workers stopping on the edge of the pavement coolly watching him, while the policeman called out his ‘Stop that man!’ and stretched out his truncheon in Karl’s direction as he ran, wisely choosing the smooth pavement for his terrain. Karl had little hope, and almost abandoned that when the policeman, as they were approaching some cross-streets, that almost certainly had some police patrols in them, began emitting a piercing whistle. Karl’s only advantage was his light clothing, he flew or rather plunged down the middle of the street – the slope was getting steeper all the time – only, because of his sleepiness, he wasted his energy in very high, wasteful bounds that cost him time. But besides that, the policeman had his objective right in front of him, and didn’t need to think about it, whereas for Karl, the running was actually a secondary concern, he had to think, to choose between various possibilities, to keep making decisions. His rather desperate plan was to avoid the cross-streets for now, as he couldn’t know what they might contain, perhaps he might run straight into the purlieus of a police station; for as long as possible he wanted to stick to this street where he could see a long way down, until right at the bottom it debouched on to a bridge which had barely begun before disappearing into a haze of sun and water. In accordance with this decision, he was just gathering up his strength to pass the first cross-street at a sprint, when, not far ahead of him, he spied a policeman lurking, pressed flat against the dark wall of a house in shadow, all set to leap out at Karl at the right moment. Now there was nothing for it but the side-street, and when he heard his name being called out from there too, quite innocently – he thought at first it must be an illusion, because he had had a rushing in his ears for some time now, he didn’t hesitate and, trying to catch the police out if possible, he leaped off one foot and jinked at a right angle into the little street.","At the gate a supervisor appeared and clapped his hands to indicate that the porters should return to work. They poured out the grounds from their coffeepots and headed into the house with faltering steps. “If we go on like this, we’ll never get finished,” said the policeman, and he attempted to seize Karl by the arm. At first Karl shrank back a little involuntarily, but sensing the free space that had opened up for him now that the porters had marched off, he turned around and, after jumping up in the air several times, burst into a run. The children broke out in one great scream and for a couple of paces ran alongside him, arms outstretched. “Stop him!” the policeman shouted down the long and nearly empty street, and continuing to emit the same cry at regular intervals, he ran in a powerful silent stride, which showed that he was no novice. It was lucky for Karl that he was being chased through a workers’ district. Workers have no use for the authorities. Karl ran down the center of the road, for he met with fewer obstacles there, and occasionally saw workers halting here and there on the side of the road to observe him quietly as the policeman shouted, “Stop him!” and, sensibly remaining on the smooth road and keeping his truncheon pointed at Karl, charged ahead. Karl now had little hope and almost lost the remainder when the policeman began to let out nearly deafening whistles, for they were approaching side streets where there must also have been police on patrol. The only advantage Karl possessed was his light clothing; he flew or rather flung himself down the continuously sloping street, even though in his sleepy state he often leaped too high, which was useless and time consuming. Besides, the policeman always had his goal before him and never had to think, whereas for Karl the running itself was of secondary importance, for he had to consider everything, choose among various options, and then choose all over again. His rather desperate plan was to avoid the side streets for now, for it was impossible to know what might lurk there, and he could easily have run right into a police station; he wanted to stick as long as possible to this street, which had a clear view and much farther down led to a bridge that no sooner began than it vanished amid a haze of water and sun. Karl had scarcely taken that decision and was collecting himself so that he could run faster and cross the first intersecting street in one great dash when he saw lying in wait, not far off, pressed up in the shade against the dark wall of a house, a policeman all set to jump out at Karl at the first opportunity. The side street was now his only hope, so when someone in that street called out his name—though this seemed an illusion at first, for his ears were ringing the entire time— he no longer hesitated and, so as to catch the police by surprise, if possible, he swung about on one foot and turned into that street."
"„ich kenne ihn schon von früher her. Ich marschierte einmal einen Tag lang mit ihm und war froh, als ich nicht mehr bei ihm war. Und jetzt soll ich Diener bei ihm werden?""","""I know him from before. I once marched with him for a day and was glad when I wasn't with him anymore. And now I shall be his servant?""","‘Delamarche is a bad lot,’ said Karl, ‘I’ve had dealings with him before. Once I walked with him for a day, and I was glad when we parted company. And now I’m to be his servant?’","“Delamarche is a bad person,” said Karl, “I know him from before. I once spent an entire day on a long march with him and was glad not to be around him anymore. And I’m supposed to be a servant at his place?”"
"„Du wirst bei uns bleiben"", sagte Delamarche, ohne den Blick von der Straße zu wenden, und streckte nur eine Hand aus, um Karl am Weggehen zu verhindern.","""You will stay with us,"" said Delamarche, not taking his eyes off the road, only holding out a hand to stop Karl from leaving.","‘You’re saying with us,’ said Delamarche, without taking his eye off the street, merely extending a hand to prevent Karl from going.","“You’re staying with us,” said Delamarche, and without even taking his eyes off the street, he reached out his hand to prevent Karl from leaving."
"Jetzt muß ich aber wirklich auf jedes Wort achtgeben, sagte sich Karl und freute sich als er bei einem Seitwärts- schauen bemerkte, daß in die Figur des Heizers das Le- ben zurückzukehren begann.","But now I really have to pay attention to every word, Karl said to himself and was pleased when, looking sideways, he noticed that life was beginning to return to the figure of the stoker.","Now I really must pay attention to every word, Karl said to himself, and he was glad when he saw out of the corner of his eye that animation was beginning to return to the figure of the stoker.","“Now I’ll really have to pay attention to every word they say,” Karl said to himself, and he was pleased to see from a side glance that the stoker was beginning to show signs of life again."
"Statt dessen aber sagte die Oberköchin nach einer klei- nen Pause, die niemand zu unterbrechen gewagt hatte – nur die Uhr schlug in Bestätigung der Worte des Ober- kellners halb sieben und mit ihr, wie jeder wußte, gleich- zeitig alle Uhren im ganzen Hotel, es klang im Ohr und in der Ahnung wie das zweimalige Zucken einer einzi- gen großen Ungeduld: „Nein Karl nein, nein! Das wol- len wir uns nicht einreden. Gerechte Dinge haben auch ein besonderes Aussehn und das hat, ich muß es gestehn, Deine Sache nicht. Ich darf das sagen und muß es auch sagen, denn ich bin es, die mit dem besten Vorurteil für Dich hergekommen ist. Du siehst, auch Terese schweigt."" (Aber sie schwieg doch nicht, sie weinte.)","Instead, however, the head cook said, after a short pause, which no one had dared to interrupt - only the clock struck six-thirty in confirmation of the head waiter's words and with it, as everyone knew, all the clocks in the whole hotel simultaneously , it sounded in the ear and in the foreboding like the double twitching of a single great impatience: ""No, Karl, no, no! We don't want to tell ourselves that. Just things also have a special appearance and I have to admit that your business doesn't have that. I'm allowed to say that and I have to say it, because it's me who came here with the best prejudice for you. You see, Terese is also silent."" (But she wasn't silent, she was crying.)","Instead of which, after a short silence which no one dared to break – only the clock supplied confirmation of the Head Waiter’s words by striking the half hour, and at the same time, as everyone knew, all the other clocks in the whole hotel also struck, an audible and an imagined chime, like the twofold twitching of a single great impatience, the Head Cook said: ‘No, Karl, no, no! Don’t let’s get involved in all that. Just causes have a certain distinctive aspect, and yours, I must confess, doesn’t. I say so and I am bound to say so as I came here most predisposed in your favour. You see, even Therese is silent.’ (But she wasn’t silent at all, she was crying.)","Instead, however, after a brief pause that nobody had dared interrupt—except for the clock, which, confirming what the head waiter had said, struck half past six, accompanied, as everybody realized, by all the other clocks in the hotel; so that in one’s ear and in one’s imagination the sound seemed like the twofold twitching of one great disembodied impatience—the head cook said: “No, Karl, no, no! We’re not going to allow ourselves to accept that. Just causes have a quite distinctive appearance, whereas yours, I must admit, does not. I can say this and am indeed obliged to say so since I’m the one who was most favorably inclined toward you when I came in. Look, even Therese has fallen silent.” (But she had not fallen silent; she was weeping.)"
"Aber dann führte sie diese Drohung nicht aus – was sie ja auch an und für sich gar nicht imstande gewesen wäre – Delamarche schien sie aus Furcht sie könnte sich erkäl- ten, erfaßt und in die Wanne gedrückt zu haben, denn mächtig klatschte es ins Wasser.","But then she did not carry out this threat - which she would not have been able to do in and of herself - Delamarche seemed to have grabbed her, afraid she might catch a cold, and pushed her into the tub, because there was a mighty splash in the water .","But then she didn’t carry out her threat – which she wasn’t actually in a position to do anyway – because Delamarche, worried that she might catch cold, seemed to have seized her and pushed her down into the tub, because there was an almighty splash.","But she did not carry out this threat—which she would have been completely incapable of doing—and Delamarche, anxious lest she catch a cold, evidently caught her and pushed her into the tub, for there was a great splash."
"Sie forderte ihn auf aufzustehn, er antwortete nicht und rührte sich nicht. Sie entzündete irgendwo eine Ker- ze, das Zimmer bekam Licht, ein blaues Zickzackmuster erschien auf dem Plafond, aber Karl lag, den Kopf auf Sophapolster aufgestützt, so wie ihn Klara gebettet hat- te, und wendete ihn nicht einen Fingerbreit. Klara gieng im Zimmer herum, ihr Rock rauschte um ihre Beine, wahrscheinlich beim Fenster blieb sie eine lange Weile stehn. „Ausgetrotzt?"" hörte man sie dann fragen. Karl empfand es schwer, in diesem Zimmer, das ihm doch von Herrn Pollunder für diese Nacht zugedacht war, keine Ruhe bekommen zu können. Da wanderte dieses Mädchen herum, blieb stehn und redete und er hatte sie doch so unaussprechlich satt. Rasch schlafen und von hier fortgehn war sein einziger Wunsch. Er wollte gar nicht mehr ins Bett, sondern nur hier auf dem Kanapee bleiben. Er lauerte nur darauf daß sie weggienge, um hinter ihr her zur Tür zu springen, sie zu verriegeln und dann wieder zurück auf das Kanapee sich zu werfen. Er hatte ein solches Bedürfnis sich zu strecken und zu gäh- nen, aber vor Klara wollte er das nicht tun. Und so lag er, starrte hinauf, fühlte sein Gesicht immer unbewegli- cher werden und eine ihn umkreisende Fliege flimmerte ihm vor den Augen, ohne daß er recht wußte, was es war.","She asked him to get up, he didn't answer and didn't move. She lit a candle somewhere, the room got light, a blue zigzag pattern appeared on the ceiling, but Karl lay with his head propped on the sofa cushion, just as Klara had laid it, and didn't turn it an inch. Klara walked around the room, her skirt rustling around her legs, she probably stood by the window for a while. ""Hardly?"" she was then heard to ask. Karl found it difficult not to be able to get any rest in this room, which Mr. Pollunder had intended for him for the night. Then this girl wandered around, stopped and talked and he had she was so indescribably fed up. His only wish was to sleep quickly and leave here. He didn't want to go to bed any more, he just wanted to stay here on the sofa. He just waited for her to go away, so he could jump to the door after her. latching them and then throwing himself back onto the sofa. He had such a need to stretch and yawn, but he didn't want to do that in front of Klara. And so he lay, staring up, always feeling his face immobile - become cher and a fly circling him flickered before his eyes without his really knowing what it was.","She told him to get up, but he didn’t move or reply. Somewhere she lit a candle, and the room grew light, a blue zigzag pattern appeared on the ceiling, but Karl lay there, his head on the sofa cushion, just as Klara had left it, and didn’t move it an inch. Klara walked about the room, her skirt swishing against her legs, then she stopped for a long time, probably by the window, he guessed. ‘ Snapped out of it?’ she could be heard to ask. It was a heavy blow to Karl that in this room, where Mr Pollunder had put him for the night, he could get no rest. This girl was walking about in it, then she would stop and talk, it was all so inexpressibly tedious. He wanted to get to sleep quickly, and then get out of here, nothing more. He didn’t even want to go to bed, just stay where he was on the sofa. He was just lying there, waiting for her to leave, then he would leap across to the door, bolt it, and fling himself back on the sofa. He had such a need to stretch and yawn, but he didn’t want to do that in front of Klara. And so he lay there, staring up, feeling his face becoming ever more rigid, sensing a fly buzzing in front of his eyes, without really knowing what it was.","She demanded that he get up; he did not respond, nor did he move. Somewhere she lit a candle; the room lit up, a pattern of blue zigzag appeared on the ceiling, but Karl lay there quite motionless, his head leaning on the sofa cushion exactly where Klara had set it down, and he did not move it an inch. Klara walked about in the room, her skirt rustling around her legs, and then stood a long while, presumably by the window. “Had a good sulk?” one could hear her ask. Karl found it difficult to accept that he could find no peace in this room that Mr. Pollunder had after all set aside for him. That girl wandered about, then stopped and talked, and he was so indescribably sick of her. His only desire was to take a quick nap and get away. He no longer even wanted to go to bed, just to stay there on the settee. He was merely waiting for her to leave so that he could get up when she left, jump over to the door, bolt it, and then throw himself back down on the settee. He had such a strong urge to stretch out and yawn, though not in Klara’s presence. And thus he lay, staring up into the air and sensing his face become increasingly motionless; a fly circling about him swam before his eyes, although he could not quite tell what it was."
"„Diese Gefahr ist also vorläufig abgewehrt"", sagte sich Karl und kehrte zum Tisch zurück. Wenn ihre Schläfrig- keit nicht Vorwand war, war ja alles gut. Unangenehm war bloß, daß der eine ein Irländer war. Karl wußte nicht mehr genau, in was für einem Buch er einmal zu- hause gelesen hatte, daß man sich in Amerika vor den Irländern hüten solle. Während seines Aufenthaltes beim Onkel hätte er freilich die beste Gelegenheit ge- habt, der Frage nach der Gefährlichkeit der Irländer auf den Grund zu gehn, hatte dies aber, weil er sich für immer gut aufgehoben geglaubt hatte, völlig versäumt. Nun wollte er wenigstens mit der Kerze, die er wieder angezündet hatte, diesen Irländer genauer ansehn, wobei er fand, daß gerade dieser erträglicher aussah, als der Franzose. Er hatte sogar noch eine Spur von runden Wangen und lächelte im Schlaf ganz freundlich, soweit das Karl aus einiger Entfernung, auf den Fußspitzen ste- hend feststellen konnte.","""So this danger has been averted for the time being,"" Karl said to himself and returned to the table. If her sleepiness wasn't an excuse, everything was fine. The only unpleasant thing was that one of them was Irish. Karl couldn't remember exactly where what a book he had once read at home, that one should beware of the Irish in America.During his stay with his uncle he would have had the best opportunity to get to the bottom of the question of the dangers of the Irish , but had completely neglected this because he had believed himself to be in good hands forever. Now he wanted at least to take a closer look at this Irishman with the candle he had re-lit, although he found that this one in particular looked more tolerable than the Frenchman He even had a trace of round cheeks and smiled very friendly in his sleep, as far as Karl could tell from a distance, standing on tiptoe.","‘So that danger has been averted for the time being,’ Karl told himself, and went back to the table. Unless their sleepiness was feigned, all was well. Too bad that one of them had to be Irish. Karl couldn’t quite remember what book at home had warned him to beware of Irishmen in America. His stay with his uncle would have given him an excellent opportunity of going into the question of the dangers of Irishmen, but because he’d thought himself in security for good, he had neglected to do that. Now he at least wanted to take a closer look at the Irishman, with the candle that he had re-lit, and found that he looked if anything more palatable than the Frenchman. There was still a trace of roundness in his cheeks, and he had a friendly smile as he slept, as far as Karl could make out standing on tiptoe some way away.","“So the danger has been averted for now,” Karl said to himself, and returned to the table. If their sleepiness was not merely a pretense, everything would be fine. The only unpleasant thing about all this was that one was an Irishman. Karl could no longer quite recall in what book he had once read that one should be wary of Irishmen in America. Of course, that time at his uncle’s would have afforded him the best opportunity to resolve this question about the danger posed by the Irishmen, but he had utterly failed to seize it, believing that he would always be well situated. Now he at least wanted to take a closer look at the Irishman in the light of the candle, which he had relit, and in doing so he discovered that this man actually looked more tolerable than the Frenchman. There was still a trace of roundness in his cheeks, and he had a friendly smile on his face as he slept, insofar as Karl, standing on his tiptoes some distance away, could make out."
"„Danke für die Auskunf"", sagte der Polizeimann und salutierte vor Delamarche. „Jedenfalls werde ich ihn mitnehmen und dem Hotel occidental zurückgeben las- sen."" Aber Delamarche sagte: „Dürfe ich die Bitte stel- len, mir den Jungen vorläufig zu überlassen, ich hätte einiges mit ihm in Ordnung zu bringen. Ich verpflichte mich, ihn dann selbst ins Hotel zurückzuführen."" „Das kann ich nicht tun"", sagte der Polizeimann. Delamarche sagte: „Hier ist meine Visitkarte"" und reichte ihm ein Kärtchen. Der Polizeimann sah es anerkennend an, sagte aber verbindlich lächelnd: „Nein es ist vergeblich."" So sehr sich Karl bisher vor Delamarche gehütet hatte, jetzt sah er in ihm die einzig mögliche Rettung. Es war zwar verdächtig, wie sich dieser beim Polizeimann um Karl bewarb, aber jedenfalls würde sich Delamarche leichter als der Polizeimann bewegen lassen, ihn nicht ins Hotel zurückzuführen. Und selbst wenn Karl an der Hand des Delamarche ins Hotel zurückkam, so war es viel weniger schlimm, als wenn es in Begleitung des Poli- zeimannes geschah. Vorläufig aber durfe natürlich Karl nicht zu erkennen geben, daß er tatsächlich zu Dela- marche wollte, sonst war alles verdorben. Und unruhig sah er auf die Hand des Polizeimanns, die sich jeden Augenblick erheben konnte, um ihn zu fassen.","""Thanks for the information,"" said the policeman, and saluted Delamarche. ""Anyway, I'll take him with me and have him returned to the Hotel occidental."" But Delamarche said: 'May I ask that you leave the boy to me for the time being, I have some things to put right with him. I undertake to take him back to the hotel myself.' 'I can't do that,' said the policeman. Delamarche said, ""Here's my business card,"" and handed him a card. The policeman looked at it appreciatively, but said, smiling obligingly, ""No, it's useless."" As much as Karl had been wary of Delamarche, he now saw in him the only possible salvation. It was indeed suspicious how the latter applied to the policeman for Karl, but Delamarche would certainly be more persuaded than the policeman not to lead him back to the hotel. And even if Karl came back to the hotel holding Delamarche's hand, it was much less serious than if it happened in the company of the policeman. For the time being, however, Karl must not let it be known that he actually wanted to see Delamarche, otherwise everything would be spoiled. And he looked uneasily at the policeman's hand, which might rise at any moment to seize him.","‘Thank you for that information,’ said the policeman, saluting Delamarche. ‘I’m certainly taking him in now, and I’ll have him returned to the Hotel Occidental.’ But Delamarche said: ‘Might I ask you to leave the boy with me for the time being, I’ve got a couple of things to settle with him. I’ll undertake to deliver him to the hotel myself afterwards.’ ‘I’m afraid I can’t do that,’ said the policeman. ‘Here is my visiting card,’ said Delamarche, giving him a little card. The policeman looked at it appreciatively, but said, with a pleasant smile: ‘No, nothing doing.’ Though Karl had shown the utmost wariness of Delamarche hitherto, he now saw in him his only possible salvation. It was admittedly rather suspicious, the way he was pleading with the policeman to be given Karl, but it should finally prove easier to persuade Delamarche than the policeman not to take him back to the hotel. And even if Karl were delivered back to the hotel by Delamarche, that was still infinitely preferable to it happening under police escort. For now, Karl mustn’t let on that he preferred to be with Delamarche, that would ruin everything. And he looked nervously at the hand of the policeman which might be raised at any moment to apprehend him.","“Thanks for the information,” said the policeman, saluting Delamarche. “In any case I shall take him and make sure he’s brought back to the Occidental Hotel.” But Delamarche said: “May I ask that you leave the boy in my care for now, I’ve got a few things to sort out with him. I promise to take him back to the hotel myself.” “That I cannot do,” said the policeman. Delamarche said, “ Here’s my visiting card,” and handed him a small card. The policeman looked at it appreciatively but said with an engaging smile: “No, it’s pointless.” However wary of Delamarche Karl had been, he now saw him as his sole means of salvation. Though there was admittedly something rather suspect about the way in which he appealed to the policeman to let him take Karl, it would be easier to persuade Delamarche rather than the policeman not to escort him back to the hotel. And even if he had to go back to the hotel with Delamarche holding his arm, it would not be quite so bad as being taken there under police escort. But of course, Karl could not divulge that he did want to go to Delamarche’s, for in that case everything would be lost. And he gazed apprehensively at the policeman’s hand, which could at any moment jump up and seize him."
"„Seht einmal"", hörte er da die Stimme des Dela- marche. Alle drei standen im Zimmer, der Vorhang war hinter ihnen schon zugezogen, Karl mußte ihr Kommen überhört haben, die Hände sanken ihm bei dem Anblick von den Messern herab. Aber er hatte gar nicht Zeit, irgendein Wort zur Erklärung oder Entschuldigung zu sagen, denn in einem weit über die augenblickliche Gele- genheit hinausgehenden Wutanfall sprang Delamarche – sein gelöstes Schlafrockseil beschrieb eine große Figur in der Luf – auf Karl los. Karl wich noch im letzten Au- genblick dem Angriff aus, er hätte die Messer aus der Tür ziehen und zur Verteidigung benützen können, aber das tat er nicht, dagegen griff er sich bückend und auf- springend nach dem breiten Schlafrockkragen des Dela- marche, schlug ihn in die Höhe, zog ihn dann noch weiter hinauf – der Schlafrock war ja für Delamarche viel zu groß – und hielt nun glücklich den Delamarche beim Kopf, der allzusehr überrascht, zuerst blind mit den Händen fuchtelte und erst nach einem Weilchen, aber noch nicht mit ganzer Wirkung mit den Fäusten auf Karls Rücken schlug, der sich, um sein Gesicht zu schüt- zen, an die Brust des Delamarche geworfen hatte. Die Faustschläge ertrug Karl, wenn er sich auch vor Schmer- zen wand und wenn auch die Schläge immer stärker wurden, aber wie hatte er das nicht ertragen sollen, vor sich sah er ja den Sieg. Die Hände am Kopf des Dela- marche, die Daumen wohl gerade über seinen Augen führte er ihn vor sich her gegen das ärgste Möbeldurch- einander hin und versuchte überdies mit den Fußspitzen das Schlafrockseil um die Füße des Delamarche zu schlingen und ihn auch so zu Fall zu bringen.","""Look,"" he heard Delamarche's voice. All three were standing in the room, the curtain had already been drawn behind them, Karl must have not heard them coming, his hands dropped from his knives at the sight. But he had no time to utter a word of explanation or apology, for in a fit of rage far exceeding the present opportunity, Delamarche—his loosened dressing-gown rope made a great figure in the air—pounced on Karl.Karl swerved at the last leap - in the moment of the attack, he could have pulled the knives out of the door and used them for defense, but he didn't do that, instead, bending down and jumping up, he grabbed Delamarche's broad dressing-gown collar, knocked it up, then pulled him even further up - the dressing gown was much too big for Delamarche - and now happily held Delamarche by the head, who, all too surprised, first waved his hands blindly and only after e After a while, but not yet with full effect, he pounded his fists on Karl's back, who, to protect his face, had thrown himself on Delamarche's breast. Karl endured the punches, even though he was writhing in pain and the blows kept getting stronger, but how could he not have endured it, he saw victory ahead of him. With his hands on Delamarche's head, his thumbs probably just above his eyes, he led him in front of him towards the worst mess of furniture and, moreover, tried with the tips of his toes to loop the dressing-gown rope around Delamarche's feet and also to fall him bring to.","‘Will you look at that,’ he heard the voice of Delamarche saying. All three of them were in the room, the curtains had been drawn behind them already, Karl must have failed to hear them come in, and at the sight his hands let go of the knives. He had no time to offer a word of explanation or apology, because in a fit of rage that went far beyond the immediate situation, Delamarche – his loose dressing-gown cord describing a great arc in the air – flew at Karl. Karl was able to get out of the way of the attack at the last moment, he might have pulled the knives out of the door, but he didn’t, instead crouching and leaping up in the air, he snatched the broad collar of Delamarche’s dressing-gown, pulled it up and then pulled it higher – the dressing-gown was far too big for Delamarche after all – and now happily he had Delamarche’s head in his grip, who, completely taken by surprise, first groped about blindly with his hands, and after a little while but still not very effectively began to batter Karl’s back with his fists, who, to protect his face, had thrown himself at Delamarche’s chest. Karl could stand the buffeting, though he was squirming with pain, and the blows were getting stronger all the time, but then how could he not have done, he had victory in his sights. With his hands on Delamarche’s head, his thumbs probably directly over his eyes, he pulled him along in front of him into the worst of the furniture chaos, at the same time trying with his feet to loop the dressing cord round Delamarche’s ankles, and so bring him to a fall.","“Look,” he heard Delamarche’s voice saying. All three now stood in the room, having drawn the curtain behind them; Karl must not have heard them enter; at the sight his hands fell from the knives. But he had no time to say a word in explanation or apology, for in an outburst of rage far exceeding the present occasion, Delamarche—whose loose dressing-gown cord described a great figure in the air—jumped on Karl. At the last moment Karl evaded the attack; he could have pulled the knives from the door and used them to defend himself but did not do so; however, bending down a little and jumping up in the air, he reached out for the wide collar of Delamarche’s dressing gown, pulled it up, then dragged it even higher— Delamarche’s dressing gown was really much too big for him—and then fortunately Delamarche, taken by surprise, caught his head in his dressing gown, merely waved his hands blindly at first, and then, little by little, began to strike Karl on the back with his fist, and though this had little effect, it did force Karl to throw himself against Delamarche’s chest in order to protect his own face. However much he writhed with pain and however hard Delamarche’s fists bore down on him, Karl endured the blows, and how could he possibly have acted any differently, for he could already see victory ahead. Keeping his hands on Delamarche’s head and his thumbs probably just above his eyes, he pressed him up against the worst pile of furniture and at the same time tried to wind the cord of the dressing gown around Delamarche’s feet and thus trip him up."
