id,source,translation
1,"Nie wyjdzie stamtąd, mówię wam powiedział pryszczaty, z przekonaniem kiwając głową. Już godzina i ćwierć, jak tam wlazł. Już po nim. Mieszczanie, stłoczeni wśród ruin, milczeli wpatrzeni w ziejący w rumowisku czarny otwór, w zagruzowane wejście do podziemi. Grubas w żółtym kubraku przestąpił z nogi na nogę, chrząknął, zdjął z głowy wymięty beret.",「彼はもうあの場所から出てこない、言ってるだろ」と、にきび面の男が自信に満ちた口調で頷きながら言った。「もう一時間15分経つ。あればかり行ってしまったんだ。すでに彼はおしまいさ。市民たちは、がれきの中で群がり、黙って待ち続けていた。地下道へと続く門を覆うガレキと開け放たれ黑闇を見つめている。太っちょの男は黄色いコートを着て足踏みし始め、咳払いをした後、つぶれ掛かったベレー帽を頭から取り上げる。」
2,"Poczekajmy jeszcze powiedział, ocierając pot z rzadkich brwi. Na co? prychnął pryszczaty. Tam, w lochach, siedzi bazyliszek, zapomnieliście, wójcie? Kto tam wchodzi, ten już przepadł. Mało to ludzi tam poginęło? Na co tedy czekać? Umawialiśmy się przecie mruknął niepewnie grubas. Jakże tak? Z żywym się umawialiście, wójcie rzekł towarzysz pryszczatego, olbrzym w skórzanym, rzeźnickim fartuchu. A nynie on martwy, pewne to jak słońce na niebie. Z góry było wiadomo, że na zgubę idzie, jako i inni przed nim. Przecie on nawet bez zwierciadła polazł, z mieczem tylko. A bez zwierciadła bazyliszka nie da się zabić, każdy to wie.",「もう少し待とう」と、彼はしっかりと汗をぬぐいながら言った。「何を待つんだ？」とにきび面が鼻で笑った。「地下牢にはバジリスクがいるじゃないか。市長、忘れたのか？誰でもそこに入る者は捕まってしまう。そこで何人の人間が命を落としたことだろう？それなのに何を待つ必要があるんだ？」ふくよかな男性は不安そうにつぶやいた。「私達が約束した時期では…」「どういう事だ？生きてする約束じゃなかっただろう？」。 友人であるものの顔に吹き出物の多い大男、皮製エプロン着用者お尋ねします、「今では彼は死んでしまっています、それは空から太陽明確です」彼からしてみれば捕えられました、「死体値却落数え切れますちょうど他同様前命失災厄発生 すお前名剣抜結果一続以上戦闘 バジリスク殺可能喪失 属万有知識144世
3,"Zaoszczędziliście grosza, wójcie dodał pryszczaty. Bo i płacić za bazyliszka nie ma komu. Idźcie tedy spokojnie do dom. A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru. Ano powiedział rzeźnik. Sielna klacz, a i juki nieźle wypchane. Zajrzyjmy, co w środku. Jakże tak? Coście? Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty. Sielna klacz powtórzył rzeźnik. Zostaw tego konia w spokoju, kochasiu. Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",「一銭でもケチったんだな、村長よ」とにきび面の男が付け加えた。「いずれにせよ、化け物を除去する代金を払う者など誰もいません。安心して家に帰りなさい。そして、その魔法使いの馬と持ち物を私たちが引き受けます。それらを無駄にするのは悔しすぎますからね。」「まさしくそうだ」と肉屋が話した。「立派な雌馬だし、荷車も大分詰まってるじゃないか。中身は何か見てみよう」 「何？ どういうつもりだ？」 「黙ってろ村長さん。口出しするからやっかいごと起こるんだよ」 とニキビ面が警告した。「立派な雌馬…」肉屋が繰り返す。「あの馬を放っておきなさい、愛しき人よ」 肉屋はゆっくりと塀の方向に向き直った。その塀辺りから1人の見知らぬ旅人が現われて来て、牢穴入口周辺で集まっている人々中心名前後ろから姿を現した－それはただ１人異邦人であった
4,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty. I żadnej broni. Odejdź od konia powtórzył, uśmiechając się zjadliwie. Jakże to? Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę? Godzi się tak? Pryszczaty, powoli wsuwając rękę za pazuchę kurty, spojrzał na rzeźnika. Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych. Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.","その男は茶色がかった分厚い巻き毛をしていて、中綿のカフタンにブラウンのチュニック、高くて強靭な乗馬用のブーツを身につけていました。しかも武器は一切持っていませんでした。「馬から降りろ」と彼は再び命じ、悪意に満ちた笑みを浮かべた。「どういうことだ？他人の馬、他人の鞍草袋、他人の所有物に対しておまえはあくどい目つきで見上げるし、汚らわしい手で手を伸ばすすると？それが許される行動とでも？」。面皰経験者はゆっくりとコートの下腕部に手を滑り込ませながら屠殺者を見つめました。屠殺者はうなずき、二人組みからさらに二人―頑丈で短髪―が出て来るグループ指示した。その二方共部畜棍棒命持っており, 屠畜場お肉割当会結昏け返さ用使われます."
5,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie? Nic ci do tego, kochasiu. Broni nie nosicie. Prawda obcy uśmiechnął się jeszcze zjadliwiej. Nie nosze. To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem. To bardzo niedobrze, że nie nosicie. Rzeźnik też wyciągnął nóż, długi jak kordelas. Tamci dwaj postąpili do przodu, unosząc pałki. Nie muszę nosić rzekł obcy, nie ruszając się z miejsca. Moja broń chodzi za mną.",「誰だと思ってるんだ、お前らは？」ニキビ面の男が脇の下から手を出さずに言った。「何が礼儀で何がそうじゃないか決めつけやがって。あんたには関係ないよ、ねえちゃん。あんたこそ武器も持ってないだろ」物騒な笑みを浮かべるその他者。「確かに、俺は持ってないよ」ニキビ面の男が脇の下から手を出し、それと共に長いナイフも現れました。「本当に悪いことだ、武器持ってなくて」屠殺者もコーテラス（士官用短剣）並みの大きさのナイフを取り出した。その他2人は一歩前進すると棍棒を振り上げた。 反抗的な他者は身動きせず、「必要ありません」と言った。「私の武器は私から後ろをつけてくるですから」
6,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny. Tłumek natychmiast rozstąpił się, cofnął, przerzedził. Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu. Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki. Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",廃墟から、柔らかく確かな足取りで、二人の若い女性が現れた。群集はすぐに分散し、後退し、まばらになった。二人の女性は微笑みながら歯を見せて目を細めており、その隅から耳まで広く青い刺青の線が引かれていた。リスの皮で覆われた腰から見える強力な太ももと裸の丸みを帯びた腕に筋肉が盛り上がっていました。棘付きネット製の手袋より上部や同様にチェーンメイルで覆われた肩上ではサーベル(騎士)用の柄が突き出していました。
7,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie. Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru. Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia. Tłum zaszemrał.",にきびだらけの男は、ゆっくりと膝を曲げて、ナイフを地面に落とした。がれきの穴から石がころころ転がる音やざわめきが聞こえた後、暗闇から塀の壊れた部分に握り付いた手が現れた。その手に引き続いて頭部も登場し、白髪はレンガ粉でこけて見える。さらに血色の悪い顔と肩越しに突き出た剣柄まで視界入ってくる。群衆はざわついた。
8,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią. Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta. Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach. Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude. Na szkliste, wpadnięte oczy.",白髪の老人が曲がりながら、穴から奇妙な形、奇異な体を、血に染み込んだ塵の中から引っ張り出した。その生き物を長いトカゲのような尾で持って無言で太った村長の足元に放り投げた。村長は飛び退き、倒れていた壁の破片につまずきました。篭手状のくちばしと膜質飛行とクレセント型爪がついている鱗で覆われた足を見つめました。かつては深紅色だった今は汚れ茶色に染まった大袋イノシシ下あごとガラス細工のような落ち窪んだ目を見続けました。
9,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu. Zgodnie z umową. Moje dwieście lintarów, jeśli łaska. Uczciwych lintarów, mało oberżniętych. Sprawdzę, uprzedzam. Wójt drżącymi dłońmi wysupłał sakiewkę. Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu. Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.","「こちらがバジリスクだ」と、白髪の男が言った。彼はズボンから塵を叩き落としていた。「契約通りだ。私の200リンタールをお願いします。正直な支払いで、磨耗も少なめに。確認させてもらうつもりだから、そのつもりでいてね」。町長は身体を震わせながら財布から金貨を取り出した。 白髪の男は周囲を見回し、一瞬、足元のナイフに目を止めた青ざめた少年とそのレーザーに焦点を合わせた後、茶色のチュニックスーツ姿の男性や女性に視線向ける。  (Note: The last sentence is translated on the assumption that there are multiple young girls, since in the original text it says ""dzieczyny"", which is plural. If it's just one girl, ""女性"" should be changed to ""女"" or ""若き乙女"". The word ""rysich skórach"" wasn't translated because it's not clear if this refers to a type of clothing or something else.)"
10,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta. Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy. Nigdy się, zaraza z wami, nie zmienicie. Nie ruszone zamamrotał rzeźnik, cofając się. Tamci z pałkami już dawno wtopili się w tłum. Nie ruszone wasze rzeczy, panie. Wielcem rad białowłosy uśmiechnął się. Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać. I dlatego, bratku, ty też nie będziesz ruszony. Odejdź w pokoju. Ale odejdź prędko.",「いつもの通りだ」と彼は言いながら、震える村長の手から食料品袋を取り上げた。「僅かなお金さえも君たちの為に命を懸けていることを理解してくれよ。その前に自分の物まで手に入れてしまうなんて。君たちはやっぱり絶対変わらない、このクソどもが」食肉業者は何も触れなかっただろうと呟き退避した。一方、棍棒を持って最初から現場に居た奴らはすでに群衆の中に溶け込んで散逸してしまっていた。「誰一人君の物品に触れてはおらんさ、村長殿」と白髪頭が笑った。「その微笑みを見て、顔色青白く如何わしく崩れ落ちる傷口並みそこから若々し艶めく風情が顔面全体から感じ取る事で群衆は急速散開始めた。 それゆえ良き兄弟よあなただけでもお安心下さい。愉快気分返せるさー早急 断じて去善する事だ」
