id,source,translation
0,"""Klappe halten"", sagte der Optiker noch einmal lauter und ging schneller, ""Selma findet nur sehr selten etwas bedrohlich oder unansehnlich.""","""Keep your trap shut,"" the optician said again, louder this time, and walked faster. ""Selma hardly ever finds anything threatening or unattractive."""
1,"Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen.","He was completely right, and he unfortunately said more than he should have replied to the voices."
2,"Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde.","But love might just find her unattractive after all, the voices whispered, there must be a reason why the truth was hidden for so long."
3,"""Feigheit war das"", sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun.","""Cowardice was it,"" said the optician, shifting the leather bag to the other hip, as the rustling of the bag and the rustling of voices began to grate on him."
4,"""Besonnenheit war das"", sagten die Stimmen, ""Angst ist ja manchmal doch ein guter Ratgeber"", sagten sie und summten die Titelmelodie der Vorabendserie.","""Common sense was it,"" said the voices, ""Fear can be a good advisor sometimes,"" they said, humming the theme tune of the evening series.

(Note: ""Besonnenheit"" can also be translated as ""good sense"" or ""sound judgment"", and ""Angst"" can also be translated as ""fear"" or ""anxiety"". The phrase ""sagten sie"" is a way of indicating that the voices said something, but it can also be translated as ""they said"" or ""they exclaimed"". The phrase ""summten die Titelmelodie"" means ""hummed the theme tune"", but it can also be translated as ""hummed the title melody"" or ""whistled the theme tune"".)"
5,Der Optiker wurde jetzt langsamer.,The optician became slower.
6,"Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.","The way to Selma's house, which actually took ten minutes, suddenly seemed to him like a day trip, a day trip with an awful lot of luggage."
7,Das stimmte.,That was correct.
8,"Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin.","The dog was dappled grey, he was washed-out grey and shaggy like an exclusive Irish Wolfhound without anything else in him.

(Note: ""schneematschfarben"" is a playful way of describing a dog's color, it roughly translates to ""snow-flake-colored"" but it's not a common term, it's more of a literary device to describe the dog's color as unique and special. Also, ""ausschließlicher Irischer Wolfhund"" means ""exclusive Irish Wolfhound"" and ""zottelig"" is an adjective that describes the dog's shaggy appearance)"
9,"Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete.","His body was still small, but his paws were large as bear's paws, and we all knew what that meant."
10,Selma stand immer noch erhoben vor der Küchenbank.,Selma still stood upright in front of the kitchen counter.
11,Sie schaute lange auf den Hund.,She looked at the dog for a long time.
12,"Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.",Then she looked at my father as if he were a gift shop.
13,"Bauer Häubel war der festen Überzeugung, dass der Tod höflich sein würde, so wie Bauer Häubel selbst es sein Leben lang gewesen war.","Farmer Häubel was firmly convinced that death would be polite, just like Farmer Häubel had been throughout his life."
14,"Er war sicher, dass der Tod ihm das Leben nicht entreißen, sondern behutsam aus der Hand nehmen würde.","He was certain that death would not snatch life away from him, but rather take it gently from his hand."
15,"Er stellte sich vor, wie der Tod vorsichtig anklopfte, die Tür nur einen Spalt öffnete und ""Darf ich?"" fragte, was Bauer Häubel natürlich bejahen würde.","He imagined how death would knock cautiously, open the door only a crack, and ask ""May I?"" which farmer Häubel would naturally answer in the affirmative.

Translation:

Death knocked softly, opened the door a little, and asked, ""May I?"" which farmer Häubel naturally answered yes."
16,"""Selbstverständlich"", würde Bauer Häubel sagen, ""treten Sie doch ein"", und der Tod würde eintreten.","""Of course,"" Bauer Häubel would say, ""just step inside,"" and death would ensue."
17,"Er würde sich an Bauer Häubels Bett stellen und fragen: ""Passt es Ihnen jetzt?","He would stand at Farmer Häubel's bed and ask: ""Is it comfortable for you now?"
18,"Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen.""","""I can also come by at a later time."""
19,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Farmer Häubel would straighten up and say, ""No, no, it fits me very well,"" ""Let's not put it off again, who knows when you'll be able to set it up again,"" and Death would sit down on the already prepared chair at the head of the table."
20,"Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","He would apologize in advance for the coldness of his hands, which, Bauer Häubel knew, would not affect him at all, and then place a hand on Bauer Häubel's eyes."
21,"Die Leute im Dorf waren beunruhigt, man sah es ihnen an, auch wenn sie größtenteils versuchten, sich nichts anmerken zu lassen.","The villagers were uneasy, it was plain to see, even though they mostly tried to hide it."
22,"Heute Morgen, wenige Stunden nach Selmas Traum, bewegten sich die Leute im Dorf, als habe sich auf allen Wegen Blitzeis gebildet, nicht nur draußen, sondern auch in den Häusern, Blitzeis in den Küchen und Wohnzimmern.","This morning, just a few hours after Selma's dream, the villagers moved about as if lightning had formed on all paths, not only outside, but also inside the houses, lightning in the kitchens and living rooms."
23,"Sie bewegten sich, als seien ihnen die eigenen Körper ganz fremd, als seien all ihre Gelenke entzündet und auch die Gegenstände, mit denen sie hantierten, hochentzündlich.","They moved as if their own bodies were completely foreign to them, as if all their joints were inflamed and even the objects they handled were highly flammable."
24,"Den ganzen Tag lang beargwöhnten sie ihr Leben und, soweit möglich, das aller anderen.","They spent the whole day grumbling about their own lives and, as far as possible, those of others."
25,"Immer wieder schauten sie hinter sich, um zu überprüfen, ob da jemand angesprungen käme mit Mordlust, jemand, der den Verstand verloren und deshalb nichts Nennenswertes mehr zu verlieren hatte, und sie schauten rasch wieder nach vorne, weil jemand ohne Verstand schließlich auch frontal angreifen konnte.","They kept looking back to check if someone was creeping up on them with murderous intent, someone who had lost their mind and therefore had nothing left to lose, and they quickly looked back to the front again because someone without a mind could also attack head-on."
26,"Sie schauten nach oben, um herabfallende Dachziegel, Äste oder schwere Lampenschirme auszuschließen.","They looked up to rule out falling roof tiles, branches, or heavy lampshades."
27,"Sie mieden alle Tiere, weil es aus denen, glaubten sie, schneller herausbrechen konnte als aus Menschen.",They feared all animals because they believed they could break out of them more quickly than out of humans.
28,"Sie machten einen Bogen um die gutartigen Kühe, die heute womöglich austreten würden, sie mieden die Hunde, auch die ganz alten, die kaum noch stehen konnten, ihnen aber heute vielleicht trotzdem an die Gurgel gehen würden.","They made a detour around the docile cows that might possibly calve today, avoiding the dogs as well, even the very old ones that could barely stand, but might still go for their throats today."
29,"An solchen Tagen war alles möglich, da konnten einem auch vergreiste Dackel die Kehle durchbeißen, viel abwegiger als ein Okapi war das schließlich nicht.","On days like these, anything was possible. Even a mangy dachshund could bite through a person's neck, and that was far more outlandish than an okapi."
30,Bis auf Selmas Schwägerin Elsbeth waren die Leute im Dorf meistens nicht abergläubisch.,"Except for Selma's sister-in-law Elsbeth, the people in the village were not superstitious."
31,"Sie machten unbekümmert all das, was man bei Aberglauben nicht machen darf:",They did nonchalantly all the things that one must not do when superstitious:
32,"Sie saßen gelassen unter Wanduhren, obwohl man bei Aberglauben daran sterben kann, sie schliefen mit dem Kopf zur Tür hin, obwohl das bei Aberglauben bedeutet, dass man durch genau die Tür bald mit den Füßen zuerst hinausgetragen wird.","They sat calmly under the clocks, even though superstition dictates that one can die from doing so, with their heads towards the door, even though superstition says that means they'll be carried out feet-first through that very door soon."
