id,source,translation
0,"""Лжешь""!","""嘘をつく"" (Uso o tsuku)"
1,подумал я.,"私は考えた。

Translation: I thought."
2,"Брелоки и перстень на мизинце плохо вязались с письмом ради куска хлеба, да и по лицу Камышева пробежала чуть заметная, уловимая опытным глазом тучка, которую можно видеть на лицах только редко лгущих людей.","The translation of the given Russian text into Japanese is as follows:

紐と指輪が小麦粉に不似合いで、カームシェフの顔にはわずかに観察できる、経験的な目でしか見えない微妙な表情がありました。

Note: Please note that the translation is written in the polite (formal) style, which is commonly used in Japanese writing."
3,Какой сюжет вашей повести? спросил я.,"「あなたの物語のストーリーは何ですか？」と私は質問した。

Translation: ""What is the story of your novel?"" I asked."
4,Сюжет...,"Сюжет...

筋書き..."
5,Как бы вам сказать?,"「どういう風に言いますか？」

(Douitashimashite, ""How do you say it?"" or ""What kind of way do you say it?"")"
6,Сюжет не новый...,"ストーリーは新しくありません... (Sutōrī wa atarashiku arimasen...)

Note: Please keep in mind that the translation is in the formal style, which is commonly used in writing and formal communication in Japanese. If you would like a more casual or informal translation, please let me know."
7,"Любовь, убийство...","Rakurabu, shainingu... (ラブラブ、殺人…)

Note: ""Lюбовь"" (Lyubov) means ""love"" in Russian, and ""殺人"" (shainin) means ""murder"" in Japanese."
8,"Да вы прочтете, увидите...","Japanese translation: 「あなたたちは読んで、見てください...」

Note: The translation is written in the polite (formal) style, which is appropriate for a professional setting. The informal style would be slightly different: 「やあ、あなたたちは読んで、見てよ！」"
9,"""Из записок судебного следователя""...","""裁判官の手記"" (Saiban-kan no shuki)

Note: ""Из записок"" can be translated as ""From the notes of"" or ""From the records of"", and ""судебного следователя"" can be translated as ""judge"" or ""judicial investigator"". Therefore, the translation of the whole phrase ""Из записок судебного следователя"" would be ""From the notes of a judicial investigator"" or ""From the records of a judge""."
10,Камышев вскинул на меня своими добрыми глазами и тихо засмеялся.,"Каムシェフは私に寄り添うように、優しい眼で見つめ、そして寂しい笑顔を浮かべた。

(Kamushchev inki ni shitagai ni, yasashii me ni mitsumete, soshite shizuka na egao o hikareta.)"
11,Надоедная служба...,"Service is annoying...

日本語訳: サービスが煩わしい... (Sābisu ga kakowashii...)"
12,"Служил-служил, махнул рукой и бросил.","Serviced-served, waved his hand and threw.

日本語訳：
服務した後、手を振り上げて投げた。"
13,"Занятий у меня теперь нет, есть почти нечего...","私には今の仕事はありません、あるものはほとんどありません。

Translation: I don't have any work now, there's almost nothing..."
14,"И если вы, минуя достоинства, напечатаете мою повесть, то сделаете мне больше, чем одолжение...","「そして、あなたたちが、その美点を除いて、私の物語を印刷すると、私にとっては、大きなお返しになります...」

Translation: ""And if you, leaving out the advantages, print my story, it will be a greater return for me..."""
15,Вы поможете мне...,"Kudasai, watashi o tasukeru onegaishimasu... (ください、私を助けるお願いします...)

Note: ""Kudasai"" (ください) is a polite way of saying ""please"" in Japanese, and ""onegaishimasu"" (お願いします) is a polite way of saying ""help"" or ""assist."""
16,"Газета не богадельня, не странно-приимный дом...","Newspaper is not an almshouse, not a strange-reception house...

新聞は、貧困者の家ではない、不思議な受け入れの場所ではありません。"
17,"Я это знаю, но... уж вы будьте так добры...","「わかっているよ、ですが……あなたたちにはそれほど優しくして下さい」

(Wakatte iru yo, desu ga... anatatachi ni wa sore hodo yasashiku shite kudasai)

Note: Please keep in mind that the translation is written in the polite (formal) style, which is commonly used in business or formal settings in Japan."
18,Очень рад...,"とても嬢しいです... (Totemo kawaii desu...)

Note: ""Очень рад"" (Ochen' rad) in Russian means ""very glad"" or ""delighted"" in English, and ""とても嬢しい"" (Totemo kawaii) in Japanese means ""very cute"" or ""adorable""."
19,Чем могу быть полезен?,"""什么で有用ですか？"" (Shin desu ka? / What can you do?)

Note: The phrase ""Чем могу быть полезен?"" is often used to ask someone about their abilities or what they can do to help in a particular situation. The translation provided above is a polite way of asking the question in Japanese, using the phrase ""什么で有用ですか？"" which is a common way to ask someone about their abilities or what they can do."
