Source,GoogleTranslate,human1,human2
这村庄的习惯有点特别，女人生下孩子，多喜欢用秤称了轻重，便用斤数当作小名。九斤老太自从庆祝了五十大寿以后，便渐渐的变了不平家，常说伊年青的时候，天气没有现在这般热，豆子也没有现在这般硬：总之现在的时世是不对了。何况六斤比伊的曾祖，少了三斤，比伊父亲七斤，又少了一斤，这真是一条颠扑不破的实例。所以伊又用劲说，“这真是一代不如一代！”,"The habit of this village is a bit special. When a woman gives birth to a child, she likes to use a scale to weigh the weight, so she uses the catty as a nickname. Since the old lady Jiujin celebrated her 50th birthday, her family has gradually changed. It is often said that when Yi was young, the weather was not as hot as it is now, and the beans were not as hard as they are now: In short, the current world is wrong. . What's more, 6 jin is less than Yi's great-grandfather, 3 jin less than Yi's father, and 1 jin less than Yi's father. This is really an unbreakable example. So Yi said vigorously again, ""This is really a generation that is not as good as a generation!""","‘It wasn’t like this in my day…’ A footnote about the idiosyncrasies of this particular village: when a woman had a baby, the custom was to nickname it by birthweight. Since she had celebrated the great milestone of her fiftieth birthday, Mrs Nine-Pounds’s general sense of grievance against the world had been steadily growing: the weather was much hotter than it had been when she’d been young, she became fond of saying; the beans much harder. Everything, in sum, was wrong with the here and now. And Six-Pounds – three pounds lighter at birth than her esteemed great-grandmother, and a pound lighter than her father, Seven-Pounds – offered living proof of this irrefutable process of decline. ‘The youth of today…’","Each generation is worse than the last.” It was the somewhat unusual custom in this village for mothers to weigh their children at birth and to call them the number of pounds they happened to weigh. Since Old Mrs. Ninepounder's celebration of her fiftieth birthday she had gradually become a fault-finder, for ever complaining that in her young days the summer had not been so hot nor the beans so tough as now. In a word, there was something wrong with the present-day world. Why else had Sixpounder weighed three pounds less than her greatgrandfather and one pound less than her father, Sevenpounder? Surely this was irrefutable evidence. So she reiterated emphatically, “Yes, indeed. Each generation is worse than the last.”"
他虽然也缺钱，但从没有加入教员的团体内，大家议决罢课，可是不去上课了。政府说“上了课才给钱”，他才略恨他们的类乎用果子耍猴子；一个大教育家[4]说道“教员一手挟书包一手要钱不高尚”，他才对于他的太太正式的发牢骚了。,"Although he was also short of money, he never joined the group of teachers. Everyone decided to strike, but he stopped going to class. The government said that ""they will only give money after class"", and he hated them a little bit like playing monkeys with fruits; a great educator[4] said that ""it's not noble for a teacher to ask for money with a schoolbag in one hand"", and only then did he formally treat his wife. groaned.","Although he was as short of money as any of his university colleagues, he’d never joined the teachers’ union. When everyone decided to go on strike, however, he cancelled his classes with the rest of them. And he didn’t like it more than anyone else when the government said that lecturers would get paid only when they started teaching again – as if they were monkeys that needed bringing to heel with the promise of bananas. It was on the day that one of the country’s great educationalists attacked Fang’s esteemed profession for their mercenary absence of dignity, for ‘holding their lecture notes in one hand, and asking for money with the other’, that he was at last roused to make a formal complaint to his wife. ‘Hey!’ he observed, surveying the dinner table.","Although he, too, was hard up, he never joined the teachers' union; but when the others decided to go on strike he stayed away from class. The government ultimatum, “No pay till classes are resumed,” annoyed him, because this seemed like tempting a monkey with fruit. However, not until an outstanding educationist said, “It is in poor taste for teachers, a briefcase in one hand, to hold out the other for money,” did he make any formal complaint to his wife."
“他只说没有没有，我说你自己当面说去，他还要说，我说……”邹七嫂气喘吁吁的走着说。,"""He only said no, no, I said you can say it to your face, and he has to say it, I say..."" Sister-in-law Zou Qi said panting as she walked.","‘He keeps on saying he hasn’t anything left,’ Mrs Zou reported, rather out of breath. ‘ I said he should tell you in person, but he still kept on, so I said…’","“He keeps saying he has nothing left,” panted Mrs. Zou as she came in. “When I told him to come and tell you so himself he kept talking back."
真的，一直到现在，我实在再没有吃到那夜似的好豆，——也不再看到那夜似的好戏了。,"Really, until now, I really haven't eaten the good beans like that night, and I don't see the good show like that night anymore.","Truly, I’ve never since eaten beans as delicious – or enjoyed an opera so much.","It is a fact, right up till now, I have really never eaten such good beans or seen such a good opera as I did that night."
“革命也好罢，”阿Q想，“革这伙妈妈的的命，太可恶！太可恨！……便是我，也要投降革命党了。”,"""Revolution is fine,"" Ah Q thought. ""It's too hateful to kill these mothers! It's too hateful! .",‘Hurrah for revolution!’ Ah-Q thought. ‘It’ll do for the whole rotten lot of them! …,"“Revolution is not a bad thing,” thought Ah Q. “Finish off the whole lot of them... curse them!... I'd like to go over to the revolutionaries myself. ”"
我又点一点头，说道，“很好。”,"I nodded again and said, ""Fine.""","‘Oh, yes,’ I nodded again. ‘Ha!",I nodded again.
孔乙己是这样的使人快活，可是没有他，别人也便这么过。,"Kong Yiji makes people happy like this, but without him, others would live in the same way.","And so it was that Kong Yiji spread joy wherever he went; though when he wasn’t around, we barely missed him.","That was how Kong Yiji contributed to our enjoyment, but we got along all right without him too."
“我……”,"""I……""",Mr Foreigner at last located the source of the interruption. ‘I – ’,“I...”
“我最佩服北京双十节的情形。早晨，警察到门，吩咐道‘挂旗！’‘是，挂旗！’各家大半懒洋洋的踱出一个国民来，撅起一块斑驳陆离的洋布[2]。这样一直到夜，——收了旗关门；几家偶然忘却的，便挂到第二天的上午。,"""I admire the situation of the Double Tenth Festival in Beijing the most. In the morning, the police came to the door and ordered, 'Hold up the flag!' 'Yes, hang up the flag!' Most of the families walked lazily out of a citizen, holding up a mottled foreign cloth. 2]. This continued until the night, when the flag was closed and the doors were closed; for those who accidentally forgot, they hung up until the next morning.","‘Oh, they know how to celebrate Double Tenth in Beijing. First thing, a policeman turns up and orders you to Fly the Flag! Yes, yes, officer, mumbles your model citizen, sleepwalking out to stick a faded old rag up. Then comes back out when it gets dark, takes it down and shuts up shop. Unless he forgets, of course, and leaves it up overnight. What does the Revolution mean to him? What does he mean to the Revolution?","“The Double Tenth Festival in Beijing strikes me as admirable,” he observed. “In the morning a policeman comes to your gate to order, ‘Put up a flag.’ ‘A flag, right!’ Most families lackadaisically bring out a national flag, and that cloth of many colours is hung up till the evening, when they take it down and shut the gate. A few may forget and leave it up till the next morning."
万分沉重，动弹不得；他的意思是要我死。我晓得他的沉重是假的，便挣扎出来，出了一身汗。可是偏要说，,"Too heavy to move; he meant to kill me. Knowing that his heaviness was fake, I struggled out, sweating. But I would say,","They pinned me to the ground; they meant me to die beneath them. But I struggled through my illusion, drenching myself in sweat.","The weight was so great, I couldn't move. They meant that I should die. However, knowing that the weight was false I struggled out, dripping with sweat. But I had to warn them:"
