Source,GoogleTranslate,human1,human2
「あなたはトック君の死をどう思いますか？」,"""What do you think of Tok's death?""","""What do you think about Tock's death?” asked the philosopher.",‘What do you make of Tok’s death?’ ‘ “Come.
「そう思うとも。」,"""I think so.""","""Do you really think so?"" ""Of course I do""",‘Indeed I do!’
「常談を言ってはいけません。親河童も親河童も同一に見るのこそ不合理です。そうそう、日本の法律では同一に見ることになっているのですね。それはどうも我々には滑稽です。ふふふふふふふふふふ。」,"""Don't say the usual story. It's unreasonable to see parent kappa and parent kappa the same. Yes, Japanese law says they look the same. That's ridiculous to us. . Fufufufufufufufufu. ""","""Don't be silly. It is the identification of a kappa who was a father with a kappa who is a father that is ridiculous. By the way, the Japanese law regards the two as one and the same person, doesn't it? That is very funny in our eyes. Hu-hu-hu-hu!”","Please, let’s not have any joking about a case as serious as this. Now, I grant you, it would be irrational to regard as one and the same thing “a Kappa who was a father” and “a Kappa who is a father ’. Ah yes—I see now what’s gone wrong; by Japanese law they would be regarded as one and the same, wouldn’t they? That interpretation appears quite ludicrous to us, you know! Ha ha! ’"
「まあ少し静かにしたまえ。」,"""Well, be a little quiet.""",""" ""Come, old chap, be calm. ""","‘Oh, come on!"
「それではおわかりなりますまい。我々の神は一日のうちにこの世界を造りました。（『生命の樹』は樹というものの、成しあたわないことはないのです。）のみならず雌の河童を造りました。すると雌の河童は退屈のあまり、雄の河童を求めました。我々の神はこの嘆きを憐れみ、雌の河童の脳髄を取り、雄の河童を造りました。我々の神はこの二匹の河童に『食えよ、交合せよ、旺盛に生きよ』という祝福を与えました。……」,"""Then you don't understand. Our God created this world in one day. (The"" Tree of Life ""is a tree, but it is not unsuccessful.) But also a female. The female kappa was so bored that she sought a male kappa. Our God had mercy on this mourning, took the brains of the female kappa, and made a male kappa. The god gave these two kappa the blessing, ""Eat, mix, live vigorously.""","""""Well,"" said the old priest, smiling good-naturedly, “then perhaps you don't know. Our God created this world in the course of a single day. (The Tree of Life is a tree, but there is nothing It cannot do.) Then It created a female kappa. But the female kappa had so dull a time that she wished for a male kappa. Our God pitied her and took a bit of her brain and made a male kappa for her. And It blessed these two kappas and said: Eat, and. . . ., and live a vigorous life '""","‘Oh! In that case, you may well not understand either. Our deity created this world in a single day. Although we use the word “tree” in our term “Tree of Life”, nothing is beyond its powers. And, of course, he created the female of the Kappa species. Finding existence tedious, the female Kappa began a search for the male Kappa. And our deity, taking pity on her lamentations, took her brain and made of it the male Kappa. Then, giving this Kappa-couple his blessing, he said to them, “Eat. Have union. Live life vigorously”.’"
「それはもちろん文明的です。」,"""It's civilized, of course.""","""You carry out your death penalty in a more civilized manner, I suppose?""",‘Naturally.
「あれではあの長老も『生命の樹』を信じないはずですね。」,"""That elder shouldn't believe in the Tree of Life.""","""No wonder the old priest can't believe in the Tree of Life,"" said Lap, when we had walked for some minutes in silence.","‘With her to contend with, it’s no wonder that even the elder can’t bring himself to believe in the “Tree of Life”.’"
「いや、いるということだよ。」,"""No, it means you are.""","""Oh, I shall be at home.""",‘Erm. No.
我々のもっとも誇りたいものは我々の持っていないものだけである。,The only things we are most proud of are those we don't have.,"""What we have the greatest desire to take pride in is what we do not possess.",The things we would take the greatest pride in are precisely the things we do not possess.
「こら、バッグ、何をしているのだ？」,"""What are you doing, bag?""","""Hey, Bag, what are you doing?""","‘Steady on, Bag! Whatever are you doing?’"
それからかれこれ一週間の後、僕はふと医者のチャックに珍しい話を聞きました。というのはあのトックの家に幽霊の出るという話なのです。そのころにはもう雌の河童はどこかほかへ行ってしまい、僕らの友だちの詩人の家も写真師のステュディオに変わっていました。なんでもチャックの話によれば、このステュディオでは写真をとると、トックの姿もいつの間にか必ず朦朧と客の後ろに映っているとかいうことです。もっともチャックは物質主義者ですから、死後の生命などを信じていません。現にその話をした時にも悪意のある微笑を浮かべながら、「やはり霊魂というものも物質的存在とみえますね」などと註釈めいたことをつけ加えていました。僕も幽霊を信じないことはチャックとあまり変わりません。けれども詩人のトックには親しみを感じていましたから、さっそく本屋の店へ駆けつけ、トックの幽霊に関する記事やトックの幽霊の写真の出ている新聞や雑誌を買ってきました。なるほどそれらの写真を見ると、どこかトックらしい河童が一匹、老若男女の河童の後ろにぼんやりと姿を現わしていました。しかし僕を驚かせたのはトックの幽霊の写真よりもトックの幽霊に関する記事、――ことにトックの幽霊に関する心霊学協会の報告です。僕はかなり逐語的にその報告を訳しておきましたから、下に大略を掲げることにしましょう。ただし括弧の中にあるのは僕自身の加えた註釈なのです。――,"A week later, I suddenly heard a rare story from doctor Chuck. That's the story of a ghost appearing in that Tok's house. By that time, the female kappa had gone somewhere else, and our friend's poet's house had changed to a photographer's studio. According to Chuck, when you take a picture of this studio, Tok's appearance is always reflected behind the haze and the customer. However, since Chuck is a materialist, he does not believe in life after death. In fact, when I talked about it, he added that he smiled maliciously and commented, ""The soul also seems to be a material existence."" Not believing in ghosts is not much different from Chuck. However, I felt familiar with the poet Tok, so I rushed to the bookstore and bought newspapers and magazines with articles about Tok's ghosts and pictures of Tok's ghosts. Indeed, when I looked at those pictures, I found a kappa that seemed to be a tok, vaguely appearing behind the kappa of all ages. But what surprised me was the article about Tok's ghosts rather than the pictures of Tok's ghosts-especially the report of the Spiritual Society on Tok's ghosts. I've translated the report fairly verbatim, so let's outline it below. However, what is in parentheses is a comment I added. ――","About a week later, Doctor Chack told me of a strange rumour that the house where Tock the poet had lived was haunted. By that time the she-kappa had moved out, and the house was now a photographer's studio. Chack told me that in every photograph taken in that studio, a dim image of the dead poet could be seen behind the picture. But the doctor was a materialist, and did not believe in the immortality of the soul. Even when he himself told me that the house was haunted, he added with a malignant smile on his face: ""The soul seems to be a material being just as the body is."" I don't believe in ghosts either. But as I had a friendly feeling towards Tock the poet, I ran to a book-seller's at once and bought some newspapers and magazines containing the accounts and photographs of the ghost. There were lots of pictures—he-kappas and she-kappas, young and old—and behind each of them I certainly did see, though indistinctly, the image of a kappa who looked somewhat like Tock. But what was more remarkable was the articles, especially the report of the Society for Psychical Research. I translated it word for word into Japanese, as correctly as I could, the outline of which will be given below. The notes in brackets are mine.... REPORT ON THE GHOST OF","A week or so afterwards, I happened to hear a rather weird story from Dr Chak. Apparently, there had been talk of a ghost appearing in Tok’s house. By now, Tok’s woman had taken herself off somewhere else and the house of our poet friend had been turned into a photographer’s studio. The story as I heard it from Chak was that, on every photograph taken in this studio, the image of Tok was somehow or other always reflected mistily behind the picture of the actual subject. Of course, being a materialist, Chak did not put any faith in things such as a life after death. In fact, while he was giving me an account of the story, he added, almost by way of commentary and with a smile that had a good deal of malice in it: ‘It would seem, after all, that the soul does have a material existence, wouldn’t it?’ My attitude of disbelief in ghosts was not very different from Chak’s. However, out of friendship for Tok the poet, I rushed straight off to a bookstall and bought every newspaper and magazine that carried a report or photograph of Tok’s ghost. There was evidently something in the rumours, for when I examined the photographs, behind each subject—young or old, male or female—there did appear, though very indistinctly, the image of a Kappa which resembled Tok. (One couldn’t quite pinpoint this resemblance, but, nevertheless, it was there.) But, in my case, far more disturbing than these photographs were the reports about Tok’s ghost and in particular a report on the affair from the Society for Psychic Studies. I worked out a fairly close and literal version of this Report, of which I think it might be as well to give you the broad outlines. (Please note that those parts in brackets are my own comments.) Report on the Ghost of Mr Tok the Poet"
「虫取り菫が咲いたということはどうして妹さんには不快なのだね？」,"""Why is it unpleasant for my sister that the butterwort has bloomed?""",""" ""How can it hurt your sister that an insect-catching violet has come out?""",‘Why ever should your young sister find anything so disagreeable or insulting in a simple statement about flycatching violets being in flower?’
「じゃクラバック君の家へ行こう。」,"""Let's go to Krabak's house.""","""All right. Then we'll go to Craback's.""",‘Mm. I see what you mean. All right then—how about Krabach’s?’
「そんな検閲は乱暴じゃありませんか？」,"""Isn't such censorship violent?""","""Unreasonable censorship, don't you think?"" ""Well, no,"" replied the philosopher.","‘Yes, but isn’t that sort of censorship one of the worst forms of interference and tyranny?’"
「どうしたね？クラバック君。」,"""What's wrong? Mr. Kurabak.""","""What's the matter, Craback?”",‘Krabach! Whatever’s the matter?’
「日本にも死刑はありますか？」,"""Is there a death penalty in Japan?""","""Are there executions in Japan, too?""",‘Do you have capital punishment in Japan as well?’
「なぜ政府は雌の河童が雄の河童を追いかけるのをもっと厳重に取り締まらないのです？」,"""Why isn't the government cracking down on female kappa chasing male kappa?""","""Why doesn't the Government adopt stricter measures to prevent female kappas from running after males?",‘Why is it that the government doesn’t put much more severe restrictions on this chasing of he-Kappas by the females?’
十,Ten,X,10
ラップはやっと頭をあげ、悲しい鼻声を出しました。,Rap finally raised his head and made a sad twang.,He raised his face at last.,", you know.’ At long last, Lap raised his head and began in a wretched snuffling whine:"
僕はほとんど挨拶の代わりにこう大音楽家へ問いかけました。,I almost asked the big musician instead of greeting.,I asked.,My question to Krabach was almost by way of a greeting.
「なんだって？」,"""What did you say?""","""What?""",‘What was that you said?’
