Source,GoogleTranslate,human1,human2
「さあ、諸君、いかさま師を引っ張って来た。さあ飲ましてくれたまえ。いかさま師をうんと云うほど、酔わしてくれたまえ。君逃げちゃいかん」,"""Come on, you guys have pulled the cheat teacher. Come on, drink it. Get drunk enough to say yes to the cheat teacher. You can't run away.""","“Say, fellows, we’ve got bastards. Make them drink. Get them loaded. You gents got to stay here.”","‘Look here, gen’lmen! Weasel just pulled these two back in! Now give them shomething to drink … Weasel get these weasels sho drunk they’ll shay weeee … can’t drink any more!! Now, don’t you run out on us!’"
ここいらがいいだろうと船頭は船をとめて、錨を卸した。幾尋あるかねと赤シャツが聞くと、六尋ぐらいだと云う。六尋ぐらいじゃ鯛はむずかしいなと、赤シャツは糸を海へなげ込んだ。大将鯛を釣る気と見える、豪胆なものだ。野だは、なに教頭のお手際じゃかかりますよ。それになぎですからとお世辞を云いながら、これも糸を繰り出して投げ入れる。何だか先に錘のような鉛がぶら下がってるだけだ。浮がない。浮がなくって釣をするのは寒暖計なしで熱度をはかるようなものだ。おれには到底出来ないと見ていると、さあ君もやりたまえ糸はありますかと聞く。糸はあまるほどあるが、浮がありませんと云ったら、浮がなくっちゃ釣が出来ないのは素人ですよ。こうしてね、糸が水底へついた時分に、船縁の所で人指しゆびで呼吸をはかるんです、食うとすぐ手に答える。――そらきた、と先生急に糸をたぐり始めるから、何かかかったと思ったら何にもかからない、餌がなくなってたばかりだ。いい気味だ。教頭、残念な事をしましたね、今のはたしかに大ものに違いなかったんですが、どうも教頭のお手際でさえ逃げられちゃ、今日は油断ができませんよ。しかし逃げられても何ですね。浮と睨めくらをしている連中よりはましですね。ちょうど歯どめがなくっちゃ自転車へ乗れないのと同程度ですからねと野だは妙な事ばかり喋舌る。よっぽど撲りつけてやろうかと思った。おれだって人間だ、教頭ひとりで借り切った海じゃあるまいし。広い所だ。鰹の一匹ぐらい義理にだって、かかってくれるだろうと、どぼんと錘と糸を抛り込んでいい加減に指の先であやつっていた。,"The boatman stopped the ship and wholesaled the anchor, thinking that it would be nice to be here. When I asked how many red shirts there were, he said it was about Rokuhiro. The red shirt squeezed the thread into the sea, saying that it would be difficult for the sea bream to be around Rokuhiro. It's a bold thing that looks like you're fishing for a sea bream. In the field, what is the vice-principal's skill? While complimenting it because it's just like that, it also pulls out the thread and throws it in. Somehow, lead like a weight is just hanging first. There is no float. Fishing without floating is like measuring heat without a thermometer. When I see that I can't do it at all, I ask if you have any thread to do. There are a lot of threads, but if you say that there is no floating, it is an amateur who can not fish without floating. In this way, when the thread reaches the bottom of the water, I breathe by pointing at the edge of the ship. ――The teacher suddenly started to squeeze the thread, so when I thought something had happened, nothing happened, and I just ran out of food. It feels good. The vice-principal did something unfortunate, it must have been a big one now, but I can't let my guard down today because even the vice-principal's dexterity escaped. But what if you can escape? It's better than those who are floating and glaring. Noda talks about strange things because it's about the same as not being able to ride a bicycle without teething. I thought I'd try to beat him. I'm a human being, it's not the sea that the vice-principal rented out by himself. It's a large place. I thought that even one bonito in law would take it, so I squeezed a weight and a thread and squeezed it with my fingertips.","“This will be about the best place.” So saying the boatman stopped rowing the boat and dropped an anchor. “How deep is it?” asked Red Shirt, and was told about six fathoms. “Hard to fish sea-breams in six fathoms,” said Red Shirt as he dropped a line into the water. The old sport appeared to expect to fetch some bream. Bravo! “It wouldn’t be hard for you. Besides it is calm,” Clown fawningly remarked, and he too dropped a line. The line had only a tiny bit of lead that looked like a weight. It had no float. To fish without a float seemed as nearly reasonable as to measure the heat without a thermometer, which was something impossible for me. So I looked on. They then told me to start, and asked me if I had any line. I told them I had more than I could use, but that I had no float. “To say that one is unable to fish without a float shows that he is a novice,” piped up Clown. “See? When the line touches the bottom, you just manage it with your finger on the edge. If a fish bites, you could tell in a minute. There it goes,” and Red Shirt hastily started taking out the line. I wondered what he had got, but I saw no fish, only the bait was gone. Ha, good for you, Gov’nur! “Wasn’t it too bad! I’m sure it was a big one. If you miss that way, with your ability, we would have to keep a sharper watch to-day. But, say, even if we miss the fish, it’s far better than staring at a float, isn’t it? Just like saying he can’t ride a bike without a brake.” Clown has been getting rather gay, and I was almost tempted to swat him. I’m just as good as they are. The sea isn’t leased by Red Shirt, and there might be one obliging bonito which might get caught by my line. I dropped my line then, and toyed it with my finger carelessly.","The boatman said that we were at a good spot and threw the anchor overboard. When Redshirt asked how deep the water was, he said about six fathoms. Redshirt said that it was pretty hard to fathom how we were going to find any bream at that depth and flung his line into the water. So the big boss was after a bream, was he? Very intrepid! But the Hanger said that Redshirt, being the expert fisherman that he was, was sure to land one, especially with the water being so calm, and accompanied this bit of flattery with a cast of his own line. To my surprise, the lines only had lead sinkers on the end. No floats. Trying to fish without a float is kind of like trying to take somebody’s temperature without a thermometer. I couldn’t see any point to it, but Redshirt said ‘Come on now, try it yourself. Have you got a line?’ I told him that I had plenty of line but no float, to which he replied that floats were only for amateurs. When your line hits bottom, he explained, you just hold it down against the gunwale with your index finger and feel for a tug, like this – look, there’s one now! Redshirt started reeling in his line right away, as if he was sure he had caught something, but all he came up with was a bare hook with the bait gone. Served him right! ‘Ah, what a shame!’ said the Hanger. ‘It certainly must have been a big one. Now, if it was able to get away from an expert like you, sir, we’ll all really have to be on our toes today. But even so, it still beats sitting there just staring at your float like the beginners do, doesn’t it? Why, they’re no better than those people who can’t ride a bicycle without brakes.’ Listening to him spout this nonsense, I was just itching to treat him to a good beating. I mean, I’m a man, too, and it wasn’t as if the Assistant Principal had rented out the entire sea for his own personal use – it was big enough for all of us! Thinking that a nice juicy bonito really ought to come along and at least take a nibble at my line, if only as a matter of principle, I threw it into the water with a satisfying splash and wiggled it lazily with my fingertip."
一番槍はお手柄だがゴルキじゃ、と野だがまた生意気を云うと、ゴルキと云うと露西亜ロシアの文学者みたような名だねと赤シャツが洒落た。そうですね、まるで露西亜の文学者ですねと野だはすぐ賛成しやがる。ゴルキが露西亜の文学者で、丸木が芝の写真師で、米のなる木が命の親だろう。一体この赤シャツはわるい癖だ。誰を捕まえても片仮名の唐人の名を並べたがる。人にはそれぞれ専門があったものだ。おれのような数学の教師にゴルキだか車力だか見当がつくものか、少しは遠慮するがいい。云うならフランクリンの自伝だとかプッシング、ツー、ゼ、フロントだとか、おれでも知ってる名を使うがいい。赤シャツは時々帝国文学とかいう真赤な雑誌を学校へ持って来て難有そうに読んでいる。山嵐に聞いてみたら、赤シャツの片仮名はみんなあの雑誌から出るんだそうだ。帝国文学も罪な雑誌だ。,"The first spear is a credit, but it's Gorki, but when I say cheeky again, Gorki is a fashionable name like a Russian literary writer. Well, Noda immediately agrees that he is a Russian literary writer. Gorki is a Russian literary writer, Maruki is a turf photographer, and a rice tree is probably the parent of life. This red shirt is a bad habit. No matter who you catch, you want to list the names of katakana Chinese. Each person had his or her own specialty. A math teacher like me should refrain from guessing whether it's Gorki or car power. You should use a name that I know, such as Franklin's autobiography, Pushing, Two, Ze, Front. Red shirts sometimes bring a bright red magazine called Teikoku Bungaku to school and read it with difficulty. When I asked Yamaarashi, it seems that all the katakana in red shirts come from that magazine. Imperial literature is also a sinful magazine.","“Splendid for the first honor, but that’s goruki,” Clown again made a “fresh” remark. “Goruki sounds like the name of a Russian literator,” said Red Shirt. “Yes, just like a Russian literator,” Clown at once seconded Red Shirt. Gorky for a Russian literator, Maruki a photographer of Shibaku, and komeno-naruki (rice) a life-giver, eh? This Red Shirt has a bad hobby of marshalling before anybody the name of foreigners. Everybody has his specialty. How could a teacher of mathematics like me tell whether it is a Gorky or shariki (rikishaman). Red Shirt should have been a little more considerate. And if he wants to mention such names at all, let him mention “Autobiography of Ben Franklin,” or “Pushing to the Front,” or something we all know. Red Shirt has been seen once in a while bringing a magazine with a red cover entitled Imperial Literature to the school and poring over it with reverence. I heard it from Porcupine that Red Shirt gets his supply of all foreign names from that magazine. Well, I should say!","‘Well, good for you, you’ve scored the first point, but it’s only a goruki,’ said the Hanger, playing the smart aleck again, at which point Redshirt cracked a joke: ‘Goruki? Sounds like he’s hooked a Russian novelist.’ Of course the Hanger had to chime in right away: ‘ Oh yes! Gorky, the Russian novelist. Very good!’ All right, so a goruki is a Russian novelist, Maruki is a photographer ’s studio back in Tokyo, and a door key gets you into your house. Redshirt just loved dropping foreign names, making it sound like he was pronouncing them in some foreign alphabet, no matter who he was talking to. A totally obnoxious habit. Everyone has their own field of knowledge. How was a math teacher like me supposed to know the difference between Gorky and Porky? Better to give it up. If he was going to throw around this foreign stuff at all, he should have stuck with things that even people like me have heard of, like Benjamin Franklin’s autobiography. Sometimes he would bring this magazine with a bright red cover called Imperial Literature to school with him and read it as if it was the greatest thing around. When I asked the Porcupine about it, he told me that that was where he got all those foreign names of his. As far as I was concerned, that magazine was his partner in crime!"
「あなたはどっか悪いんじゃありませんか。大分たいぎそうに見えますが……」「いえ、別段これという持病もないですが……」,"""Isn't you somehow bad? It looks like Oita ..."" ""No, I don't have any particular illness ...""","“Is anything wrong with you? You look quite fatigued,” I asked. “No, I have no particular ailments…….”","‘Is anything wrong? You look rather worn out … ’ ‘Oh, no, I’m not suffering from any particular complaints, but … ’"
なるほど狸が狸なら、赤シャツも赤シャツだ。生徒があばれるのは、生徒がわるいんじゃない教師が悪るいんだと公言している。気狂が人の頭を撲り付けるのは、なぐられた人がわるいから、気狂がなぐるんだそうだ。難有い仕合せだ。活気にみちて困るなら運動場へ出て相撲でも取るがいい、半ば無意識に床の中へバッタを入れられてたまるものか。この様子じゃ寝頸をかかれても、半ば無意識だって放免するつもりだろう。,"If the raccoon dog is a raccoon dog, the red shirt is also a red shirt. It is professed that the teacher who is not bad for the student is bad for the student to be exposed. It is said that the madness slams a person's head because the struck person is bad. It's a difficult arrangement. If you are in trouble because of the liveliness, you can go out to the playground and take a sumo wrestling. In this situation, even if I get sick, I'm going to release him half unconsciously.","Well, as Badger, so was Red Shirt. He declares the “Rough Necks” among the students is not their fault but the fault of the teachers. A crazy person beats other people because the beaten are wrong. Very grateful, indeed. If the students were so full of life and vigor, shovel them out into the campus and let them wrestle their heads off. Who would have grasshoppers put into his bed unconsciously! If things go on like this, they may stab some one asleep, and get freed as having done the deed unconsciously.","Just as the Badger had been acting like a Badger, Redshirt, I saw, was being Redshirt. Here he was, openly declaring that if the students ran wild it was not they themselves who were to blame, but the teachers. In other words, when a lunatic bashes somebody on the head it’s the person being bashed that’s the guilty party, and that’s why the lunatic is bashing him. Thanks a lot! If the students find themselves suffering from an excess of youthful high spirits, let them go out to the schoolyard and try their hands at sumo. Did they really expect me to put up with them half-unconsciously sticking grasshoppers in my bed? At this rate, if you’re murdered in your sleep Redshirt would probably be ready to claim that that was also done half-unconsciously and let the perpetrators go free."
「日向の延岡で――土地が土地だから一級俸上って行く事になりました」,"""In Nobeoka, Hinata-because the land is land, I have to go up to the first grade salary.""","“To Nobeoka in Hiuga province. As the place is so far away, he is going there with his salary raised a grade higher.”","‘To Nobeoka, in Miyazaki Prefecture. Since it’s such a remote place, he’ll be getting a one-step raise in his pay.’"
食いたい団子の食えないのは情ない。しかし自分の許嫁が他人に心を移したのは、なお情ないだろう。うらなり君の事を思うと、団子は愚か、三日ぐらい断食しても不平はこぼせない訳だ。本当に人間ほどあてにならないものはない。あの顔を見ると、どうしたって、そんな不人情な事をしそうには思えないんだが――うつくしい人が不人情で、冬瓜の水膨れのような古賀さんが善良な君子なのだから、油断が出来ない。淡泊だと思った山嵐は生徒を煽動したと云うし。生徒を煽動したのかと思うと、生徒の処分を校長に逼るし。厭味で練りかためたような赤シャツが存外親切で、おれに余所ながら注意をしてくれるかと思うと、マドンナを胡魔化したり、胡魔化したのかと思うと、古賀の方が破談にならなければ結婚は望まないんだと云うし。いか銀が難癖をつけて、おれを追い出すかと思うと、すぐ野だ公が入れ替ったり――どう考えてもあてにならない。こんな事を清にかいてやったら定めて驚く事だろう。箱根の向うだから化物が寄り合ってるんだと云うかも知れない。,"It's a pity that I can't eat the dumplings I want to eat. However, it would be regrettable that his wife changed his mind to another person. When I think of you, the dumplings are stupid, and even if you fast for about three days, you can't complain. Nothing really is as unreliable as humans. Looking at that face, I don't think I'm going to do such an inhumane thing, but-because a beautiful person is inhumane and Koga-san, who looks like a swelling of a winter melon, is a good prince, I can be alert. not. It is said that Yamaarashi, who thought it was a light night, incites the students. When I think that I have instigated the students, I will dispose of the students to the principal. Koga broke down when I thought that the red shirt, which seemed to be kneaded with a sickness, was surprisingly kind, and I thought that he would pay attention to me, and that Madonna was humiliated or humiliated. If you don't get married, you don't want to get married. When I thought about how silver would make a difficult habit and drive me out, the public would soon be replaced-it wouldn't be reliable at all. It would be surprising to decide if such a thing was done cleanly. It may be said that the objects are close to each other because they are across from Hakone.","To be unable to eat dango one is so fond of eating, is tragic. But to have one’s betrothed change her love to another, would be more tragic. When I think of Hubbard Squash, I believe that I should, not complain if I cannot eat dango or anything else for three days. Really there is nothing so unreliable a creature as man. As far as her face goes, she appears the least likely to commit so stony-hearted an act as this. But the beautiful person is cold-blooded and Koga-san who is swollen like a pumpkin soaked in water, is a gentleman to the core,—that’s where we have to be on the look-out. Porcupine whom I had thought candid was said to have incited the students and he whom then I regarded an agitator, demanded of the principal a summary punishment of the students. The disgustingly snobbish Red Shirt is unexpectedly considerate and warns me in ways more than one, but then he won the Madonna by crooked means. He denies, however, having schemed anything crooked about the Madonna, and says he does not care to marry her unless her engagement with Koga is broken. When Ikagin beat me out of his house, Clown enters and takes my room. Viewed from any angle, man is unreliable. If I write these things to Kiyo, it would surprise her. She would perhaps say that because it is the west side of Hakone that the town had all the freaks and crooks dumped in together.[7] [Footnote 7: An old saying goes that east of the Hakone pass, there are no apparitions or freaks.]","Not being able to eat some dumplings when you wanted to felt pathetic. But to have your fiancée switch her affections to another man was truly pathetic. Never mind the dumplings, I realized – compared to the Squash, I wouldn’t have had any grounds for complaint even if I had to go without any food at all for three days. Really, there’s nothing in the world as undependable as human beings. Just looking at her face, you would never have thought that such a gorgeous woman would be capable of doing anything so cruel, but she was; while Mr Koga – puffy, pale, last-squash-on the-vine face and all – was a perfect gentleman. You can never let your guard down. You think that the Porcupine is a simple, honest fellow, and then you hear that he’s been stirring up the students … Then when you think he was the one who was stirring them up, he urges the Principal to give them the punishment they deserve … You think that Redshirt is a walking mass of obnoxiousness, and then all of a sudden he goes out of his way to be nice to you and warn you about the danger you’re in … and you find out that he’s been playing that game of his with the Madonna. And then he claims that he has no designs on the woman unless her engagement to Mr Koga falls through. Ikagin makes up excuses to get rid of me, and then takes in the Hanger right away … However you look at things, you just don’t know what to believe. If I wrote to Kiyo about all this I’m sure she’d be flabbergasted. Maybe she’d say that it just goes to show that anyplace further away than Hakone must be swarming with monsters."
「今朝古賀のお母さんが見えて、だんだん訳をお話したがなもし」,"""I saw Koga's mother this morning and gradually talked about the translation.""","“The mother of Koga-san was here this morning, and told me all the circumstances.”","‘This morning Mr Koga’s mother came over, and eventually she told me the whole story, na moshi.’"
「それで古賀さんにお気の毒じゃてて、お友達の堀田さんが教頭の所へ意見をしにお行きたら、赤シャツさんが、あしは約束のあるものを横取りするつもりはない。破約になれば貰うかも知れんが、今のところは遠山家とただ交際をしているばかりじゃ、遠山家と交際をするには別段古賀さんに済まん事もなかろうとお云いるけれ、堀田さんも仕方がなしにお戻りたそうな。赤シャツさんと堀田さんは、それ以来折合がわるいという評判ぞなもし」,"""So I'm sorry for Mr. Koga, and when my friend Mr. Hotta went to the vice-principal's place to give an opinion, Mr. Akashirt wouldn't steal what I had promised. I don't know if I can get it, but for now, if I'm just dating the Toyama family, I'm told that Koga-san wouldn't have to do anything to get along with the Toyama family. It seems that he has returned to nothing. Mr. Red Shirt and Mr. Hotta have a reputation for having a bad deal since then. ""","“So Hotta-san a friend of Koga-san, felt sorry for him and went to the head teacher to remonstrate with him. But Red Shirt-san said that he had no intention of taking away anybody who is promised to another. He may get married if the engagement is broken, he said, but at present he was only being acquainted with the Toyamas and he saw nothing wrong in his visiting the Toyamas. Hotta-san couldn’t do anything and returned. Since then they say Red Shirt-san and Hotta-san are on bad terms.”","‘And then Mr Koga’s friend Mr Hotta felt sorry for him, so he went to have a talk with the Assistant Principal. According to what I’ve heard, Mr Redshirt told him that he had no intention of snatching away a woman who was already engaged to somebody else. If that engagement were ever broken off he might seek the lady for himself, but for the present he was simply spending time with the Tōyama family and he didn’t see how Mr Koga could possibly have any objection to that. Since there was nothing more that Mr Hotta could say at that point, he just went home. They say that the two of them have been on bad terms ever since, na moshi.’"
「きみはどこだ」,"""Where are you?""",“And you?”,‘And what about you?’
