Source,GoogleTranslate,human1,human2
わたしは男を片附けてしまうと、今度はまた女の所へ、男が急病を起したらしいから、見に来てくれと云いに行きました。これも図星に当ったのは、申し上げるまでもありますまい。女は市女笠を脱いだまま、わたしに手をとられながら、藪の奥へはいって来ました。ところがそこへ来て見ると、男は杉の根に縛られている、――女はそれを一目見るなり、いつのまに懐から出していたか、きらりと小刀を引き抜きました。わたしはまだ今までに、あのくらい気性の烈しい女は、一人も見た事がありません。もしその時でも油断していたらば、一突きに脾腹を突かれたでしょう。いや、それは身を躱したところが、無二無三に斬り立てられる内には、どんな怪我も仕兼ねなかったのです。が、わたしも多襄丸ですから、どうにかこうにか太刀も抜かずに、とうとう小刀を打ち落しました。いくら気の勝った女でも、得物がなければ仕方がありません。わたしはとうとう思い通り、男の命は取らずとも、女を手に入れる事は出来たのです。,"When I got rid of the man, I went to the woman again to see him because he seemed to have a sudden illness. Needless to say, this also hit the star. The woman, with her hat off the city, went into the bush while being taken by me. However, when he came there, the man was tied to the roots of the cedar, and the woman glanced at it and pulled out the knife, wondering when she had taken it out of her bosom. I have never seen a woman with such a strong temperament. If I had been alert at that time, I would have been stabbed in the spleen belly. No, it was hesitant, but he couldn't do any injuries while he was slashed. However, since I am also Tayomaru, I managed to shoot down the sword without pulling out the sword. No matter how good a woman is, if she doesn't have a good deal, it can't be helped. At last, as I expected, I was able to get a woman without taking the life of a man.","That’s all there was to it. Once I finished with the man, I went and told the woman that her husband had suddenly been taken ill and she should come and have a look at him. This was another bull’s-eye, of course. She took off her hat and let me lead her by the hand into the grove. As soon as she saw the man tied to the tree, though, she whipped a dagger out of her breast. I never saw a woman with such fire! If I’d been off my guard, she’d have stuck that thing in my gut. And the way she kept coming, she would have done me some damage eventually no matter how much I dodged. Still, I am Tajōmaru. One way or another, I managed to knock the knife out of her hand without drawing my sword. Even the most spirited woman is going to be helpless if she hasn’t got a weapon. And so I was able to make the woman mine without taking her husband’s life.","When I disposed of him, I went to his woman and asked her to come and see him, because he seemed to have been suddenly taken sick. It's needless to say that this plan also worked well. The woman, her sedge hat off, came into the depths of the grove, where I led her by the hand. The instant she caught sight of her husband, she drew a small sword. I've never seen a woman of such violent temper. If I'd been off guard, I'd have got a thrust in my side. I dodged, but she kept on slashing at me. She might have wounded me deeply or killed me. But I'm Tajomaru. I managed to strike down her small sword without drawing my own. The most spirited woman is defenseless without a weapon. At last I could satisfy my desire for her without taking her husband's life."
清水寺に来れる女の懺悔ざんげ,The confession of a woman who can come to Kiyomizuderani,Penitent Confession of a Woman in the Kiyomizu Temple,THE CONFESSION OF A WOMAN WHO HAS COME TO THE SHIMIZU TEMPLE
この多襄丸と云うやつは、洛中に徘徊する盗人の中でも、女好きのやつでございます。昨年の秋鳥部寺の賓頭盧の後の山に、物詣でに来たらしい女房が一人、女の童と一しょに殺されていたのは、こいつの仕業だとか申して居りました。その月毛に乗っていた女も、こいつがあの男を殺したとなれば、どこへどうしたかわかりません。差出がましゅうございますが、それも御詮議下さいまし。,"This Tayomaru is a woman-loving thief who roams in Rakuchu. It was said that it was his work that a wife who seemed to have come to visit the temple was killed together with a girl child in the mountain after the guesthouse Roh of Akitoribeji Temple last year. The woman on the palomino doesn't know where or what to do if he kills the man. We have a lot of submissions, but please understand that as well.","Of all the bandits prowling around Kyoto, this Tajōmaru is known as a fellow who likes the women. Last fall, people at Toribe Temple found a pair of worshippers murdered—a woman and a child—on the hill behind the statue of Binzuru.2 Everybody said Tajōmaru must have done it. If it turns out he killed the man, there’s no telling what he might have done to the woman who was on the horse. I don’t mean to meddle, Sir, but I do think you ought to question him about that.","Of all the robbers prowling around Kyoto, this Tajomaru has given the most grief to the women in town. Last autumn a wife who came to the mountain back of the Pindora of the Toribe Temple, presumably to pay a visit, was murdered, along with a girl. It has been suspected that it was his doing. If this criminal murdered the man, you cannot tell what he may have done with the man's wife. May it please your honor to look into this problem as well."
娘でございますか？娘の名は真砂、年は十九歳でございます。これは男にも劣らぬくらい、勝気の女でございますが、まだ一度も武弘のほかには、男を持った事はございません。顔は色の浅黒い、左の眼尻に黒子のある、小さい瓜実顔でございます。,"Are you a daughter? My daughter's name is Masago and she is nineteen years old. This is a woman who is as courageous as a man, but I have never had a man other than Takehiro. The face is dark in color, with a mole on the left corner of the eye, and is a small melon face.","My daughter, Sir? Her name is Masago, and she is nineteen years old. She’s as bold as any man, but the only man she has ever known is Takehiro. Her complexion is a little on the dark side, and she has a mole by the outside corner of her left eye, but her face is a tiny, perfect oval.","My daughter? Her name is Masago, and her age is nineteen. She is a spirited, fun-loving girl, but I am sure she has never known any man except Takehiko. She has a small, oval, dark-complected face with a mole at the corner of her left eye."
わたしは男が倒れると同時に、血に染まった刀を下げたなり、女の方を振り返りました。すると、――どうです、あの女はどこにもいないではありませんか？わたしは女がどちらへ逃げたか、杉むらの間を探して見ました。が、竹の落葉の上には、それらしい跡も残っていません。また耳を澄ませて見ても、聞えるのはただ男の喉に、断末魔の音がするだけです。,"As soon as the man fell, I lowered my blood-stained sword and looked back at the woman. Then-how about, isn't that woman nowhere? I looked for the space between Sugimura to see where the woman fled. However, there are no such marks left on the fallen leaves of bamboo. Also, even if you listen carefully, all you can hear is the sound of a dead end in the throat of a man.","As he went down, I lowered my bloody sword and turned toward the woman. But she was gone! I looked for her among the cedars, but the bamboo leaves on the ground showed no sign she’d ever been there. I cocked my ear for any sound of her, but all I could hear was the man’s death rattle.","When he fell, I turned toward her, lowering my blood-stained sword. But to my great astonishment she was gone. I wondered to where she had run away. I looked for her in the clump of cedars. I listened, but heard only a groaning sound from the throat of the dying man."
巫女の口を借りたる死霊の物語,The story of a dead spirit borrowing the mouth of a shrine maiden,The Testimony of the Dead Man’s Spirit Told through a Medium,"THE STORY OF THE MURDERED MAN, AS TOLD THROUGH A MEDIUM"
――その紺の水干を着た男は、わたしを手ごめにしてしまうと、縛られた夫を眺めながら、嘲るように笑いました。夫はどんなに無念だったでしょう。が、いくら身悶えをしても、体中にかかった縄目は、一層ひしひしと食い入るだけです。わたしは思わず夫の側へ、転ぶように走り寄りました。いえ、走り寄ろうとしたのです。しかし男は咄嗟の間に、わたしをそこへ蹴倒しました。ちょうどその途端です。わたしは夫の眼の中に、何とも云いようのない輝きが、宿っているのを覚りました。何とも云いようのない、――わたしはあの眼を思い出すと、今でも身震いが出ずにはいられません。口さえ一言も利けない夫は、その刹那の眼の中に、一切の心を伝えたのです。しかしそこに閃いていたのは、怒りでもなければ悲しみでもない、――ただわたしを蔑んだ、冷たい光だったではありませんか？わたしは男に蹴られたよりも、その眼の色に打たれたように、我知らず何か叫んだぎり、とうとう気を失ってしまいました。,"――The man wearing the dark blue suikan laughed as if he was ridiculing me, looking at my tied up husband. How regrettable my husband was! However, no matter how much you writhe, the ropes that hang all over your body will only bite into you. I instinctively ran to my husband's side like a fall. No, I tried to run up. But the man kicked me down there during the humor. Just as soon as that happens. I found an indescribable brilliance dwelling in my husband's eyes. I can't say anything-I can't help but tremble when I remember those eyes. The husband, who couldn't even speak a word, conveyed all his heart to the moment's eyes. But what was flashing there was neither anger nor sadness-just a cold light that looked down on me, wasn't it? Rather than being kicked by a man, I was struck by the color of his eyes, screaming something unknowingly, and finally fainted.","After the man in the dark blue robe had his way with me, he looked at my husband, all tied up, and taunted him with laughter. How humiliated my husband must have felt! He squirmed and twisted in the ropes that covered his body, but the knots ate all the deeper into his flesh. Stumbling, I ran to his side. No—I tried to run to him, but instantly the man kicked me down. And that was when it happened: that was when I saw the indescribable glint in my husband’s eyes. Truly, it was indescribable. It makes me shudder to recall it even now. My husband was unable to speak a word, and yet, in that moment, his eyes conveyed his whole heart to me. What I saw shining there was neither anger nor sorrow. It was the cold flash of contempt—contempt for me. This struck me more painfully than the bandit’s kick. I let out a cry and collapsed on the spot.","That man in the blue silk kimono, after forcing me to yield to him, laughed mockingly as he looked at my bound husband. How horrified my husband must have been! But no matter how hard he struggled in agony, the rope cut into him all the more tightly. In spite of myself I ran stumblingly toward his side. Or rather I tried to run toward him, but the man instantly knocked me down. Just at that moment I saw an indescribable light in my husband's eyes. Something beyond expression... his eyes make me shudder even now. That instantaneous look of my husband, who couldn't speak a word, told me all his heart. The flash in his eyes was neither anger nor sorrow... only a cold light, a look of loathing. More struck by the look in his eyes than by the blow of the thief, I called out in spite of myself and fell unconscious."
盗人は妻が逃げ去った後、太刀や弓矢を取り上げると、一箇所だけおれの縄を切った。「今度はおれの身の上だ。」――おれは盗人が藪の外へ、姿を隠してしまう時に、こう呟いたのを覚えている。その跡はどこも静かだった。いや、まだ誰かの泣く声がする。おれは縄を解きながら、じっと耳を澄ませて見た。が、その声も気がついて見れば、おれ自身の泣いている声だったではないか？（三度、長き沈黙）,"After his wife fled, the thief picked up his sword and bow and arrow and cut my rope in only one place. ""This time it's on my body.""-I remember muttering when the thief hid himself outside the bush. The traces were all quiet. No, I still hear someone crying. As I untied the rope, I listened carefully. However, when I noticed that voice, wasn't it my own crying voice? (Three times, long silence)","After my wife ran off, the bandit picked up my sword and bow and arrows, and he cut my ropes at one place. “Now it’s my turn to run,” I remember hearing him mutter as he disappeared from the thicket. Then the whole area was quiet. No—I could hear someone weeping. While I was untying myself, I listened to the sound, until I realized—I realized that I was the one crying. (Another long silence.)","After she ran away, he took up my sword, and my bow and arrows. With a single stroke he cut one of my bonds. I remember his mumbling, “My fate is next.” Then he disappeared from the grove. All was silent after that. No, I heard someone crying. Untying the rest of my bonds, I listened carefully, and I noticed that it was my own crying. (Long silence.)"
その内にやっと気がついて見ると、あの紺の水干の男は、もうどこかへ行っていました。跡にはただ杉の根がたに、夫が縛られているだけです。わたしは竹の落葉の上に、やっと体を起したなり、夫の顔を見守りました。が、夫の眼の色は、少しもさっきと変りません。やはり冷たい蔑みの底に、憎しみの色を見せているのです。恥しさ、悲しさ、腹立たしさ、――その時のわたしの心の中は、何と云えば好いかわかりません。わたしはよろよろ立ち上りながら、夫の側へ近寄りました。,"When I finally noticed it, the dark blue suikan man had already gone somewhere. My husband is just tied to the roots of the cedar in the trace. I finally got up on the fallen leaves of bamboo and watched over my husband's face. However, the color of my husband's eyes hasn't changed at all. After all, the color of hatred is shown at the bottom of the cold contempt. Shame, sadness, annoyance-I don't know what to say in my heart at that time. I stood up and approached my husband's side.","When I regained consciousness, the man in blue was gone. The only one there in the grove was my husband, still tied to the cedar tree. I just barely managed to raise myself on the carpet of dead bamboo leaves, and look into my husband’s face. His eyes were exactly as they had been before, with that same cold look of contempt and hatred. How can I describe the emotion that filled my heart then? Shame… sorrow… anger… I staggered over to him. “Oh, my husband!","In the course of time I came to, and found that the man in blue silk was gone. I saw only my husband still bound to the root of the cedar. I raised myself from the bamboo-blades with difficulty, and looked into his face; but the expression in his eyes was just the same as before. Beneath the cold contempt in his eyes, there was hatred. Shame, grief, and anger... I don't know how to express my heart at that time. Reeling to my feet, I went up to my husband."
検非違使に問われたる放免の物語,The story of the release of being accused of non-misuse,The Testimony of a Policeman under Questioning by the Magistrate,THE TESTIMONY OF A POLICEMAN QUESTIONED BY A HIGH POLICE COMMISSIONER
